EPIC,RA,Dec,Data Availability,KepMag,HIP,TYC,UCAC,2MASS,SDSS,Object type,Kepflag,pmra,e_pmra,pmdec,e_pmdec,plx,e_plx,Bmag,e_Bmag,Vmag,e_Vmag,umag,e_umag,gmag,e_gmag,rmag,e_rmag,imag,e_imag,zmag,e_zmag,Jmag,e_Jmag,Hmag,e_Hmag,Kmag,e_Kmag,Teff,logg,[Fe/H],Radius,mass,rho,Distance,E(B-V),Ang Sep (')
201247986,11 48 26.156,-03 14 20.04,0,7.878,57593,4934-212-1,434-055740,11482615-0314200,,STAR,BV,-21.76,0.79,-2.83,0.5,3.5,0.86,8.108,0.017,7.855,0.012,,,,,,,,,,,7.292,0.02,7.175,0.047,7.129,0.016,,,,,,,,,580.966
201072690,11 50 18.671,-07 22 33.41,0,7.644,57730,4938-1130-1,414-053566,11501868-0722333,,STAR,BV,-41.02,0.71,-4.75,0.42,10.16,0.65,8.174,0.016,7.703,0.011,,,,,,,,,,,6.743,0.02,6.547,0.033,6.496,0.026,,,,,,,,,584.86
201053301,11 51 10.939,-07 59 29.84,0,6.623,57806,5517-1500-1,411-053260,,,STAR,BV,14.34,0.51,-21.93,0.37,3.81,0.51,8.108,0.016,6.86,0.01,,,,,,,,,,,,,,,,,,,,,,,,,586.351
201751747,12 07 32.817,+04 30 47.39,0,7.276,59134,283-89-1,473-048006,12073281+0430472,,STAR,BV,-26.23,0.53,-9.87,0.31,4.86,0.55,8.423,0.017,7.443,0.011,,,,,,,,,,,5.767,0.02,5.311,0.031,5.138,0.021,,,,,,,,,590.411
201089354,11 49 15.269,-06 53 41.50,0,7.006,57648,4937-737-1,416-054979,,,STAR,BV,-17.55,0.6,18.15,0.31,2.68,0.57,8.733,0.019,7.294,0.011,,,,,,,,,,,,,,,,,,,,,,,,,590.893
201073207,11 49 10.788,-07 21 38.26,0,6.606,57641,4937-1322-1,414-053544,,,STAR,BV,-13.01,0.53,-0.36,0.33,2.64,0.56,8.469,0.018,6.922,0.01,,,,,,,,,,,,,,,,,,,,,,,,,600.446
201442997,11 49 01.282,-00 19 07.22,0,6.055,57629,4931-416-1,449-052027,,,STAR,BV,-205.36,0.54,2.63,0.41,28.5,0.49,6.643,0.015,6.13,0.01,,,,,,,,,,,,,,,,,,,,,,,,,612.747
201700915,11 59 56.913,+03 39 18.71,0,5.464,58510,276-1189-1,469-045630,11595691+0339187,,STAR,BV,-18.42,0.23,-7.67,0.12,10.68,0.21,5.346,0.014,5.345,0.009,,,,,,,,,,,5.341,0.018,5.356,0.026,5.336,0.018,,,,,,,,,615.056
201019691,11 50 44.077,-09 23 50.62,0,7.51,57763,5517-1508-1,404-053061,11504408-0923508,,STAR,BV,-50.24,0.63,17.52,0.46,2.71,0.71,8.62,0.018,7.669,0.012,,,,,,,,,,,5.965,0.024,5.49,0.036,5.352,0.017,,,,,,,,,630.349
201845969,12 16 15.395,+06 13 23.44,0,7.537,59840,287-710-1,482-051195,12161540+0613234,,STAR,BV,-25.78,0.83,4.95,0.53,4.04,0.67,8.718,0.018,7.71,0.012,,,,,,,,,,,5.967,0.023,5.436,0.044,5.339,0.027,,,,,,,,,636.169
201775895,12 04 18.825,+04 55 54.43,0,6.78,58866,283-285-1,475-049252,,,STAR,BV,12.09,0.61,-16.82,0.29,1.44,0.55,8.703,0.018,7.109,0.01,,,,,,,,,,,,,,,,,,,,,,,,,636.944
201824086,12 10 03.418,+05 48 25.23,0,5.681,59309,287-1009-1,480-051316,12100341+0548252,,STAR,BV,-160.35,0.41,18.69,0.22,22.7,0.37,6.068,0.015,5.701,0.009,,,,,,,,,,,5.153,0.023,5.098,0.016,4.988,0.017,,,,,,,,,643.016
201025591,11 49 03.003,-09 07 04.56,0,7.204,57631,5517-1518-1,405-054089,11490300-0907045,,STAR,BV,-3.08,0.67,2.23,0.39,5.13,0.7,8.468,0.018,7.395,0.011,,,,,,,,,,,5.618,0.018,5.131,0.026,4.96,0.016,,,,,,,,,644.076
201799512,12 05 50.964,+05 21 26.56,0,7.756,59002,286-381-1,477-050534,12055096+0521265,,STAR,BV,14.65,0.73,-16.8,0.34,11.3,0.68,8.051,0.016,7.751,0.011,,,,,,,,,,,7.167,0.024,7.083,0.034,7.003,0.018,,,,,,,,,646.977
201582008,11 50 41.718,+01 45 52.99,0,3.494,57757,273-924-1,459-049231,,,STAR,BV,740.23,0.23,-270.43,0.18,91.5,0.22,4.139,0.014,3.584,0.009,,,,,,,,,,,,,,,,,,,,,,,,,647.196
201030972,11 48 17.243,-08 52 27.87,0,7.442,57585,5517-1517-1,406-054591,11481723-0852279,,STAR,BV,-33.58,0.53,4.1,0.35,3.55,0.59,8.75,0.018,7.642,0.011,,,,,,,,,,,5.821,0.023,5.343,0.029,5.171,0.023,,,,,,,,,647.548
201371936,11 44 36.061,-01 23 05.41,0,7.939,57264,4931-916-1,444-053764,,,STAR,BV,2.86,1.2,1.49,0.93,1.54,1.17,9.873,0.048,8.27,0.017,,,,,,,,,,,,,,,,,,,,,,,,,656.399
201020102,11 48 30.872,-09 22 33.47,0,7.687,57599,5517-848-1,404-053008,11483087-0922335,,STAR,BV,-61.43,0.76,17.94,0.53,5.58,0.89,9.097,0.02,7.908,0.012,,,,,,,,,,,5.912,0.02,5.359,0.038,5.195,0.016,,,,,,,,,658.364
201097054,11 43 55.120,-06 40 37.78,0,5.879,57214,4937-1321-1,417-054005,,,STAR,BV,56.07,0.43,-41.55,0.28,8.09,0.55,7.007,0.015,6.041,0.01,,,,,,,,,,,,,,,,,,,,,,,,,664.383
201176980,11 42 32.459,-04 38 57.35,0,7.575,57116,4934-1171-1,427-053866,11423246-0438573,,STAR,BV,-36.1,0.63,-10.54,0.65,2.92,0.68,8.81,0.022,7.76,0.014,,,,,,,,,,,6.034,0.02,5.537,0.033,5.413,0.018,,,,,,,,,667.754
201810301,12 03 44.441,+05 33 27.90,0,6.339,58809,286-973-1,478-052401,12034443+0533279,,STAR,BV,-150.96,0.39,-83.08,0.24,14.26,0.42,6.83,0.014,6.387,0.01,,,,,,,,,,,5.523,0.027,5.338,0.031,5.234,0.017,,,,,,,,,673.333
212669848,13 08 32.465,-08 59 03.79,0,5.343,64122,5537-1459-1,406-056825,,,STAR,BV,-37.07,0.39,-64.76,0.35,10.3,0.34,6.753,0.016,5.564,0.01,,,,,,,,,,,,,,,,,,,,,,,,,685.086
201004219,11 48 23.487,-10 18 47.17,0,6.124,57587,5520-1831-1,399-050890,11482349-1018470,,STAR,BV,-105.85,0.34,-108.81,0.27,23.23,0.45,6.812,0.015,6.226,0.01,,,,,,,,,,,5.171,0.023,,,4.854,0.016,,,,,,,,,688.51
201154102,11 40 51.462,-05 11 55.20,0,7.948,56982,4937-1125-1,425-055732,11405147-0511550,,STAR,gri,-28.98,0.78,-24.3,0.66,1.07,0.81,9.247,0.026,7.895,0.013,,,9.278,0.2,8.392,0.25,7.378,0.27,,,5.575,0.021,,,4.7,0.016,,,,,,,,,695.179
212645972,13 09 14.238,-09 32 17.16,0,6.122,64181,5537-1390-1,403-056614,,,STAR,BV,-55.03,0.56,-0.91,0.55,7.82,0.49,7.332,0.016,6.301,0.01,,,,,,,,,,,,,,,,,,,,,,,,,708.953
201418695,11 40 55.897,-00 40 27.59,0,7.899,56988,4931-740-1,447-052534,,,STAR,gri,13.81,0.57,-20.65,0.44,4.7,0.75,8.482,0.02,7.183,0.012,,,9.391,0.03,8.459,0.04,7.26,0.26,,,,,,,,,,,,,,,,,720.737
201290704,11 39 09.358,-02 35 20.33,0,7.839,,4933-235-1,438-054893,11390936-0235204,,STAR,BV,1.5,0.9,-7.1,0.9,,,9.463,0.033,8.105,0.015,,,,,,,,,,,5.721,0.021,5.037,0.02,4.813,0.018,,,,,,,,,723.354
212593323,13 07 53.811,-10 44 25.48,0,4.945,64078,5540-1439-1,397-053695,,,STAR,BV,15.81,0.24,-10.34,0.15,10.61,0.2,6.281,0.015,5.151,0.009,,,,,,,,,,,,,,,,,,,,,,,,,727.861
201772800,11 54 04.658,+04 52 44.99,0,7.484,58027,276-698-1,475-049013,,,STAR,BV,10.54,1.35,19.95,0.94,4.57,1.25,9.326,0.029,7.796,0.013,,,,,,,,,,,,,,,,,,,,,,,,,728.465
201300973,11 38 24.069,-02 26 09.25,0,6.072,56775,4930-548-1,438-054871,,,STAR,BV,-37.98,0.6,14.55,0.4,8.57,0.65,7.455,0.017,6.288,0.01,,,,,,,,,,,,,,,,,,,,,,,,,735.764
212611497,13 09 45.282,-10 19 45.58,0,5.641,64224,5540-1438-1,399-053264,,,STAR,BV,-13.29,0.62,-8.39,0.39,4.7,0.45,7.436,0.017,5.943,0.01,,,,,,,,,,,,,,,,,,,,,,,,,738.376
201859890,12 01 27.665,+06 30 21.86,0,7.619,58638,286-862-1,483-053395,12012765+0630217,,STAR,BV,-53,0.76,12.22,0.34,2.47,0.7,9.079,0.019,7.851,0.011,,,,,,,,,,,5.723,0.021,5.17,0.038,4.932,0.026,,,,,,,,,739.615
201182997,11 37 33.529,-04 30 19.05,0,7.844,56699,4933-802-1,428-055063,11373352-0430192,,STAR,gri,-36.78,0.65,3.37,0.64,5.29,0.68,8.936,0.023,7.812,0.014,,,8.922,0.22,8.11,0.04,7.381,0.15,,,5.97,0.027,5.444,0.029,5.29,0.023,,,,,,,,,741.852
212621471,13 10 50.229,-10 06 10.74,0,7.969,64308,5540-286-1,400-054987,13105022-1006106,,STAR,BV,-30.16,1.07,-4.32,0.78,6.6,0.77,7.98,0.017,7.886,0.014,,,,,,,,,,,7.743,0.021,7.738,0.042,7.696,0.016,,,,,,,,,745.678
212685322,13 13 41.635,-08 37 05.80,0,5.645,,,,13134163-0837057,,STAR,J,,,,,,,,,,,,,,,,,,,,,5.645,0.024,4.764,0.026,4.392,0.02,,,,,,,,,746.857
201865282,12 00 52.390,+06 36 51.56,0,4.718,58590,286-1022-1,484-051926,,,STAR,BV,0.26,0.48,-30.1,0.19,8.49,0.39,4.755,0.014,4.642,0.009,,,,,,,,,,,,,,,,,,,,,,,,,749.74
201357048,11 37 59.104,-01 35 57.98,0,7.517,56738,4930-1042-1,443-055125,11375910-0135578,,STAR,BV,-304.52,0.77,130.44,0.56,24.75,0.93,8.165,0.017,7.608,0.012,,,,,,,,,,,6.552,0.02,6.29,0.065,6.215,0.02,,,,,,,,,750.303
212706859,13 15 21.632,-08 05 23.33,0,5.77,,,,13152163-0805233,,STAR,J,,,,,,,,,,,,,,,,,,,,,5.77,0.024,4.932,0.036,4.526,0.018,,,,,,,,,759.617
201527798,11 40 24.081,+00 57 07.79,0,6.939,56941,272-589-1,455-051877,11402407+0057077,,STAR,BV,3,1,-5.55,0.76,10.78,0.92,7.093,0.016,6.895,0.011,,,,,,,,,,,6.444,0.02,6.387,0.042,6.318,0.017,,,,,,,,,761.326
212589951,13 10 31.794,-10 48 52.73,0,7.567,64288,5540-894-1,396-055133,13103180-1048527,,STAR,BV,-34.91,0.8,-16.15,0.7,4.3,0.68,8.716,0.02,7.796,0.013,,,,,,,,,,,6.204,0.021,5.775,0.034,5.628,0.02,,,,,,,,,763.086
212603352,13 11 20.830,-10 30 50.78,0,7.169,,5540-333-1,398-055104,,,STAR,BV,-54.6,1.1,10.9,1.2,,,8.941,0.026,7.466,0.013,,,,,,,,,,,,,,,,,,,,,,,,,764.268
212545817,13 08 27.913,-11 45 46.01,0,7.084,64118,5540-1236-1,392-056058,13082791-1145460,,STAR,BV,-29.19,0.49,-79.83,0.5,5.21,0.55,8.573,0.02,7.322,0.012,,,,,,,,,,,5.258,0.018,4.825,0.061,4.541,0.023,,,,,,,,,769.557
201620604,11 42 25.542,+02 21 43.60,0,6.892,57107,272-406-1,462-048189,11422554+0221435,,STAR,BV,-55.76,0.57,-33.27,0.53,11.57,0.61,7.402,0.016,6.946,0.011,,,,,,,,,,,6.061,0.023,5.878,0.051,5.773,0.027,,,,,,,,,771.876
201009994,11 40 50.898,-09 55 02.67,0,7.083,56980,5510-1436-1,401-052443,11405089-0955026,,STAR,BV,2.54,0.68,-15.23,0.36,0.55,0.69,8.392,0.016,7.283,0.01,,,,,,,,,,,5.35,0.023,,,4.581,0.02,,,,,,,,,773.959
201408876,11 36 56.931,-00 49 25.50,0,4.135,56647,4930-1093-1,446-053728,,,STAR,BV,1.76,0.22,43.37,0.16,17.97,0.22,5.297,0.014,4.304,0.009,,,,,,,,,,,,,,,,,,,,,,,,,775.925
201018295,11 39 39.527,-09 27 58.24,0,7.216,56883,5510-1507-1,403-054112,11393952-0927582,,STAR,BV,-21.36,0.53,-8.61,0.4,5.15,0.66,8.417,0.018,7.393,0.011,,,,,,,,,,,5.663,0.027,5.155,0.024,5.019,0.023,,,,,,,,,778.359
212775202,13 18 33.080,-06 15 56.76,0,7.441,64932,4964-1405-1,419-056650,13183308-0615566,,STAR,BV,-42.83,0.57,-6.18,0.44,4.95,0.64,8.599,0.018,7.61,0.012,,,,,,,,,,,5.97,0.027,5.477,0.044,5.332,0.023,,,,,,,,,779.998
201188953,11 34 58.904,-04 21 40.64,0,6.194,56500,4933-1348-1,429-053185,,,STAR,BV,-46.06,0.45,-44.83,0.51,5.72,0.48,7.593,0.017,6.413,0.01,,,,,,,,,,,,,,,,,,,,,,,,,780.177
201883064,11 57 45.100,+06 58 28.66,0,7.989,58329,279-461-1,485-053413,,,STAR,gri,-33.3,0.6,-62.46,0.31,5.26,0.65,8.619,0.017,7.323,0.011,,,9.618,0.03,8.586,0.01,7.292,0.06,,,,,,,,,,,,,,,,,793.12
201789915,11 49 07.108,+05 11 00.12,0,6.331,57636,278-828-1,476-050218,,,STAR,BV,-80.77,0.63,-152.46,0.4,8.95,0.54,7.708,0.016,6.546,0.01,,,9.726,0.03,,,,,,,,,,,,,,,,,,,,,793.437
201140461,11 34 21.352,-05 31 37.57,0,6.753,56444,4936-1302-1,423-056527,11342136-0531376,,STAR,BV,-98.34,0.57,14.24,0.5,12.51,0.62,7.091,0.016,6.759,0.011,,,,,,,,,,,6.151,0.018,6.048,0.042,5.989,0.017,,,,,,,,,793.746
201962127,12 11 01.546,+08 43 03.12,0,7.142,59390,866-427-1,494-056990,12110154+0843030,,STAR,BV,-70.19,0.57,27.91,0.42,5.6,0.59,8.492,0.017,7.351,0.011,,,,,,,,,,,5.469,0.021,,,4.748,0.02,,,,,,,,,801.662
212680487,13 17 44.103,-08 43 59.76,0,7.179,64865,5544-273-1,407-056302,13174410-0843596,,STAR,BV,13.7,0.49,-50.45,0.28,10.34,0.46,7.767,0.015,7.254,0.011,,,,,,,,,,,6.262,0.023,6.046,0.049,5.964,0.021,,,,,,,,,805.449
201101910,11 33 37.820,-06 32 13.01,0,7.469,56392,4936-591-1,418-054523,11333782-0632130,,STAR,BV,-28.51,0.61,0.4,0.58,6.16,0.81,8.779,0.022,7.669,0.014,,,,,,,,,,,5.809,0.027,5.39,0.04,5.139,0.029,,,,,,,,,812.877
201021423,11 36 40.659,-09 18 47.06,0,7.498,56631,5510-1505-1,404-052653,11364066-0918470,,STAR,BV,-20.2,0.79,-8.94,0.59,7.75,0.88,7.444,0.016,7.397,0.012,,,,,,,,,,,7.244,0.026,7.265,0.04,7.186,0.017,,,,,,,,,815.374
201136530,11 32 23.893,-05 37 29.45,0,7.654,56295,4936-256-1,422-054281,11322389-0537294,,STAR,BV,-20.41,0.76,13.13,0.78,5.12,0.92,9.131,0.026,7.889,0.014,,,,,,,,,,,5.752,0.021,5.125,0.042,4.941,0.02,,,,,,,,,823.425
212827335,13 22 11.451,-04 39 45.70,0,7.659,65243,4962-778-1,427-056358,13221145-0439457,,STAR,BV,1,1,1.6,0.6,0.48,0.93,8.507,0.018,7.805,0.013,,,,,,,,,,,6.424,0.027,5.992,0.053,5.893,0.021,,,,,,,,,824.605
201011983,11 36 40.913,-09 48 08.09,0,4.818,56633,5510-1508-1,401-052299,,,STAR,BV,-59.38,0.19,2.55,0.18,11.63,0.23,4.604,0.014,4.673,0.009,,,,,,,,,,,,,,,,,,,,,,,,,826.777
201962775,12 05 12.540,+08 43 58.75,0,3.936,58948,866-1180-1,494-056880,,,STAR,BV,-218.69,0.25,57.76,0.12,19.98,0.22,5.087,0.014,4.103,0.009,,,,,,,,,,,,,,,,,,,,,,,,,832.778
212435716,13 05 51.654,-14 06 42.99,0,6.88,63915,5542-353-1,380-064567,,,STAR,BV,-35.84,0.51,-22.39,0.39,2.11,0.55,8.638,0.019,7.175,0.011,,,,,,,,,,,,,,,,,,,,,,,,,833.395
201191601,11 31 20.033,-04 17 59.15,0,7.817,,4933-1260-1,429-053098,,,STAR,gri,-5.5,1.2,-5.6,1.3,,,10.251,0.052,8.883,0.022,,,9.965,0.05,8.681,0.08,6.897,0.07,,,,,,,,,,,,,,,,,834.682
201104264,11 31 56.609,-06 28 13.89,0,6.562,56260,4936-1290-1,418-054476,,,STAR,BV,-30.31,0.61,-84.65,0.66,16.53,0.68,7.796,0.016,6.746,0.011,,,,,,,,,,,,,,,,,,,,,,,,,836.985
212777326,13 22 30.948,-06 12 07.74,0,6.501,65265,4965-1205-1,419-056755,13223095-0612078,,STAR,BV,-70.26,0.54,-142.9,0.33,15.9,0.57,7.333,0.016,6.642,0.01,,,,,,,,,,,5.434,0.018,5.168,0.031,5.02,0.02,,,,,,,,,837.836
201058081,11 32 47.537,-07 49 39.07,0,7.064,56318,5509-1126-1,411-052779,,,STAR,gri,-7.73,0.32,2.19,0.33,6.78,0.41,7.316,0.016,5.927,0.01,,,8.739,0.08,7.56,0.02,6.346,0.04,,,,,,,,,,,,,,,,,841.805
212819509,13 23 18.893,-04 55 27.93,0,5.568,65323,4962-1233-1,426-058135,,,STAR,BV,-18.69,0.72,-15.84,0.42,2.62,0.7,7.304,0.016,5.858,0.009,,,,,,,,,,,,,,,,,,,,,,,,,842.103
201878183,11 51 34.102,+06 52 35.96,0,7.236,57829,279-762-1,485-053282,,,STAR,BV,-2.98,0.95,9.53,0.77,2.14,0.77,9.176,0.026,7.568,0.012,,,,,,,,,,,,,,,,,,,,,,,,,843.393
212601902,13 17 27.327,-10 32 46.64,0,6.881,64834,5547-1517-1,398-055293,13172732-1032467,,STAR,BV,-83.44,0.47,15.94,0.29,12.34,0.5,7.227,0.015,6.89,0.01,,,,,,,,,,,6.208,0.018,6.086,0.033,6.034,0.021,,,,,,,,,844.57
201263495,11 30 18.893,-03 00 12.59,0,4.432,56127,4933-1387-1,435-055110,,,STAR,BV,19.35,0.24,-15.82,0.19,5.4,0.31,6.279,0.015,4.745,0.009,,,,,,,,,,,,,,,,,,,,,,,,,852.619
212432353,13 07 39.152,-14 11 16.98,0,7.67,64056,5543-853-1,380-064631,13073915-1411169,,STAR,BV,-129.68,0.65,3.8,0.44,15.27,0.7,8.172,0.017,7.721,0.012,,,,,,,,,,,6.887,0.032,6.692,0.053,6.615,0.016,,,,,,,,,855.031
201095642,11 30 51.019,-06 43 08.46,0,7.991,56166,4936-751-1,417-053678,11305102-0643084,,STAR,gri,33.83,1.03,-2.35,1.03,9.13,1.12,8.114,0.018,7.662,0.013,,,8.972,0.01,8.501,0.27,7.571,0.15,,,6.653,0.019,6.423,0.042,6.354,0.023,,,,,,,,,855.571
212812064,13 24 33.230,-05 09 50.43,0,5.711,65420,4965-1204-1,425-058447,,,STAR,BV,157.91,0.68,-35.25,0.43,33.37,0.66,6.167,0.014,5.749,0.009,,,,,,,,,,,,,,,,,,,,,,,,,861.463
201996957,12 07 10.756,+09 39 46.39,0,7.361,59100,866-534-1,499-056957,12071075+0939464,,STAR,BV,-63.37,0.45,-5.71,0.32,5.95,0.52,7.736,0.015,7.378,0.011,,,,,,,,,,,6.799,0.02,6.701,0.059,6.605,0.016,,,,,,,,,873.786
212754989,13 24 48.256,-06 50 25.20,0,7.9,65447,4965-1027-1,416-057529,13244827-0650251,,STAR,gri,-6.93,0.81,0.73,0.53,1.59,0.74,9.447,0.028,7.967,0.013,,,9.729,0.03,8.461,0.04,7.117,0.06,,,5.374,0.02,,,4.39,0.02,,,,,,,,,877.698
201679640,11 36 14.611,+03 18 04.02,0,7.031,56598,274-1048-1,467-045549,11361462+0318038,,STAR,BV,-32.98,0.69,-39.81,0.48,3.43,0.6,8.137,0.018,7.189,0.011,,,,,,,,,,,5.531,0.039,5.066,0.051,4.878,0.026,,,,,,,,,880.247
212626055,13 21 12.235,-09 59 56.79,0,6.994,65163,5544-885-1,401-055350,13211223-0959568,,STAR,BV,-122.53,0.58,45.27,0.37,9.9,0.7,8.109,0.017,7.213,0.011,,,,,,,,,,,5.627,0.024,5.241,0.067,5.012,0.018,,,,,,,,,880.987
212854184,13 26 08.668,-03 39 39.98,0,6.897,65540,4962-1037-1,432-056808,13260867-0339398,,STAR,BV,-1.72,0.71,-5.47,0.32,4.95,0.59,8.065,0.018,7.068,0.011,,,,,,,,,,,5.394,0.02,,,4.812,0.027,,,,,,,,,883.685
201861033,11 45 51.560,+06 31 45.74,0,3.728,57380,278-925-1,483-053013,,,STAR,BV,-18.96,0.18,-181.56,0.15,11.1,0.18,5.528,0.014,4.032,0.009,,,,,,,,,,,,,,,,,,,,,,,,,884.822
201950514,11 55 03.134,+08 26 38.19,0,5.412,58110,865-1308-1,493-058274,,,STAR,BV,-30.46,0.29,15.42,0.24,19.02,0.31,6.511,0.015,5.569,0.009,,,,,,,,,,,,,,,,,,,,,,,,,888.806
201629434,11 33 36.346,+02 29 56.51,0,6.139,56388,271-514-1,463-048828,,,STAR,BV,22.21,0.56,-17.19,0.41,2.66,0.46,8.115,0.018,6.479,0.01,,,,,,,,,,,,,,,,,,,,,,,,,892.629
201972772,11 57 48.592,+08 59 22.95,0,7.208,58337,865-1098-1,495-057125,11574859+0859230,,STAR,BV,-79.42,0.55,11.74,0.35,3.33,0.6,8.478,0.018,7.4,0.011,,,,,,,,,,,5.627,0.02,5.101,0.02,4.946,0.027,,,,,,,,,895.566
201665097,11 34 21.949,+03 03 36.59,0,5.699,56445,274-1078-1,466-046558,,,STAR,BV,-183.04,0.37,-102.93,0.32,36.73,0.36,6.218,0.015,5.755,0.01,,,,,,,,,,,,,,,,,,,,,,,,,897.822
201350369,11 27 53.710,-01 41 59.81,0,6.076,55941,4923-979-1,442-053457,,,STAR,BV,-34.88,0.67,2.04,0.5,6.21,0.71,7.285,0.016,6.256,0.01,,,,,,,,,,,,,,,,,,,,,,,,,898.068
212567178,13 20 19.984,-11 18 14.87,0,6.551,65074,5547-178-1,394-053936,,,STAR,BV,-113.52,0.57,-5.34,0.36,6.66,0.6,7.739,0.016,6.726,0.01,,,,,,,,,,,,,,,,,,,,,,,,,903.079
201881488,11 45 48.778,+06 56 33.43,0,7.615,57378,278-46-1,485-053138,11454877+0656335,,STAR,BV,-130.58,0.62,10.81,0.54,14.96,0.74,8.132,0.017,7.67,0.012,,,,,,,,,,,6.812,0.029,6.648,0.046,6.544,0.024,,,,,,,,,903.127
201404059,11 28 03.543,-00 53 52.28,0,7.197,55960,4923-978-1,446-053497,11280354-0053522,,STAR,BV,-4.55,1.03,-21.95,0.89,7.66,1.21,7.125,0.016,7.091,0.011,,,,,,,,,,,7.115,0.023,7.163,0.044,7.172,0.027,,,,,,,,,904.631
201892889,11 46 06.291,+07 10 27.09,0,6.577,57401,278-279-1,486-054016,,,STAR,BV,-0.66,0.68,-38.75,0.63,2.63,0.7,8.511,0.019,6.908,0.011,,,,,,,,,,,,,,,,,,,,,,,,,910.3
201885817,11 45 24.169,+07 01 48.10,0,6.896,57339,278-239-1,486-053989,11452417+0701480,,STAR,BV,-35.55,0.48,-23.83,0.47,6.8,0.49,8.017,0.017,7.057,0.011,,,,,,,,,,,5.462,0.018,5.096,0.033,4.906,0.016,,,,,,,,,911.136
201683447,11 33 19.739,+03 21 44.99,0,7.071,56371,274-880-1,467-045480,11331974+0321447,,STAR,BV,-17.83,0.79,-5.14,0.7,2.94,0.77,8.447,0.021,7.286,0.012,,,,,,,,,,,5.335,0.017,,,4.597,0.017,,,,,,,,,920.116
201007744,11 29 37.722,-10 03 45.58,0,7.256,56077,5512-1204-1,400-052000,11293772-1003456,,STAR,BV,-52.29,0.59,-13.58,0.53,9.22,0.67,7.544,0.016,7.249,0.011,,,,,,,,,,,6.621,0.023,6.479,0.031,6.458,0.027,,,,,,,,,928.858
201544370,11 28 47.055,+01 12 13.77,0,7.663,56015,264-304-1,457-048979,11284705+0112138,,STAR,BV,-38.21,0.93,0.37,1.03,3.2,0.73,8.92,0.022,7.852,0.014,,,,,,,,,,,6.117,0.021,5.617,0.044,5.481,0.018,,,,,,,,,929.037
212511738,13 19 37.159,-12 29 00.92,0,7.899,65014,5547-1411-1,388-061169,13193716-1229007,,STAR,gri,-21.91,0.69,3.98,0.36,1.6,0.64,9.39,0.026,7.902,0.013,,,9.671,0.03,8.649,0.04,7.14,0.06,,,5.373,0.021,4.271,0.16,4.428,0.033,,,,,,,,,929.322
212546567,13 21 35.310,-11 44 49.37,0,7.471,65191,5547-715-1,392-056496,13213530-1144493,,STAR,BV,-61.8,0.73,-11.85,0.5,4.1,0.7,9.127,0.023,7.744,0.012,,,,,,,,,,,5.487,0.026,,,4.613,0.02,,,,,,,,,931.923
201665231,11 31 23.359,+03 03 45.73,0,7.488,56209,274-203-1,466-046492,11312337+0303457,,STAR,BV,19.94,1.03,7.39,0.67,10.89,0.86,7.797,0.016,7.487,0.012,,,,,,,,,,,6.794,0.018,6.697,0.033,6.639,0.027,,,,,,,,,937.425
201941919,11 47 54.900,+08 14 45.21,0,5.425,57562,864-1210-1,492-055906,11475490+0814452,,STAR,BV,-53.22,0.3,11.47,0.28,16.9,0.28,5.342,0.014,5.316,0.009,,,,,,,,,,,5.276,0.023,5.301,0.038,5.251,0.017,,,,,,,,,941.404
201125029,11 24 21.756,-05 54 35.90,0,7.469,55666,4929-1392-1,421-055345,11242175-0554358,,STAR,gri,-85.46,0.45,-92.95,0.55,20.1,0.6,7.473,0.016,6.954,0.011,,,8.901,0.12,7.716,0.07,6.856,0.04,,,5.936,0.023,5.762,0.059,5.619,0.021,,,,,,,,,944.488
201550910,11 27 33.476,+01 18 05.39,0,7.243,55906,264-139-1,457-048954,11273346+0118055,,STAR,BV,-40.47,0.83,0.61,0.58,2.87,0.69,8.403,0.018,7.413,0.012,,,,,,,,,,,5.752,0.023,5.298,0.023,5.125,0.021,,,,,,,,,948.326
202031409,12 05 27.396,+10 57 38.40,0,7.851,58968,869-861-1,505-054677,12052739+1057384,,STAR,BV,1.75,0.8,4.39,0.33,14.07,0.59,8.335,0.016,7.897,0.012,,,,,,,,,,,7.089,0.023,6.906,0.042,6.817,0.016,,,,,,,,,955.646
212768151,13 30 25.723,-06 28 12.96,0,6.096,65892,4972-1457-1,418-057757,13302572-0628130,,STAR,BV,44.54,0.39,11.76,0.22,18.79,0.39,6.419,0.015,6.098,0.01,,,,,,,,,,,5.514,0.037,5.386,0.033,5.286,0.029,,,,,,,,,956.894
212376684,13 13 15.538,-15 27 37.88,0,7.924,64504,6113-323-1,373-066303,13131554-1527379,,STAR,gri,-12.07,1.5,-22.78,0.52,1.78,1.09,9.138,0.019,8.146,0.012,,,9.587,0.03,8.541,0.04,7.211,0.06,,,6.21,0.021,5.738,0.021,5.626,0.018,,,,,,,,,966.537
201942423,11 45 17.040,+08 15 29.21,0,4.901,57328,864-1209-1,492-055847,,,STAR,BV,60.08,0.31,-24.5,0.21,26.73,0.25,5.003,0.014,4.842,0.009,,,,,,,,,,,,,,,,,,,,,,,,,966.973
212379196,13 13 41.792,-15 24 02.26,0,7.839,,6113-862-1,373-066319,,,STAR,gri,-18.8,1.1,-43.3,1.1,,,9.623,0.027,8.038,0.012,,,9.703,0.03,8.602,0.04,7.04,0.06,,,,,,,,,,,,,,,,,968.614
