MJD-57216.958185,Flux
53.188671,4191.650754
53.209105,4196.374938
53.229539,4190.100680
53.249972,4189.421672
53.270406,4188.705893
53.290839,4187.433965
53.311273,4188.643997
53.331707,4189.558826
53.352140,4188.407884
53.372574,4188.730324
53.393007,4193.101886
53.413441,4192.015467
53.433875,4191.569462
53.454308,4188.202496
53.474742,4190.420725
53.495176,4187.625747
53.515609,4188.737001
53.536043,4189.576904
53.556476,4186.647734
53.576910,4187.994618
53.597343,4193.705688
53.617777,nan
53.638211,4193.983039
53.658644,4193.340513
53.679078,4195.113725
53.699511,4193.502837
53.719945,4197.372350
53.740379,4202.308686
53.760812,4200.000770
53.781246,4198.944065
53.801680,4196.876528
53.822113,4195.030226
53.842547,4197.228045
53.862980,4195.275092
53.883414,4193.166144
53.903848,4191.327873
53.924281,4190.132580
53.944715,4190.472251
53.965148,4191.950333
53.985582,4191.399037
54.006016,4189.913184
54.026449,4193.419386
54.046883,nan
54.067316,nan
54.087750,4197.727391
54.108184,4146.828623
54.128617,4197.731814
54.149051,4195.436535
54.169484,4199.261108
54.189918,4197.063141
54.210352,4192.894232
54.230785,4190.263192
54.251219,4192.076349
54.271652,4194.615604
54.292086,4192.413652
54.312520,4194.078999
54.332953,4198.945410
54.353387,4158.342277
54.373821,4199.546104
54.394254,4198.259441
54.414688,4196.280012
54.435121,nan
54.455555,4199.534024
54.475989,4204.215075
54.496422,4206.107697
54.516856,4204.294646
54.537289,4198.356349
54.557723,4199.161409
54.578157,4198.695846
54.598590,4196.464107
54.619024,4197.551443
54.639457,4196.168177
54.659891,4200.415443
54.680325,4197.460578
54.700758,4205.289068
54.721192,4196.265387
54.741625,4201.476598
54.762059,4199.469900
54.782493,4120.591262
54.802926,4201.787490
54.823360,4188.001653
54.843793,nan
54.864227,nan
54.884661,4197.327108
54.905094,4194.157911
54.925528,4195.629472
54.945961,4194.262028
54.966395,4197.879374
54.986829,4194.875584
55.007262,4196.929929
55.027696,4197.315218
55.048129,4195.284246
55.068563,4197.377440
55.088997,4198.087333
55.109430,4202.627395
55.129864,4198.819313
55.150297,4203.982355
55.170731,4199.826097
55.191165,4198.733308
55.211598,4197.464544
55.232032,4195.439401
55.252466,4197.299047
55.272899,4198.020460
55.293333,4198.588795
55.313766,4197.079721
55.334200,4199.850226
55.354634,nan
55.375067,4200.882208
55.395501,4202.938876
55.415934,4201.871122
55.436368,4207.955342
55.456802,4211.125979
55.477235,4202.123765
55.497669,4200.314452
55.518102,4202.387015
55.538536,4203.605781
55.558970,4202.979052
55.579403,nan
55.599837,4195.263501
55.620270,4195.539514
55.640704,4196.619974
55.661138,4196.345305
55.681571,4194.761669
55.702005,4197.863550
55.722439,4199.804431
55.742872,4200.908145
55.763306,4202.971041
55.783739,4204.123826
55.804173,nan
55.824606,nan
55.845040,4199.764305
55.865474,4200.928375
55.885907,4199.465424
55.906341,4197.507936
55.926774,4196.792190
55.947208,4193.695442
55.967642,4193.817794
55.988075,4193.665840
56.008509,4196.371402
56.028943,4195.608405
56.049376,4198.333614
56.069810,4202.282969
56.090243,4192.914605
56.110677,4190.507483
56.131111,4194.001410
56.151544,4194.516790
56.171978,4191.613268
56.192411,4191.060590
56.212845,4194.300849
56.233279,4197.130446
56.253712,4196.033332
56.274146,nan
56.294579,nan
56.315013,nan
56.335447,4190.186123
56.355880,4193.301305
56.376314,4197.328874
56.396748,4195.515143
56.417181,4194.570694
56.437615,4191.417935
56.458048,4189.905099
56.478482,4190.646006
56.498915,4188.264307
56.519349,4185.615313
56.539783,4185.089046
56.560216,4184.884643
56.580650,4184.171375
56.601083,4184.250629
56.621517,4183.947447
56.641951,4184.193521
56.662384,4184.252085
56.682818,4184.219809
56.703251,4184.467085
56.723685,4189.583577
56.744119,4188.460211
56.764552,4187.450077
56.784986,4187.095833
56.805420,4179.214614
56.825853,nan
56.846287,4185.221146
56.866720,4186.475101
56.887154,4189.457261
56.907588,4185.226705
56.928021,4180.877777
56.948455,4179.876001
56.968888,4183.598918
56.989322,4181.834001
57.009756,4181.755825
57.030189,4180.866315
57.050623,nan
57.071056,4182.562156
57.091490,4187.593047
57.111924,4189.739190
57.132357,4193.310291
57.152791,4189.711170
57.173224,4190.375871
57.193658,4186.772458
57.214092,4182.996486
57.234525,nan
57.254959,nan
57.275392,4181.785314
57.295826,4157.959164
57.316260,4181.425031
57.336693,4182.362203
57.357127,4181.354216
57.377560,4179.521938
57.397994,4181.153900
57.418428,4181.039661
57.438861,4182.549220
57.459295,4182.917346
57.479729,4186.629176
57.500162,4187.806013
57.520596,nan
57.541029,nan
57.561463,4189.403050
57.581897,4187.281926
57.602330,4182.959995
57.622764,4182.751663
57.643197,4183.330611
57.663631,4183.062470
57.684065,4181.185478
57.704498,4177.886341
57.724932,4179.703006
57.745365,4180.965699
57.765799,4179.955495
57.786233,4181.823382
57.806666,4184.262041
57.827100,4182.805621
57.847533,4180.877881
57.867967,4180.237311
57.888401,4179.796824
57.908834,4181.871692
57.929268,4181.919375
57.949701,4181.538574
57.970135,4183.387647
57.990569,4181.927706
58.011002,4184.930055
58.031436,4184.176758
58.051870,4186.638876
58.072303,4187.587284
58.092737,4186.669826
58.113170,4185.206718
58.133604,4181.704180
58.154037,4178.259347
58.174471,4181.122140
58.194905,4181.950260
58.215338,nan
58.235772,nan
58.256206,4162.239232
58.276639,4148.742645
58.297073,4175.175964
58.317506,4178.716057
58.337940,4177.714973
58.358374,4178.589680
58.378807,4180.057667
58.399241,nan
58.419674,4177.467956
58.440108,4177.292710
58.460542,4176.530577
58.480975,4179.558243
58.501409,nan
58.521842,nan
58.542276,4171.338287
58.562710,4170.310389
58.583143,4173.496734
58.603577,nan
58.624010,4176.358950
58.644444,4174.867962
58.664878,4175.494649
58.685311,4173.539280
58.705745,4178.225373
58.726179,nan
58.746612,nan
58.767046,nan
58.787479,nan
58.807913,4171.588530
58.828347,4172.026368
58.848780,4174.082226
58.869214,4171.777334
58.889647,4173.373199
58.910081,4169.949720
58.930514,4166.913062
58.950948,4166.833460
58.971382,4167.742214
58.991815,4166.783791
59.012249,nan
59.032683,4172.752853
59.053116,4176.756971
59.073550,4174.668159
59.093983,4171.539879
59.114417,4167.353912
59.134851,4169.410367
59.155284,4170.391885
59.175718,4167.761129
59.196151,4166.601372
59.216585,4164.012903
59.237019,nan
59.257452,nan
59.277886,4167.456821
59.298319,4170.565852
59.318753,4172.454179
59.339187,4172.849871
59.359620,4168.772456
59.380054,4167.408912
59.400487,4165.187054
59.420921,4168.157271
59.441355,4168.153904
59.461788,4163.166899
59.482222,4161.137849
59.502656,4162.046215
59.523089,nan
59.543523,4165.053023
59.563956,nan
59.584390,4165.849654
59.604824,4171.847433
59.625257,nan
59.645691,4171.991201
59.666124,4166.318242
59.686558,4164.295773
59.706991,4163.748900
59.727425,4166.163282
59.747859,4163.248345
59.768292,4160.137767
59.788726,4161.735226
59.809160,4164.242435
59.829593,4165.440353
59.850027,nan
59.870460,4164.641766
59.890894,nan
59.911328,4169.876747
59.931761,4169.713788
59.952195,4167.937002
59.972628,4167.544437
59.993062,nan
60.013496,4171.910072
60.033929,4166.981912
60.054363,4165.520195
60.074796,4170.142582
60.095230,4167.523731
60.115664,4166.909198
60.136097,4165.633109
60.156531,4166.148281
60.176964,4168.492110
60.197398,4169.012133
60.217832,4167.751358
60.238265,4173.476673
60.258699,4176.686095
60.279133,4171.097355
60.299566,4167.865855
60.320000,4170.465848
60.340433,4169.659168
60.360867,4169.183429
60.381301,4173.309743
60.401734,4173.986730
60.422168,4176.256322
60.442601,4180.787975
60.463035,nan
60.483469,nan
60.503902,4177.556811
60.524336,4182.735835
60.544769,4181.905453
60.565203,4178.606259
60.585637,4178.524301
60.606070,4178.220644
60.626504,4181.750181
60.646938,4176.827817
60.667371,4177.274771
60.687805,4177.408666
60.708238,nan
60.728672,nan
60.749105,nan
60.769539,4193.722695
60.789973,4187.923727
60.810406,4184.545097
60.830840,4179.513364
60.851273,4183.350377
60.871707,4182.163927
60.892141,4183.357716
60.912574,4182.953195
60.933008,4181.878227
60.953441,4180.522392
60.973875,4168.206387
60.994309,4182.697555
61.014742,4184.883265
61.035176,4181.840449
61.055610,4180.977173
61.076043,4182.044570
61.096477,4182.870791
61.116910,4181.402598
61.137344,4182.275130
61.157778,4179.570719
61.178211,4183.686757
61.198645,nan
61.219078,nan
61.239512,4192.830259
61.259946,4191.716885
61.280379,4190.756217
61.300813,4183.472279
61.321246,4187.715621
61.341680,4196.348914
61.362114,4187.475685
61.382547,4185.784402
61.402981,4182.163635
61.423414,4184.373970
61.443848,4186.688600
61.464282,4186.605901
61.484715,4185.882789
61.505149,4182.281624
61.525582,4183.025081
61.546016,4184.942427
61.566450,4183.826974
61.586883,4188.603210
61.607317,4191.244345
61.627750,nan
61.648184,4190.716081
61.668618,4190.954123
61.689051,nan
61.709485,nan
61.729919,4195.179325
61.750352,4189.227464
61.770786,4188.581403
61.791219,4189.141138
61.811653,4185.072757
61.832087,4184.845498
61.852520,4183.907868
61.872954,4186.418381
61.893387,4184.493213
61.913821,4185.093615
61.934255,4187.621297
61.954688,4187.296054
61.975122,4185.802369
61.995555,4186.293194
62.015989,nan
62.036423,4189.034170
62.056856,4192.324232
62.077290,4190.462567
62.097723,4184.667605
62.118157,4184.094399
62.138591,4168.080815
62.159024,4182.734887
62.179458,4176.487756
62.199892,4163.884517
62.220325,4178.522288
62.240759,4176.414327
62.261192,4178.987531
62.281626,4190.148626
62.302059,nan
62.322493,4183.923481
62.342927,4181.387233
62.363360,4182.094978
62.383794,nan
62.404227,nan
62.424661,4177.917023
62.445095,4141.354876
62.465528,4175.488146
62.485962,4175.785401
62.506396,4173.474490
62.526829,nan
62.547263,4180.608546
62.567696,4181.492902
62.588130,4178.259322
62.608564,4131.540451
62.628997,nan
62.649431,4182.357698
62.669864,4177.371996
62.690298,4173.790440
62.710732,nan
62.731165,nan
62.751599,nan
62.772032,nan
62.792466,nan
62.812900,4176.848532
62.833333,4177.113580
62.853767,4177.473329
62.874200,4180.687529
62.894634,4173.423052
62.915068,4169.484475
62.935501,4173.017601
62.955935,4168.236855
62.976368,4169.786346
62.996802,4168.055818
63.017236,4170.170876
63.037669,4168.212240
63.058103,4166.346048
63.078537,4164.938445
63.098970,4166.333038
63.119404,4166.126468
63.139837,4171.415255
63.160271,4171.247012
63.180704,4171.458654
63.201138,4169.072344
63.221572,4165.207354
63.242005,4167.178557
63.262439,4165.538212
63.282873,4163.892366
63.303306,4166.096007
63.323740,4166.459777
63.344173,4162.608093
63.364607,4167.537915
63.385041,4169.671103
63.405474,4172.857341
63.425908,4169.270972
63.446341,4167.757301
63.466775,4166.514220
63.487209,4165.541839
63.507642,4169.865519
63.528076,4162.209200
63.548509,4164.310389
63.568943,4166.645267
63.589377,4167.261128
63.609810,4166.386439
63.630244,4166.250095
63.650677,4169.916852
63.671111,4169.025285
63.691545,4170.006137
63.711978,4166.354336
63.732412,4168.902450
63.752845,4167.704621
63.773279,4167.817548
63.793713,4165.510356
63.814146,4168.383258
63.834580,4169.983466
63.855014,4169.609869
63.875447,4171.498550
63.895881,4172.448253
63.916314,nan
63.936748,4175.104799
63.957181,4172.141804
63.977615,4172.937912
63.998049,4173.320934
64.018482,4170.373731
64.038916,4175.027138
64.059349,4173.000595
64.079783,4170.249984
64.100217,4173.545128
64.120650,4171.420565
64.141084,4176.180695
64.161518,4176.671365
64.181951,4172.637939
64.202385,4174.248819
64.222818,4172.581215
64.243252,4174.019809
64.263686,4175.918652
64.284119,nan
64.304553,4181.643182
64.324986,4179.646868
64.345420,4181.962098
64.365854,4138.427511
64.386287,nan
64.406721,nan
64.427154,nan
64.447588,4180.797787
64.468022,4178.238191
64.488455,4183.712152
64.508889,4190.472469
64.529323,4186.578803
64.549756,4184.191486
64.570190,4183.079431
64.590623,4184.300819
64.611057,4181.783194
64.631491,4180.136382
64.651924,4182.069202
64.672358,nan
64.692791,4189.136199
64.713225,4185.617764
64.733659,4185.736022
64.754092,4184.634856
64.774526,4185.951388
64.794959,4187.218409
64.815393,4187.007725
64.835827,4184.750511
64.856260,4183.861728
64.876694,nan
64.897128,nan
64.917561,4186.789383
64.937995,nan
64.958428,4192.785064
64.978862,4195.083547
64.999295,4197.166125
65.019729,4197.203673
65.040163,4195.646672
65.060596,nan
65.081030,4168.259741
65.101463,4193.423914
65.121897,4193.963964
65.142331,4189.989361
65.162764,4190.016319
65.183198,4190.416869
65.203632,4193.913195
65.224065,4192.897925
65.244499,4191.158006
65.264932,4199.250671
65.285366,4196.973758
65.305800,nan
65.326233,nan
65.346667,4196.545474
65.367100,4198.950714
65.387534,4199.733356
65.407968,4196.254874
65.428401,4194.749411
65.448835,4196.163558
65.469268,4192.115706
65.489702,4189.496877
65.510136,4193.411094
65.530569,4195.650128
65.551003,4197.592046
65.571436,4201.163084
65.591870,4206.630920
65.612304,4199.872445
65.632737,4198.052033
65.653171,4197.787369
65.673604,4194.724282
65.694038,4196.671664
65.714472,4195.036721
65.734905,4193.506137
65.755339,4195.676356
65.775772,4195.439519
65.796206,4199.254186
65.816640,4201.607404
65.837073,4199.324118
65.857507,4204.133039
65.877940,nan
65.898374,4197.676594
65.918808,4198.071989
65.939241,4201.171715
65.959675,4201.789159
65.980108,4199.585284
66.000542,4192.349181
66.020976,4195.929315
66.041409,4197.480963
66.061843,4195.977375
66.082276,4199.158262
66.102710,4202.855823
66.123144,4202.204282
66.143577,4203.501570
66.164011,4200.374181
66.184445,4203.337204
66.204878,4199.446492
66.225312,4198.778023
66.245745,4197.318606
66.266179,4196.603911
66.286613,4200.188723
66.307046,4201.724847
66.327480,4204.794394
66.347913,4206.058641
66.368347,nan
66.388781,4209.346656
66.409214,4209.560329
66.429648,4204.174259
66.450081,4204.028121
66.470515,4206.431649
66.490949,4205.080903
66.511382,4200.804136
66.531816,4204.008874
66.552250,4200.604073
66.572683,4200.384980
66.593117,4197.954161
66.613550,4207.346984
66.633984,nan
66.654417,4207.075875
66.674851,4206.849994
66.695285,4204.280339
66.715718,4215.396808
66.736152,4208.508046
66.756585,4203.287031
66.777019,4200.434588
66.797453,4200.356049
66.817886,4201.983662
66.838320,4200.363766
66.858754,nan
66.879187,4211.710280
66.899621,4209.070055
66.920054,4208.033030
66.940488,4205.455276
66.960922,4204.637744
66.981355,4199.754926
67.001789,4205.398449
67.022222,4200.801333
67.042656,4199.834900
67.063090,4197.808251
67.083523,4193.509779
67.103957,4196.349892
67.124391,nan
67.144824,4200.138374
67.165258,4205.458981
67.185691,nan
67.206125,4203.957237
67.226558,4202.221356
67.246992,4200.924844
67.267426,4195.226927
67.287859,4196.888540
67.308293,4195.973783
67.328727,4212.277376
67.349160,4190.322012
67.369594,4193.617370
67.390027,nan
67.410461,4193.819234
67.430895,4195.134421
67.451328,4150.239564
67.471762,4200.754720
67.492195,4194.370063
67.512629,4195.756169
67.533062,4197.599127
67.553496,4195.570297
67.573930,4190.715409
67.594363,nan
67.614797,4192.697687
67.635231,4192.611946
67.655664,4195.771082
67.676098,4198.674974
67.696531,4195.899057
67.716965,4190.307122
67.737399,4190.252140
67.757832,4194.619125
67.778266,4191.964525
67.798699,4190.840415
67.819133,4188.541929
67.839567,4163.164036
67.860000,4188.900976
67.880434,4191.766960
67.900868,4189.115320
67.921301,nan
67.941735,nan
67.962168,4150.274174
67.982602,4198.545923
68.003035,4191.730902
68.023469,4193.687357
68.043903,4193.272075
68.064336,4179.391920
68.084770,4174.902652
68.105203,4194.007562
68.125637,4188.554395
68.146071,4190.898154
68.166504,4190.037426
68.186938,4190.526757
68.207372,4187.423259
68.227805,4187.560218
68.248239,4188.293194
68.268672,4198.950064
68.289106,4188.949009
68.309539,4189.490117
68.329973,nan
68.350407,4191.475780
68.370840,4196.772187
68.391274,4197.676775
68.411708,4196.739354
68.432141,4193.081252
68.452575,4188.621265
68.473008,4194.158856
68.493442,4191.654211
68.513876,nan
68.534309,4187.523109
68.554743,4189.733793
68.575176,nan
68.595610,nan
68.616044,nan
68.636477,nan
68.656911,nan
68.677344,nan
68.697778,nan
68.718212,4195.470226
68.738645,4195.811973
68.759079,4196.356753
68.779512,4196.416019
68.799946,4188.178634
68.820380,4177.541979
68.840813,4189.183345
68.861247,4190.925115
68.881681,4189.535747
68.902114,4188.033940
68.922548,4184.178667
68.942981,4185.673260
68.963415,4185.919083
68.983849,4185.497372
69.004282,4185.232918
69.024716,4186.226082
69.045149,4186.774031
69.065583,nan
69.086017,4191.170841
69.106450,4186.243100
69.126884,4188.512176
69.147317,4189.761900
69.167751,4188.343402
69.188185,4188.222501
69.208618,4186.775961
69.229052,4185.745616
69.249485,4183.608111
69.269919,4186.769852
69.290353,nan
69.310786,nan
69.331220,4196.639202
69.351653,4194.960601
69.372087,4191.625479
69.392521,4188.392757
69.412954,4190.542759
69.433388,4190.027978
69.453821,4188.506094
69.474255,4188.436170
69.494689,4184.789941
69.515122,4189.087027
69.535556,nan
69.555989,nan
69.576423,4191.357278
69.596857,4198.671556
69.617290,4196.323939
69.637724,4196.737822
69.658158,4197.618119
69.678591,4191.947072
69.699025,4195.184639
69.719458,4189.781694
69.739892,4191.995355
69.760326,4189.096917
69.780759,nan
69.801193,nan
69.821626,4192.725452
69.842060,nan
69.862494,4190.229947
69.882927,4193.380256
69.903361,4194.243908
69.923794,4198.525952
69.944228,4195.749640
69.964662,4195.339845
69.985095,4196.717186
70.005529,4171.694084
70.025962,4135.586101
70.046396,nan
70.066830,4196.145660
70.087263,4197.053772
70.107697,4192.224776
70.128131,4190.297571
70.148564,4198.058810
70.168998,4195.347869
70.189431,4195.667636
70.209865,4192.706051
70.230298,4197.641126
70.250732,4203.585150
70.271166,4201.112864
70.291599,nan
70.312033,4197.368041
70.332466,4198.077550
70.352900,4200.659546
70.373334,4198.790981
70.393767,4196.713392
70.414201,4195.647282
70.434635,4195.428172
70.455068,4197.494074
70.475502,4196.691730
70.495935,4198.722844
70.516369,nan
70.536803,nan
70.557236,nan
70.577670,4208.997258
70.598103,4202.565848
70.618537,4206.489645
70.638971,4201.211944
70.659404,4199.526748
70.679838,4201.924594
70.700271,4202.478081
70.720705,4202.568381
70.741139,4201.007545
70.761572,4203.159643
70.782006,4172.956807
70.802439,4198.527940
70.822873,4198.822786
70.843307,4198.469697
70.863740,4199.626039
70.884174,4199.365670
70.904608,4203.550974
70.925041,4200.040115
70.945475,4203.759187
70.965908,4203.633287
70.986342,4204.447279
71.006775,4210.671879
71.027209,4205.777250
71.047643,4199.122301
71.068076,4197.532753
71.088510,4201.206448
71.108943,4198.550244
71.129377,4199.894753
71.149811,4199.282909
71.170244,4199.247588
71.190678,4201.148183
71.211112,4205.537341
71.231545,4204.978715
71.251979,4206.124045
71.272412,4203.004410
71.292846,4198.538675
71.313280,4200.088285
71.333713,4198.236176
71.354147,4198.723889
71.374580,4201.541727
71.395014,4202.451130
71.415448,4199.973795
71.435881,4201.267310
71.456315,4201.527546
71.476748,4203.829507
71.497182,4207.965946
71.517616,4202.146621
71.538049,4196.067335
71.558483,4199.558634
71.578916,4206.478440
71.599350,4197.863956
71.619784,4198.783102
71.640217,4200.924482
71.660651,4202.262595
71.681085,4206.324618
71.701518,4204.447087
71.721952,4202.826008
71.742385,4202.432207
71.762819,4131.717378
71.783253,4199.523629
71.803686,4199.020844
71.824120,4199.820939
71.844553,4196.819159
71.864987,4198.370899
71.885421,4199.909974
71.905854,4205.445425
71.926288,nan
71.946721,4201.856560
71.967155,4199.559711
71.987589,4202.673884
72.008022,4202.598509
72.028456,4197.869717
72.048889,4197.314063
72.069323,4193.838844
72.089757,4198.448910
72.110190,4195.523301
72.130624,4197.746125
72.151057,4199.336810
72.171491,4202.332295
72.191925,4204.340065
72.212358,4201.994523
72.232792,4198.521848
72.253225,nan
72.273659,4198.935665
72.294093,4194.490216
72.314526,4194.917569
72.334960,4195.079422
72.355393,4201.000204
72.375827,4204.341474
72.396261,nan
72.416694,4198.965550
72.437128,4198.874926
72.457562,4199.920232
72.477995,4200.285541
72.498429,4137.837271
72.518862,nan
72.539296,4199.249019
72.559730,4200.545649
72.580163,4200.547273
72.600597,4199.788914
72.621030,4197.315375
72.641464,4198.836462
72.661898,4194.576862
72.682331,4195.736186
72.702765,4200.170373
72.723198,4198.064180
72.743632,nan
72.764066,4204.381274
72.784499,4210.614424
72.804933,4207.497722
72.825366,4209.490681
72.845800,4207.177945
72.866234,4204.377029
72.886667,nan
72.907101,4201.047873
72.927534,4178.744673
72.947968,4202.131967
72.968402,4203.033258
72.988835,4204.013181
73.009269,4198.227083
73.029702,4199.601607
73.050136,4199.005514
73.070570,4201.861221
73.091003,4201.071679
73.111437,4202.852665
73.131871,4203.171537
73.152304,4205.781881
73.172738,4209.184902
73.193171,4209.772687
73.213605,4210.904917
73.234039,4207.880016
73.254472,4201.179577
73.274906,4200.731078
73.295339,4203.148214
73.315773,4204.097084
73.336207,4201.833851
73.356640,4204.687790
73.377074,4203.134530
73.397507,4208.947624
73.417941,4216.303045
73.438375,4210.680526
73.458808,4211.532389
73.479242,nan
73.499675,4211.121825
73.520109,4209.149665
73.540543,4206.863339
73.560976,4205.729282
73.581410,4205.072713
73.601844,4204.463346
73.622277,4207.594098
73.642711,4202.654699
73.663144,4205.634528
73.683578,4205.970803
73.704012,nan
73.724445,nan
73.744879,4213.489213
73.765312,4209.673511
73.785746,4207.824507
73.806179,4206.239695
73.826613,4207.224727
73.847047,4207.768265
73.867480,4202.663267
73.887914,4203.613927
73.908348,4201.582586
73.928781,4204.413394
73.949215,nan
73.969648,nan
73.990082,4209.791193
74.010516,4214.221508
74.030949,4210.258465
74.051383,4209.430350
74.071816,4206.394223
74.092250,4206.259806
74.112684,4205.784440
74.133117,4203.596347
74.153551,nan
74.173984,4201.016389
74.194418,4198.689390
74.214852,4199.257698
74.235285,4126.292121
74.255719,4200.113973
74.276152,4198.087717
74.296586,4203.910558
74.317020,4205.856025
74.337453,4203.558988
74.357887,4204.012715
74.378320,4203.806315
74.398754,4203.134084
74.419188,nan
74.439621,nan
74.460055,nan
74.480489,nan
74.500922,4206.803171
74.521356,4209.696756
74.541789,4206.892501
74.562223,4210.183009
74.582657,4209.131968
74.603090,4208.899055
74.623524,4204.169977
74.643957,nan
74.664391,4202.305160
74.684825,4205.074167
74.705258,4188.976784
74.725692,4201.489120
74.746125,4200.417216
74.766559,4197.622689
74.786993,4199.804979
74.807426,4199.623213
74.827860,4200.765769
74.848293,4200.523356
74.868727,4199.007840
74.889161,4197.149929
74.909594,4200.569957
74.930028,4201.807930
74.950461,nan
74.970895,4206.750952
74.991329,4203.808581
75.011762,4204.848469
75.032196,4204.058205
75.052629,4206.570393
75.073063,4203.355369
75.093497,4204.229153
75.113930,4201.877812
75.134364,4199.763701
75.154798,4201.369729
75.175231,4203.548246
75.195665,4201.979674
75.216098,4205.348572
75.236532,4202.092429
75.256966,4206.129175
75.277399,4206.530725
75.297833,4206.197817
75.318266,4204.946261
75.338700,4207.095759
75.359134,4202.595443
75.379567,4204.682758
75.400001,4206.127294
75.420434,4204.889835
75.440868,4206.688125
75.461302,4209.770261
75.481735,4208.101836
75.502169,4208.481933
75.522603,4207.689690
75.543036,4207.704048
75.563470,4206.103245
75.583903,4204.182503
75.604337,4205.948831
75.624770,4207.429433
75.645204,4207.862580
75.665638,4206.870368
75.686071,4207.860136
75.706505,4212.175266
75.726938,4211.473080
75.747372,4210.335658
75.767806,4209.798643
75.788239,4208.396837
75.808673,4209.752082
75.829106,4209.744757
75.849540,4208.619497
75.869974,4212.181980
75.890407,4212.119223
75.910841,4213.793378
75.931275,4219.658142
75.951708,4209.423644
75.972142,4210.561942
75.992575,4212.577274
76.013009,4212.898982
76.033443,4211.336894
76.053876,4217.267409
76.074310,nan
76.094743,4215.765196
76.115177,4215.807880
76.135611,4172.066612
76.156044,4217.844829
76.176478,4202.215291
76.196911,4216.485740
76.217345,4205.323480
76.237779,4200.593584
76.258212,nan
76.278646,4214.262693
76.299080,4222.798259
76.319513,4222.210048
76.339947,4220.855759
76.360380,4220.958992
76.380814,4213.179957
76.401247,4216.907043
76.421681,4215.948795
76.442115,nan
76.462548,4210.280968
76.482982,4208.522352
76.503416,4212.283643
76.523849,4211.844018
76.544283,4213.551858
76.564716,4212.291255
76.585150,4210.584653
76.605584,4213.056185
76.626017,4231.268911
76.646451,4217.070952
76.666884,4217.530983
76.687318,4212.992807
76.707752,4211.367274
76.728185,4214.354247
76.748619,4211.062789
76.769052,4213.805214
76.789486,4209.535105
76.809920,4210.014330
76.830353,4207.272079
76.850787,4211.720122
76.871220,4209.312651
76.891654,4214.693562
76.912088,4217.510917
76.932521,4211.235006
76.952955,4210.693584
76.973388,4212.030171
76.993822,4211.634826
77.014256,4209.519576
77.034689,4213.475052
77.055123,4218.101592
77.075556,4219.262961
77.095990,4223.660659
77.116424,4219.501558
77.136857,4218.561705
77.157291,nan
77.177725,4216.028315
77.198158,4218.793070
77.218592,4214.963479
77.239025,4216.796419
77.259459,4216.195153
77.279893,4215.700509
77.300326,4213.240815
77.320760,4211.950920
77.341193,4213.946721
77.361627,4216.191146
77.382061,4218.876974
77.402494,nan
77.422928,4220.369482
77.443361,4223.686470
77.463795,4223.439141
77.484229,4218.056973
77.504662,4222.660318
77.525096,4216.846595
77.545529,4215.814154
77.565963,4216.548137
77.586397,nan
77.606830,4198.536211
77.627264,4214.120555
77.647697,4197.646400
77.668131,4212.069908
77.688565,4215.228762
77.708998,4211.879810
77.729432,4211.921268
77.749865,4212.748681
77.770299,4216.233362
77.790733,4215.103728
77.811166,4220.045134
77.831600,nan
77.852033,4216.542121
77.872467,4215.431066
77.892901,4216.044256
77.913334,4216.815456
77.933768,4210.787531
77.954202,4212.862078
77.974635,4215.147801
77.995069,4212.082423
78.015502,4213.757757
78.035936,4211.978617
78.056370,4216.126332
78.076803,4218.018759
78.097237,4222.409651
78.117670,4223.070922
78.138104,4218.024060
78.158538,4215.245690
78.178971,4214.007808
78.199405,4214.982684
78.219838,4219.032006
78.240272,4214.257214
78.260706,4214.551192
78.281139,4218.824687
78.301573,4221.454241
78.322006,4225.045190
78.342440,4220.474028
78.362874,4217.574043
78.383307,4217.771596
78.403741,4216.625350
78.424174,4221.413769
78.444608,4221.455388
78.465042,4216.029630
78.485475,4215.458861
78.505909,4214.612130
78.526343,4219.579545
78.546776,4215.828246
78.567210,4215.260263
78.587643,4218.626767
78.608077,4227.275473
78.628510,4226.685344
78.648944,nan
78.669378,4223.244892
78.689811,4205.218097
78.710245,4218.192124
78.730679,4215.722217
78.751112,4217.000639
78.771546,4218.341206
78.791979,4217.974942
78.812413,4218.128098
78.832847,4219.266001
78.853280,4227.336530
78.873714,4226.173731
78.894147,4150.549185
78.914581,4223.845165
