MJD-57216.958185,Flux
26.379782,1199.354459
26.400216,1198.349088
26.420649,1191.530362
26.441083,1191.175299
26.461517,1191.398605
26.481950,1193.885421
26.502384,1193.940963
26.522818,1193.798832
26.543251,1196.092442
26.563685,1195.876990
26.584118,1193.305925
26.604552,nan
26.624986,1194.771973
26.645419,1173.560655
26.665853,1195.224378
26.686286,1194.974494
26.706720,1196.915167
26.727154,nan
26.747587,1197.008181
26.768021,1198.019310
26.788454,nan
26.808888,1197.771683
26.829322,1198.626696
26.849755,nan
26.870189,1198.809899
26.890622,1199.267780
26.911056,1192.237868
26.931490,1192.446481
26.951923,1194.113346
26.972357,1194.800231
26.992790,1194.583063
27.013224,1196.521535
27.033658,1195.072922
27.054091,1195.156536
27.074525,1196.608682
27.094958,1196.580480
27.115392,1197.035311
27.135826,1197.997716
27.156259,1197.826256
27.176693,1197.755620
27.197127,nan
27.217560,1198.592697
27.237994,1200.326858
27.258427,1200.040808
27.278861,nan
27.299295,1201.457684
27.319728,1201.867225
27.340162,1200.118804
27.360595,1201.511621
27.381029,1201.110980
27.401463,nan
27.421896,1197.564338
27.442330,1200.602784
27.462763,1199.066035
27.483197,1199.561757
27.503630,1200.251189
27.524064,1200.415002
27.544498,1201.406850
27.564931,nan
27.585365,1202.236784
27.605799,1201.505583
27.626232,1201.493902
27.646666,1195.042952
27.667099,1195.507224
27.687533,1195.134548
27.707967,1195.781313
27.728400,1196.089804
27.748834,1197.530334
27.769267,1198.326415
27.789701,1198.704276
27.810135,1200.347626
27.830568,1199.166268
27.851002,1199.439988
27.871435,1200.124353
27.891869,1199.372978
27.912303,nan
27.932736,1198.501905
27.953170,1200.521043
27.973603,1199.761023
27.994037,1201.384529
28.014471,1201.515102
28.034904,1201.532441
28.055338,1201.418655
28.075771,1200.302539
28.096205,1201.447255
28.116639,1201.194588
28.137072,1196.152525
28.157506,1195.446223
28.177939,1196.675539
28.198373,1197.647476
28.218807,1195.698596
28.239240,1196.432866
28.259674,1197.279313
28.280108,1196.785400
28.300541,1196.288802
28.320975,1197.623992
28.341408,1196.860410
28.361842,1196.898779
28.382276,1196.469830
28.402709,1196.682587
28.423143,1198.336307
28.443576,1197.327308
28.464010,1198.401942
28.484443,1198.054439
28.504877,nan
28.525311,1198.749674
28.545744,nan
28.566178,1199.908398
28.586612,1199.476917
28.607045,1198.202066
28.627479,1196.592758
28.647912,1191.073875
28.668346,1191.085495
28.688780,1191.353008
28.709213,1190.678968
28.729647,1191.517663
28.750080,1193.381544
28.770514,1193.616518
28.790948,1193.441694
28.811381,1194.801553
28.831815,1196.224598
28.852248,1173.695373
28.872682,1194.326670
28.893116,1196.013143
28.913549,1195.011262
28.933983,1194.209194
28.954416,1194.102729
28.974850,1194.670468
28.995284,1194.874965
29.015717,1196.963373
29.036151,1197.608435
29.056584,1197.101265
29.077018,1199.448155
29.097452,1197.368166
29.117885,1199.285360
29.138319,1197.815755
29.158752,1197.151040
29.179186,1198.264697
29.199620,1198.691954
29.220053,1199.393489
29.240487,1200.460259
29.260921,1200.996399
29.281354,1200.863616
29.301788,1199.776412
29.322221,1197.444702
29.342655,1197.241775
29.363089,nan
29.383522,1193.790086
29.403956,1193.649629
29.424389,1195.219163
29.444823,1195.447501
29.465256,1194.829383
29.485690,1195.398032
29.506124,1194.331817
29.526557,1194.016589
29.546991,1195.404322
29.567424,1195.523256
29.587858,1196.382668
29.608292,1195.668799
29.628725,1198.330094
29.649159,1197.414484
29.669593,1197.830163
29.690026,1197.175530
29.710460,1198.263328
29.730893,1197.476370
29.751327,1197.631771
29.771761,nan
29.792194,1198.017769
29.812628,1198.518174
29.833062,1199.964811
29.853495,1193.046574
29.873929,1194.711249
29.894362,1193.986933
29.914796,1193.277877
29.935229,1193.723484
29.955663,1194.720238
29.976097,1194.080639
29.996530,1193.963746
30.016964,1194.192800
30.037397,1194.527445
30.057831,1193.874541
30.078265,1195.407834
30.098698,1196.006435
30.119132,1196.900323
30.139565,1197.855247
30.159999,1196.158925
30.180433,1197.227194
30.200866,1197.497886
30.221300,1199.460166
30.241733,1198.751252
30.262167,1198.467548
30.282601,1199.287082
30.303034,1200.267471
30.323468,nan
30.343902,1192.568807
30.364335,1193.190044
30.384769,1193.369834
30.405202,1193.464541
30.425636,1193.611372
30.446069,1193.071140
30.466503,1193.152369
30.486937,1194.522672
30.507370,1193.996911
30.527804,1195.212244
30.548238,1194.493124
30.568671,1195.150171
30.589105,1194.899160
30.609538,1195.078254
30.629972,1195.759088
30.650406,1198.069740
30.670839,1197.399282
30.691273,nan
30.711706,nan
30.732140,nan
30.752574,nan
30.773007,nan
30.793441,1198.370054
30.813874,1198.447474
30.834308,1199.526667
30.854742,1198.765932
30.875175,1198.649192
30.895609,1200.024884
30.916043,1199.836671
30.936476,1199.483019
30.956910,1199.894194
30.977343,1198.682512
30.997777,1199.601806
31.018210,1199.311633
31.038644,1199.010307
31.059078,1198.948787
31.079511,1192.716194
31.099945,1192.649221
31.120378,1192.452365
31.140812,1193.168962
31.161246,1193.386047
31.181679,1193.520031
31.202113,1192.431238
31.222546,1194.827918
31.242980,1195.392567
31.263414,1196.234315
31.283847,1194.490615
31.304281,1197.086206
31.324715,nan
31.345148,1190.712495
31.365582,1190.399809
31.386015,1190.055225
31.406449,1191.006856
31.426883,1191.290425
31.447316,1191.990620
31.467750,1192.037739
31.488183,1192.461623
31.508617,1195.114484
31.529051,1192.742971
31.549484,1190.426267
31.569918,1195.040594
31.590351,1193.214127
31.610785,1191.550446
31.631219,1193.696458
31.651652,1192.804109
31.672086,1192.912372
31.692519,1193.273685
31.712953,1192.715566
31.733387,1192.297949
31.753820,1194.294273
31.774254,1195.801094
31.794687,1196.854547
31.815121,1196.566935
31.835555,1199.000758
31.855988,1195.916423
31.876422,1196.917254
31.896855,1197.335833
31.917289,1198.399798
31.937723,1198.191790
31.958156,1198.134971
31.978590,1198.574737
31.999023,1197.913063
32.019457,1197.450422
32.039891,1199.187611
32.060324,1200.227653
32.080758,1197.597696
32.101191,1199.088297
32.121625,1199.572794
32.142059,nan
32.162492,1198.819641
32.182926,1198.718710
32.203359,1200.190533
32.223793,1199.803713
32.244227,1200.258596
32.264660,1200.249011
32.285094,1200.719053
32.305528,1192.154670
32.325961,1193.375371
32.346395,1193.738001
32.366828,1194.554743
32.387262,1195.205125
32.407696,1194.890531
32.428129,1194.305474
32.448563,1195.383327
32.468996,1195.188616
32.489430,1194.274622
32.509863,1193.649434
32.530297,1195.506775
32.550731,1194.478563
32.571164,1195.142224
32.591598,1196.793212
32.612032,1197.919542
32.632465,1197.228467
32.652899,1199.051797
32.673332,nan
32.693766,nan
32.714200,nan
32.734633,nan
32.755067,nan
32.775500,nan
32.795934,1200.179255
32.816368,1198.366405
32.836801,1197.668505
32.857235,1199.695063
32.877668,1197.167799
32.898102,1198.788551
32.918536,1199.474306
32.938969,1200.116207
32.959403,1198.791053
32.979836,1200.926726
33.000270,1199.039831
33.020704,1198.525551
33.041137,1190.332020
33.061571,1189.826089
33.082005,1191.297086
33.102438,1192.296281
33.122872,1191.610052
33.143305,1192.956049
33.163739,1192.385718
33.184172,1193.432451
33.204606,1191.621250
33.225040,1192.456412
33.245473,1192.979909
33.265907,nan
33.286340,nan
33.306774,1193.034492
33.327208,1192.597962
33.347641,1191.857844
33.368075,1192.597350
33.388509,1193.076718
33.408942,1192.704655
33.429376,1193.349073
33.449809,1192.531885
33.470243,1193.427272
33.490676,1193.648214
33.511110,1192.640152
33.531544,1192.849394
33.551977,1191.665448
33.572411,1194.552425
33.592845,1194.074656
33.613278,1194.390344
33.633712,1194.586280
33.654145,1195.299898
33.674579,1194.189924
33.695013,1195.093499
33.715446,1194.549198
33.735880,1194.550551
33.756313,1195.079887
33.776747,1195.774798
33.797181,1195.826915
33.817614,1198.318497
33.838048,1197.537929
33.858481,1197.016322
33.878915,1196.122308
33.899349,1197.108542
33.919782,1198.257187
33.940216,1198.906636
33.960649,1197.789392
33.981083,1196.904781
34.001517,1196.596812
34.021950,1192.862085
34.042384,1190.992104
34.062817,1190.976597
34.083251,1190.782014
34.103685,1191.728910
34.124118,1192.912641
34.144552,1192.585248
34.164985,1194.249170
34.185419,1191.345710
34.205853,1192.828358
34.226286,1194.569063
34.246720,1192.749727
34.267153,1195.803821
34.287587,1193.720470
34.308021,1193.918468
34.328454,1194.155478
34.348888,1195.272831
34.369322,1194.650560
34.389755,1194.399261
34.410189,1194.102063
34.430622,1195.849163
34.451056,1195.153423
34.471490,1196.575238
34.491923,1196.593609
34.512357,nan
34.532790,nan
34.553224,nan
34.573658,nan
34.594091,nan
34.614525,nan
34.634958,1197.070358
34.655392,nan
34.675826,nan
34.696259,nan
34.716693,nan
34.737126,nan
34.757560,1196.989265
34.777994,nan
34.798427,1198.960117
34.818861,1198.626228
34.839294,1199.420964
34.859728,1198.465079
34.880162,1199.623137
34.900595,1198.026191
34.921029,1198.653053
34.941462,1199.566018
34.961896,1198.147070
34.982330,1199.431003
35.002763,1191.265473
35.023197,1189.504299
35.043630,1190.075156
35.064064,1191.542008
35.084498,1191.724315
35.104931,1190.682623
35.125365,1190.492738
35.145799,1191.037350
35.166232,1192.148435
35.186666,1190.855425
35.207099,1191.979652
35.227533,1163.979492
35.247966,nan
35.268400,1192.360437
35.288834,1190.696090
35.309267,1191.897626
35.329701,1192.816156
35.350134,1191.821969
35.370568,1192.980735
35.391002,1192.382459
35.411435,1192.612783
35.431869,1194.219233
35.452303,1194.782864
35.472736,1194.776497
35.493170,1192.975149
35.513603,1193.831272
35.534037,1193.482073
35.554470,1194.721374
35.574904,1194.745222
35.595338,1195.084255
35.615771,1195.445505
35.636205,1194.265669
35.656639,1194.785541
35.677072,1195.691277
35.697506,1195.759123
35.717939,1195.337710
35.738373,1196.384630
35.758807,1197.349560
35.779240,1196.306711
35.799674,1196.908451
35.820107,1197.583500
35.840541,1196.008305
35.860975,1195.728985
35.881408,1196.925595
35.901842,1196.755606
35.922275,1197.742587
35.942709,1199.181459
35.963143,1197.090542
35.983576,1199.218019
36.004010,1197.435516
36.024443,1197.893606
36.044877,1196.890249
36.065311,1198.541744
36.085744,nan
36.106178,1197.679699
36.126611,1198.214981
36.147045,1198.127704
36.167479,1198.149557
36.187912,1197.311670
36.208346,1198.321979
36.228780,1190.139862
36.249213,1192.674144
36.269647,1191.485526
36.290080,1191.657381
36.310514,1192.161878
36.330947,1191.238452
36.351381,1191.714870
36.371815,1193.016117
36.392248,1191.810755
36.412682,1192.235953
36.433116,1191.793356
36.453549,1193.213745
36.473983,1191.802927
36.494416,1193.209226
36.514850,1193.137974
36.535284,1194.080798
36.555717,1193.598710
36.576151,1192.342122
36.596584,1193.044418
36.617018,1193.293833
36.637452,1192.197422
36.657885,1192.406676
36.678319,1192.242412
36.698752,1195.200340
36.719186,1192.758349
36.739620,1192.683667
36.760053,1195.765357
36.780487,1193.120485
36.800920,1194.007351
36.821354,1195.265328
36.841788,1194.075429
36.862221,1195.578190
36.882655,1196.042832
36.903088,1196.364773
36.923522,1197.814353
36.943956,nan
36.964389,nan
36.984823,nan
37.005257,nan
37.025690,1197.192148
37.046124,1197.801812
37.066557,1198.775244
37.086991,1198.554219
37.107424,1201.107337
37.127858,1201.448734
37.148292,1201.366499
37.168725,1201.843590
37.189159,1199.962300
37.209592,nan
37.230026,1194.064578
37.250460,1193.574633
37.270893,1193.189544
37.291327,1194.936822
37.311761,1192.170079
37.332194,1194.902981
37.352628,1194.208812
37.373061,1195.592515
37.393495,1195.497848
37.413929,1196.133195
37.434362,1196.607195
37.454796,1196.855190
37.475229,1197.149075
37.495663,1195.528527
37.516097,1197.271869
37.536530,1197.347366
37.556964,1196.578012
37.577397,1196.698823
37.597831,1196.259909
37.618265,1196.317586
37.638698,1198.119648
37.659132,1196.619308
37.679565,1196.599002
37.699999,1196.451752
37.720433,1198.113067
37.740866,1196.433564
37.761300,1197.555944
37.781733,1196.152306
37.802167,1195.749772
37.822601,1196.933387
37.843034,1197.864899
37.863468,1197.714712
37.883901,1197.739987
37.904335,1197.011228
37.924769,1198.052177
37.945202,1192.119262
37.965636,1192.172734
37.986069,1191.950082
38.006503,1193.119155
38.026937,1192.629048
38.047370,1193.430567
38.067804,1191.954581
38.088238,1192.727274
38.108671,1193.189420
38.129105,1193.314809
38.149538,1194.031787
38.169972,1193.953051
38.190406,1193.792296
38.210839,1192.552269
38.231273,1194.074483
38.251706,1193.530658
38.272140,1194.186123
38.292573,1194.561206
38.313007,1194.816819
38.333441,1194.511495
38.353874,1195.879280
38.374308,1195.636107
38.394742,1195.902895
38.415175,1195.602544
38.435609,1196.898262
38.456042,1198.816783
38.476476,1197.992263
38.496910,1197.683977
38.517343,nan
38.537777,nan
38.558210,nan
38.578644,nan
38.599078,nan
38.619511,1198.357542
38.639945,1197.977708
38.660378,1199.340048
38.680812,nan
38.701246,nan
38.721679,nan
38.742113,nan
38.762546,nan
38.782980,1197.398052
38.803414,1197.400505
38.823847,1197.915898
38.844281,1199.055187
38.864714,1198.121235
38.885148,1200.535601
38.905582,1201.242448
38.926015,1189.876917
38.946449,1188.347080
38.966882,1188.858381
38.987316,1187.879751
39.007750,1189.254759
39.028183,1188.322637
39.048617,1190.324013
39.069050,1190.764383
39.089484,1190.663316
39.109918,1190.748406
39.130351,1189.997558
39.150785,1190.635045
39.171218,nan
39.191652,1192.523659
39.212086,1191.790766
39.232519,1192.263330
39.252953,1194.048220
39.273387,1193.735336
39.293820,1193.999328
39.314254,1194.950988
39.334687,1193.861085
39.355121,1195.523142
39.375554,1195.230976
39.395988,1194.976370
39.416422,1196.043541
39.436855,1194.777583
39.457289,1196.325896
39.477723,1196.626650
39.498156,1195.717932
39.518590,1194.481013
39.539023,1195.858350
39.559457,1195.934417
39.579891,1195.458544
39.600324,1196.890631
39.620758,1197.760828
39.641191,1196.965955
39.661625,1197.283829
39.682059,1198.312303
39.702492,1197.918539
39.722926,1198.244585
39.743359,1196.830760
39.763793,1198.258434
39.784227,1197.417983
39.804660,1197.644973
39.825094,1197.906925
39.845528,1197.729509
39.865961,1196.663679
39.886395,1197.007055
39.906828,1198.988022
39.927262,1198.719969
39.947695,1197.367137
39.968129,1198.462938
39.988563,1198.329645
40.008996,1199.112463
40.029430,1198.364275
40.049863,nan
40.070297,1197.986730
40.090731,1196.006804
40.111164,1197.424215
40.131598,1197.016294
40.152031,1191.923789
40.172465,1192.632777
40.192899,1192.331847
40.213332,1190.993512
40.233766,1193.122909
40.254200,1192.854694
40.274633,1191.424914
40.295067,1192.941436
40.315500,1192.542224
40.335934,1192.910392
40.356368,1193.788299
40.376801,1192.969312
40.397235,1193.966297
40.417668,1194.250207
40.438102,1192.882238
40.458535,1192.876297
40.478969,1192.681515
40.499403,1193.713296
40.519836,1194.271051
40.540270,1194.444994
40.560704,1194.967981
40.581137,1196.071842
40.601571,1196.983935
40.622004,1196.049613
40.642438,1195.197464
40.662872,1197.460738
40.683305,1196.749060
40.703739,1196.288336
40.724172,nan
40.744606,1197.181431
40.765040,nan
40.785473,1197.769897
40.805907,1198.194258
40.826340,1198.117051
40.846774,nan
40.867208,nan
40.887641,nan
40.908075,nan
40.928509,nan
40.948942,nan
40.969376,1198.272171
40.989809,1198.968726
41.010243,1197.853171
41.030676,1197.164551
41.051110,1197.861029
41.071544,1198.308732
41.091977,1199.043123
41.112411,1198.543144
41.132844,nan
41.153278,1198.495230
41.173712,1199.556665
41.194145,1199.335667
41.214579,1199.200227
41.235012,1199.079529
41.255446,1199.270511
41.275880,1199.545480
41.296313,1198.827021
41.316747,1199.528605
41.337181,1199.087696
41.357614,1198.687907
41.378048,1198.751121
41.398481,1199.596494
41.418915,1198.311288
41.439349,1199.474039
41.459782,1199.120598
41.480216,1199.239756
41.500649,1197.683210
41.521083,1198.285590
41.541517,1197.245039
41.561950,1197.674446
41.582384,1198.172720
41.602817,1197.396035
41.623251,1195.997416
41.643685,1190.020867
41.664118,1192.175283
41.684552,1189.675754
41.704985,1191.266683
41.725419,1190.370095
41.745853,1189.866077
41.766286,1190.334871
41.786720,1190.298483
41.807153,1190.447897
41.827587,1189.229552
41.848021,1189.547026
41.868454,1188.803713
41.888888,1190.257719
41.909321,1189.860663
41.929755,1189.939209
41.950189,1190.762055
41.970622,1190.085535
41.991056,1190.225371
42.011490,1189.893878
42.031923,1190.417817
42.052357,1190.556304
42.072790,1189.377472
42.093224,1190.063765
42.113658,1191.459892
42.134091,1190.240243
42.154525,1190.149072
42.174958,1191.721565
42.195392,1190.528186
42.215825,1190.958713
42.236259,1191.895922
42.256693,1191.002374
42.277126,1191.718593
42.297560,1192.323446
42.317994,1190.454688
42.338427,1191.120381
42.358861,1189.279514
42.379294,1190.099657
42.399728,1190.268657
42.420162,1192.735154
42.440595,1191.576407
42.461029,1191.233062
42.481462,1190.890707
42.501896,1190.903524
42.522330,1191.654798
42.542763,1190.761258
42.563197,1192.127183
42.583630,1194.065634
42.604064,1193.584772
42.624498,1192.209714
42.644931,1192.768892
42.665365,1193.197433
42.685798,1193.441770
42.706232,1193.931346
42.726666,1194.329980
42.747099,1194.333598
42.767533,1194.599827
42.787966,1193.409513
42.808400,1193.903404
42.828834,1193.266435
42.849267,1194.256786
42.869701,1195.208561
42.890134,1194.462223
42.910568,1195.098087
42.931002,1195.218327
42.951435,1195.683826
42.971869,nan
42.992303,1196.543957
43.012736,1197.777543
43.033170,1197.510607
43.053603,1195.681760
43.074037,nan
43.094471,nan
43.114904,nan
43.135338,nan
43.155771,nan
43.176205,nan
43.196639,nan
43.217072,nan
43.237506,1197.845343
43.257939,1198.879982
43.278373,1198.272965
43.298807,1197.406793
43.319240,1197.201571
43.339674,1193.050946
43.360107,1192.647013
43.380541,1191.320092
43.400975,1191.226199
43.421408,1191.753416
43.441842,1190.435997
43.462275,1191.850268
43.482709,1190.904214
43.503143,1190.704745
43.523576,1192.201416
43.544010,1190.737397
43.564443,1192.069588
43.584877,1191.521074
43.605311,1191.034421
43.625744,1191.720890
43.646178,1191.184863
43.666611,1190.832806
43.687045,1191.412679
43.707479,1192.379968
43.727912,1190.536028
43.748346,1192.183513
43.768780,1190.224590
43.789213,1190.311184
43.809647,1191.178594
43.830080,1190.927924
43.850514,1191.414439
43.870948,1190.290071
43.891381,1189.773072
43.911815,1191.087242
43.932248,1189.906713
43.952682,1190.355559
43.973115,1190.401517
43.993549,1191.425773
44.013983,1190.928559
44.034416,1191.601996
44.054850,1191.850291
44.075284,1191.125794
44.095717,1190.107232
44.116151,1190.947128
44.136584,1188.130917
44.157018,1189.392248
44.177452,1189.318589
44.197885,1189.519378
44.218319,1190.704674
44.238752,1190.975151
44.259186,1190.268595
44.279620,1190.293500
44.300053,1189.688824
44.320487,1188.635951
44.340920,1188.553607
44.361354,1190.090258
44.381788,1190.510698
44.402221,1188.489434
44.422655,1189.077989
44.443088,1190.876485
44.463522,1189.792701
44.483956,1190.623743
44.504389,1189.161757
44.524823,1189.199208
44.545257,1189.024229
44.565690,1187.939363
44.586124,1189.315600
44.606557,1188.636290
44.626991,1188.980500
44.647424,1187.616550
44.667858,1188.200116
44.688292,1186.666486
44.708725,1188.027385
44.729159,1188.806912
44.749592,1188.900812
44.770026,1187.855504
44.790460,1187.390287
44.810893,1187.177658
44.831327,1187.048925
44.851761,1185.982917
44.872194,1186.817960
44.892628,1186.493302
44.913061,1187.190829
44.933495,1186.062662
44.953929,1185.200283
44.974362,1185.915516
44.994796,1185.083026
45.015229,1186.029370
45.035663,1185.908253
45.056097,nan
45.076530,1184.391997
45.096964,1186.821577
45.117397,1186.474718
45.137831,1185.902622
45.158265,1184.212812
45.178698,1184.069134
45.199132,1185.686329
45.219565,1185.452511
45.239999,1184.889512
45.260433,1185.319752
45.280866,1185.578340
45.301300,1185.934237
45.321733,1184.854281
45.342167,1185.069115
45.362601,1186.689239
45.383034,1187.329578
45.403468,1185.718508
45.423901,1185.476721
45.444335,1186.228307
45.464769,1186.467286
45.485202,1186.767605
45.505636,1186.547395
45.526069,1187.235701
45.546503,1185.067657
45.566937,1184.686760
45.587370,1185.916581
45.607804,1186.326579
45.628238,1187.173097
45.648671,1186.981162
45.669105,1186.345052
45.689538,1185.059196
45.709972,1185.195051
45.730406,1184.479626
45.750839,1184.751688
45.771273,1184.833618
45.791706,1192.959614
45.812140,1193.576067
45.832574,1193.318412
45.853007,1194.080047
45.873441,1193.018036
45.893874,1192.800711
45.914308,1192.977398
45.934742,1193.121212
45.955175,1192.118216
45.975609,1192.549961
45.996042,1192.265077
46.016476,1191.431146
46.036910,1191.232993
46.057343,1191.853146
46.077777,1190.404904
46.098210,1191.054418
46.118644,1189.622805
46.139078,1189.770382
46.159511,1189.311443
46.179945,1189.761330
46.200378,1189.830233
46.220812,1189.988794
46.241246,1191.463334
46.261679,1191.576431
46.282113,1192.174216
46.302546,1190.373265
46.322980,1189.225744
46.343414,1189.539224
46.363847,1189.760621
46.384281,1189.568243
46.404715,1188.406813
46.425148,1188.398905
46.445582,1187.015267
46.466015,1186.867885
46.486449,1186.515883
46.506882,1186.178825
46.527316,1185.855612
46.547750,1184.823472
46.568183,1184.625315
46.588617,1184.327498
46.609051,1183.790666
46.629484,1183.858801
46.649918,1183.787069
46.670351,1184.201703
46.690785,1184.372264
46.711219,1182.849332
46.731652,1182.328903
46.752086,1181.846998
46.772519,1185.232700
46.792953,1184.475346
46.813387,1183.667248
46.833820,1183.646648
46.854254,1184.381916
46.874687,1184.059330
46.895121,1182.651096
46.915555,1182.824956
46.935988,1181.364385
46.956422,1179.354643
46.976855,1179.449807
46.997289,1178.550357
47.017723,nan
47.038156,nan
47.058590,nan
47.079024,nan
47.099457,nan
47.119891,nan
47.140324,nan
47.160758,nan
47.181191,nan
47.201625,nan
47.222059,nan
47.242492,nan
47.262926,1183.297857
47.283359,1185.891738
47.303793,1185.476829
47.324227,1185.838154
47.344660,1184.139460
47.365094,1184.959494
47.385528,1185.207076
47.405961,1184.471371
47.426395,1184.270006
47.446828,1184.695842
47.467262,1183.859333
47.487696,1183.114964
47.508129,1188.836429
47.528563,1188.076375
47.548996,1188.315620
47.569430,1188.189838
47.589864,1188.819293
47.610297,1188.837376
47.630731,1189.760982
47.651164,1188.093946
47.671598,1187.879780
47.692032,1188.291540
47.712465,1187.533677
47.732899,1186.952105
47.753332,1186.753959
47.773766,1185.976834
47.794200,1184.906243
47.814633,1185.800532
47.835067,1185.104455
47.855500,1184.200126
47.875934,1184.169479
47.896368,1184.053446
47.916801,1186.036669
47.937235,1185.008600
47.957668,1182.322081
47.978102,1183.459503
47.998536,1193.414424
48.018969,1193.135960
48.039403,1192.905995
48.059837,1191.469937
48.080270,1191.537488
48.100704,1191.197300
48.121137,1190.095251
48.141571,1190.390341
48.162005,1189.499560
48.182438,1189.401326
48.202872,1188.390216
48.223305,1187.761443
48.243739,1187.122577
48.264173,1186.658605
48.284606,1186.345060
48.305040,1185.650755
48.325473,1184.757475
48.345907,1184.292902
48.366341,1186.163092
48.386774,1183.943907
48.407208,1183.816626
48.427641,1182.543323
48.448075,1180.882849
48.468509,nan
48.488942,1192.580218
48.509376,1192.354343
48.529809,1192.029958
48.550243,1192.516574
48.570677,1188.120534
48.591110,1189.728521
48.611544,1190.546059
48.631978,1189.670709
48.652411,1188.947581
48.672845,1187.466632
48.693278,1184.817204
48.713712,1184.503347
48.734145,1186.051934
48.754579,1183.681638
48.775013,1184.262769
48.795446,1183.269799
48.815880,1179.171305
48.836313,nan
48.856747,1176.433267
48.877181,nan
48.897614,nan
48.918048,nan
48.938482,1166.808799
48.958915,1165.705951
48.979349,nan
48.999782,nan
49.020216,1186.363510
49.040649,1186.425770
49.061083,1184.697055
49.081517,1186.020734
49.101950,1184.203789
49.122384,1183.518607
49.142818,1184.943702
49.163251,1185.027009
49.183685,1183.769187
49.204118,nan
49.224552,1193.226756
49.244986,1194.570957
49.265419,1194.763749
49.285853,1194.910499
49.306286,1195.393666
49.326720,1195.155305
49.347154,1192.930143
49.367587,1190.606485
49.388021,1189.438264
49.408455,1189.554810
49.428888,1189.462328
49.449322,1189.059909
49.469755,1188.809379
49.490189,1189.018067
49.510622,1188.620344
49.531056,1186.605232
49.551490,1184.406922
49.571923,1184.380788
49.592357,1183.046951
49.612790,1183.286034
49.633224,1182.330496
49.653658,1184.068351
49.674091,1183.154207
49.694525,1180.604075
49.714959,1185.045769
49.735392,1183.773763
49.755826,1183.119246
49.776259,1182.445752
49.796693,1183.498990
49.817126,1184.531092
49.837560,1182.436006
49.857994,1180.525173
49.878427,1179.245840
49.898861,nan
49.919295,nan
49.939728,nan
49.960162,1187.639232
49.980595,1188.612557
50.001029,1187.012709
50.021463,1186.961699
50.041896,1186.578387
50.062330,1183.662063
50.082763,1182.967578
50.103197,1181.914609
50.123631,1183.547304
50.144064,1183.169538
50.164498,1182.142678
50.184931,nan
50.205365,1188.654273
50.225799,1185.260634
50.246232,1184.874876
50.266666,1183.765730
50.287099,1183.329557
50.307533,1182.459979
50.327967,1181.831002
50.348400,1180.763974
50.368834,1177.933234
50.389268,1178.000484
50.409701,1177.225471
50.430135,nan
50.450568,nan
50.471002,1195.688728
50.491436,nan
50.511869,nan
50.532303,1196.158195
50.552736,1194.207009
50.573170,1193.158417
50.593603,1189.629694
50.614037,1189.536831
50.634471,1188.719702
50.654904,1187.884507
50.675338,1187.507686
50.695772,1186.220089
50.716205,1187.331043
50.736639,1185.521615
50.757072,1184.630647
50.777506,1182.660342
50.797940,1180.075968
50.818373,nan
50.838807,nan
50.859240,1175.899962
50.879674,1174.895703
50.900108,1171.092775
50.920541,1169.065258
50.940975,nan
50.961408,1195.846756
50.981842,1195.194288
51.002276,1194.844219
51.022709,nan
51.043143,1195.257599
51.063576,1196.955944
51.084010,1195.653556
51.104444,1194.133656
51.124877,1192.402646
51.145311,1192.015756
51.165744,1190.259141
51.186178,1190.845485
51.206612,1187.155311
51.227045,1189.290085
51.247479,1188.375380
51.267912,1187.427757
51.288346,1188.305505
51.308780,1187.067769
51.329213,1185.999964
51.349647,1182.897690
51.370080,1184.775002
51.390514,1183.483975
51.410948,1182.540889
51.431381,1188.819753
51.451815,1187.442489
nan,nan
nan,nan
nan,nan
51.533549,1183.169007
51.553983,1184.391520
51.574417,1181.978138
51.594850,1181.222837
51.615284,nan
51.635718,1179.633944
51.656151,nan
51.676585,1194.474555
51.697018,1195.735366
51.717452,1196.332391
51.737885,1194.644937
51.758319,1193.982251
51.778753,1193.207016
51.799186,1190.024793
51.819620,1190.050806
51.840053,1188.497275
51.860487,1188.863632
51.880921,1189.432708
51.901354,nan
51.921788,1187.344485
51.942221,1185.259153
51.962655,1186.041258
51.983089,1185.453636
52.003522,1183.963156
52.023956,1183.657795
52.044389,1184.068228
52.064823,1181.771519
52.085257,1180.431674
52.105690,1178.507897
52.126124,nan
52.146558,nan
52.166991,1192.635979
52.187425,1193.205464
52.207858,1191.774578
52.228292,1191.593677
52.248726,1188.922473
52.269159,1188.385102
52.289593,1189.271481
52.310026,1188.756203
52.330460,1186.483624
52.350894,1186.097749
52.371327,1184.254156
52.391761,1183.148426
52.412194,1186.386820
52.432628,1185.283882
52.453062,1183.194073
52.473495,1183.471142
52.493929,1179.069050
52.514362,1175.803044
52.534796,nan
52.555230,1174.179387
52.575663,nan
52.596097,1172.629120
52.616530,1170.020092
52.636964,nan
52.657398,1187.464521
52.677831,1189.302522
52.698265,1186.481695
52.718699,1184.231356
52.739132,1183.196823
52.759566,1182.758154
52.779999,1181.465069
52.800433,1179.701547
52.820866,1178.175192
52.841300,1176.872670
52.861734,1176.991099
52.882167,1175.359032
52.902601,nan
52.923035,nan
52.943468,nan
52.963902,1194.525833
52.984335,1194.506250
53.004769,1192.251339
53.025203,1191.116376
53.045636,1191.796089
