EPIC,RA,Dec,Data Availability,KepMag,HIP,TYC,UCAC,2MASS,SDSS,Object type,Kepflag,pmra,e_pmra,pmdec,e_pmdec,plx,e_plx,Bmag,e_Bmag,Vmag,e_Vmag,umag,e_umag,gmag,e_gmag,rmag,e_rmag,imag,e_imag,zmag,e_zmag,Jmag,e_Jmag,Hmag,e_Hmag,Kmag,e_Kmag,Teff,logg,[Fe/H],Radius,mass,rho,Distance,E(B-V),Ang Sep (')
201465101,11 03 36.592,-00 00 02.99,0,5.694,54049,4921-1203-1,450-050817,,,STAR,BV,-60.960,0.300,0.320,0.300,5.380,0.330,7.157,0.016,5.927,0.010,,,,,,,,,,,,,,,,,,,,,,,,,489.629
201859890,12 01 27.665,+06 30 21.86,0,7.619,58638,286-862-1,483-053395,12012765+0630217,,STAR,BV,-53.000,0.760,12.220,0.340,2.470,0.700,9.079,0.019,7.851,0.011,,,,,,,,,,,5.723,0.021,5.170,0.038,4.932,0.026,,,,,,,,,490.975
201156755,11 55 26.412,-05 08 04.35,0,7.217,58137,4938-656-1,425-056120,11552641-0508043,,STAR,BV,-19.140,0.340,-8.450,0.320,9.010,0.420,7.486,0.016,7.204,0.010,,,,,,,,,,,6.799,0.030,6.689,0.033,6.680,0.021,,,,,,,,,491.434
201095642,11 30 51.019,-06 43 08.46,0,7.991,56166,4936-751-1,417-053678,11305102-0643084,,STAR,gri,33.830,1.030,-2.350,1.030,9.130,1.120,8.114,0.018,7.662,0.013,,,8.972,0.010,8.501,0.270,7.571,0.150,,,6.653,0.019,6.423,0.042,6.354,0.023,,,,,,,,,493.678
201699915,11 03 58.898,+03 38 19.59,0,7.986,54080,265-1112-2,469-044336,11035893+0338193,,STAR,BV,-24.520,2.510,-0.480,0.980,4.510,1.090,8.367,0.018,8.004,0.014,,,,,,,,,,,6.621,0.020,6.514,0.027,6.445,0.021,,,,,,,,,494.461
201378977,11 04 19.227,-01 16 41.60,0,7.004,54110,4921-1205-1,444-052785,11041923-0116416,,STAR,BV,5.910,0.860,-10.110,0.690,3.690,0.880,6.942,0.015,6.901,0.010,,,,,,,,,,,6.730,0.024,6.767,0.044,6.716,0.027,,,,,,,,,498.492
201097054,11 43 55.120,-06 40 37.78,0,5.879,57214,4937-1321-1,417-054005,,,STAR,BV,56.070,0.430,-41.550,0.280,8.090,0.550,7.007,0.015,6.041,0.010,,,,,,,,,,,,,,,,,,,,,,,,,500.798
201799512,12 05 50.964,+05 21 26.56,0,7.756,59002,286-381-1,477-050534,12055096+0521265,,STAR,BV,14.650,0.730,-16.800,0.340,11.300,0.680,8.051,0.016,7.751,0.011,,,,,,,,,,,7.167,0.024,7.083,0.034,7.003,0.018,,,,,,,,,508.747
201979529,11 21 50.201,+09 10 06.12,0,6.697,55488,855-938-1,496-057427,11215021+0910061,,STAR,BV,-88.750,0.690,-29.950,0.430,13.740,0.620,6.982,0.015,6.689,0.011,,,,,,,,,,,6.104,0.026,6.006,0.036,5.930,0.024,,,,,,,,,509.367
201590554,12 09 41.310,+01 53 52.40,0,5.752,59285,280-445-1,460-049957,,,STAR,BV,42.590,0.350,-180.140,0.230,13.690,0.310,7.088,0.015,5.958,0.010,,,,,,,,,,,,,,,,,,,,,,,,,509.553
201950514,11 55 03.134,+08 26 38.19,0,5.412,58110,865-1308-1,493-058274,,,STAR,BV,-30.460,0.290,15.420,0.240,19.020,0.310,6.511,0.015,5.569,0.009,,,,,,,,,,,,,,,,,,,,,,,,,510.662
201751747,12 07 32.817,+04 30 47.39,0,7.276,59134,283-89-1,473-048006,12073281+0430472,,STAR,BV,-26.230,0.530,-9.870,0.310,4.860,0.550,8.423,0.017,7.443,0.011,,,,,,,,,,,5.767,0.020,5.311,0.031,5.138,0.021,,,,,,,,,511.081
201933899,11 14 01.834,+08 03 38.50,0,5.586,54863,848-1511-1,491-056316,,,STAR,BV,45.970,0.300,-107.080,0.200,16.510,0.310,6.926,0.015,5.793,0.010,,,,,,,,,,,,,,,,,,,,,,,,,514.064
201468284,11 01 03.712,+00 02 49.34,0,7.353,53857,262-738-1,451-051246,11010370+0002494,,STAR,BV,-39.390,0.550,4.760,0.460,5.980,0.560,7.390,0.015,7.277,0.011,,,,,,,,,,,7.053,0.034,7.027,0.036,7.030,0.029,,,,,,,,,526.848
201255019,12 05 59.814,-03 07 53.72,0,6.192,59010,4942-609-1,435-055980,,,STAR,BV,-28.470,0.340,-19.300,0.280,5.610,0.540,7.366,0.015,6.364,0.010,,,,,,,,,,,,,,,,,,,,,,,,,529.217
201869473,11 06 51.771,+06 41 53.39,0,7.545,54331,268-468-1,484-050768,11065177+0641531,,STAR,BV,-65.520,0.800,-13.750,0.600,5.550,0.850,8.919,0.022,7.759,0.013,,,,,,,,,,,5.721,0.019,5.145,0.029,4.941,0.018,,,,,,,,,535.895
201089354,11 49 15.269,-06 53 41.50,0,7.006,57648,4937-737-1,416-054979,,,STAR,BV,-17.550,0.600,18.150,0.310,2.680,0.570,8.733,0.019,7.294,0.011,,,,,,,,,,,,,,,,,,,,,,,,,538.096
201478212,12 11 25.399,+00 11 37.64,0,7.384,59429,281-705-1,451-052959,12112540+0011375,,STAR,BV,-26.200,0.650,13.550,0.360,2.650,0.610,8.860,0.018,7.619,0.011,,,,,,,,,,,5.543,0.029,5.076,0.067,4.783,0.017,,,,,,,,,539.924
201698740,11 00 33.648,+03 37 02.97,0,4.621,53807,265-1270-1,469-044246,,,STAR,BV,14.820,0.210,-16.510,0.260,9.050,0.200,6.007,0.015,4.838,0.009,,,,,,,,,,,,,,,,,,,,,,,,,543.692
201579586,10 58 47.736,+01 43 45.17,0,7.787,53666,255-946-1,459-047999,10584773+0143452,,STAR,BV,-35.310,0.830,-47.270,0.630,7.190,0.830,8.897,0.020,7.946,0.013,,,,,,,,,,,6.240,0.018,5.775,0.042,5.626,0.018,,,,,,,,,554.548
201058081,11 32 47.537,-07 49 39.07,0,7.064,56318,5509-1126-1,411-052779,,,STAR,gri,-7.730,0.320,2.190,0.330,6.780,0.410,7.316,0.016,5.927,0.010,,,8.739,0.080,7.560,0.020,6.346,0.040,,,,,,,,,,,,,,,,,556.461
201297747,11 01 49.675,-02 29 04.50,0,4.385,53907,4921-1207-1,438-053979,,,STAR,BV,9.760,0.300,-35.560,0.200,5.580,0.240,6.319,0.015,4.716,0.009,,,,,,,,,,,,,,,,,,,,,,,,,560.111
201891272,11 06 09.404,+07 08 23.11,0,7.222,54274,268-618-1,486-053128,11060940+0708232,,STAR,BV,-55.490,0.660,50.000,0.440,16.290,0.630,7.715,0.017,7.271,0.012,,,,,,,,,,,6.433,0.019,6.277,0.027,6.195,0.016,,,,,,,,,560.162
201724422,12 11 40.234,+04 03 21.27,0,6.987,59451,284-881-1,471-046588,12114023+0403212,,STAR,BV,-1.490,0.460,8.270,0.300,8.950,0.470,7.073,0.015,6.925,0.010,,,,,,,,,,,6.669,0.027,6.631,0.033,6.594,0.020,,,,,,,,,560.828
201972772,11 57 48.592,+08 59 22.95,0,7.208,58337,865-1098-1,495-057125,11574859+0859230,,STAR,BV,-79.420,0.550,11.740,0.350,3.330,0.600,8.478,0.018,7.400,0.011,,,,,,,,,,,5.627,0.020,5.101,0.020,4.946,0.027,,,,,,,,,561.049
201685963,12 12 29.916,+03 24 14.76,0,7.531,59536,284-749-1,468-046961,12122991+0324146,,STAR,BV,-79.980,0.810,22.360,0.410,14.930,0.690,8.130,0.016,7.609,0.012,,,,,,,,,,,6.594,0.018,6.385,0.026,6.294,0.018,,,,,,,,,563.343
201073207,11 49 10.788,-07 21 38.26,0,6.606,57641,4937-1322-1,414-053544,,,STAR,BV,-13.010,0.530,-0.360,0.330,2.640,0.560,8.469,0.018,6.922,0.010,,,,,,,,,,,,,,,,,,,,,,,,,563.674
202026366,11 43 59.828,+10 41 09.23,0,7.757,57219,860-364-1,504-053519,,,STAR,BV,-1.820,1.250,-0.070,0.830,0.690,1.100,9.707,0.035,8.092,0.014,,,,,,,,,,,,,,,,,,,,,,,,,569.503
202030599,11 35 43.418,+10 54 40.60,0,6.635,56553,860-68-1,505-054105,11354341+1054405,,STAR,BV,32.370,0.450,-21.020,0.330,9.350,0.390,6.698,0.015,6.566,0.010,,,,,,,,,,,6.221,0.021,6.161,0.042,6.121,0.021,,,,,,,,,569.639
201798174,11 01 03.539,+05 20 00.91,0,7.950,53856,268-527-1,477-049044,11010354+0520008,,STAR,BV,-16.780,1.300,0.340,1.010,4.440,1.160,9.751,0.034,8.254,0.015,,,,,,,,,,,5.607,0.026,,,4.618,0.018,,,,,,,,,570.157
201072690,11 50 18.671,-07 22 33.41,0,7.644,57730,4938-1130-1,414-053566,11501868-0722333,,STAR,BV,-41.020,0.710,-4.750,0.420,10.160,0.650,8.174,0.016,7.703,0.011,,,,,,,,,,,6.743,0.020,6.547,0.033,6.496,0.026,,,,,,,,,570.775
202022986,11 23 55.453,+10 31 46.22,0,6.431,55642,858-1221-2,503-055270,,,STAR,BV,141.450,0.940,-79.140,0.620,42.240,0.830,7.427,0.017,6.618,0.011,,,,,,,,,,,,,,,,,,,,,,,,,574.472
201194880,11 04 41.474,-04 13 15.92,0,7.410,54155,4924-1114-1,429-052425,11044148-0413159,,STAR,BV,-176.600,0.910,-103.810,0.710,38.060,0.990,8.388,0.019,7.592,0.013,,,,,,,,,,,6.302,0.034,5.903,0.036,5.801,0.021,,,,,,,,,575.593
202032463,11 34 09.948,+11 01 25.91,0,6.644,56429,859-116-1,506-053159,11340993+1101258,,STAR,BV,35.240,0.800,-23.340,0.610,9.720,0.690,6.773,0.015,6.593,0.010,,,,,,,,,,,6.154,0.019,6.024,0.023,5.987,0.020,,,,,,,,,576.882
201824086,12 10 03.418,+05 48 25.23,0,5.681,59309,287-1009-1,480-051316,12100341+0548252,,STAR,BV,-160.350,0.410,18.690,0.220,22.700,0.370,6.068,0.015,5.701,0.009,,,,,,,,,,,5.153,0.023,5.098,0.016,4.988,0.017,,,,,,,,,576.953
202004628,11 54 07.955,+09 53 34.64,0,7.711,58035,864-305-1,500-057863,11540796+0953346,,STAR,BV,-40.260,1.050,-61.770,0.600,1.140,0.940,8.927,0.021,7.892,0.013,,,,,,,,,,,6.100,0.023,5.599,0.038,5.430,0.016,,,,,,,,,577.663
201900498,11 05 01.027,+07 20 09.63,0,4.617,54182,268-1067-1,487-051867,,,STAR,BV,-344.280,0.190,-47.650,0.180,34.490,0.200,4.944,0.014,4.620,0.009,,,,,,,,,,,,,,,,,,,,,,,,,580.786
201453579,10 57 21.276,-00 10 04.11,0,7.923,,4914-846-1,450-050672,10572127-0010041,,STAR,BV,-25.800,1.000,-24.000,0.900,,,9.354,0.023,8.149,0.013,,,,,,,,,,,6.149,0.020,5.639,0.049,5.452,0.020,,,,,,,,,583.804
201080922,11 16 58.177,-07 08 04.87,0,7.399,55106,4928-1698-1,415-053984,11165818-0708047,,STAR,gri,-7.580,0.360,9.620,0.400,7.720,0.400,6.339,0.014,6.118,0.010,,,8.796,0.030,7.760,0.040,6.800,0.010,,,5.779,0.021,5.729,0.026,5.689,0.026,,,,,,,,,585.128
202035090,11 35 31.911,+11 11 18.97,0,6.429,56535,860-537-1,506-053184,,,STAR,BV,57.660,0.480,-30.790,0.330,7.190,0.430,7.677,0.017,6.616,0.010,,,,,,,,,,,,,,,,,,,,,,,,,586.288
202009375,11 54 22.750,+10 02 56.67,0,7.892,58049,867-940-1,501-056185,11542275+1002565,,STAR,BV,-35.740,0.800,3.520,0.610,6.890,0.760,8.365,0.018,7.935,0.013,,,,,,,,,,,7.182,0.035,6.995,0.036,6.970,0.044,,,,,,,,,587.633
201283581,12 11 22.034,-02 41 56.80,0,6.544,59423,4943-177-1,437-054409,,,STAR,BV,16.630,0.390,-72.510,0.290,6.240,0.500,7.830,0.016,6.740,0.010,,,,,,,,,,,,,,,,,,,,,,,,,588.336
201443462,10 57 07.945,-00 18 43.07,0,6.830,53532,4914-829-1,449-050781,10570795-0018431,,STAR,BV,-106.940,0.450,-31.010,0.350,16.290,0.440,7.296,0.015,6.872,0.010,,,,,,,,,,,6.048,0.020,5.855,0.034,5.807,0.021,,,,,,,,,588.559
201839605,11 00 44.802,+06 06 05.21,0,5.036,53824,268-1064-1,481-050040,,,STAR,BV,-52.730,0.310,-23.230,0.190,21.570,0.260,5.133,0.014,4.977,0.009,,,,,,,,,,,,,,,,,,,,,,,,,594.521
201192131,12 08 12.460,-04 17 13.28,0,7.862,59182,4942-870-1,429-054039,12081246-0417132,,STAR,gri,-1.140,0.660,3.790,0.550,4.910,0.740,8.591,0.018,7.527,0.012,,,9.529,0.030,8.582,0.040,7.148,0.010,,,5.727,0.020,5.267,0.042,5.044,0.017,,,,,,,,,594.736
201494022,10 56 10.531,+00 25 58.57,0,6.384,53460,255-879-1,453-051264,,,STAR,BV,-6.940,0.520,0.370,0.450,4.370,0.520,8.000,0.018,6.649,0.011,,,,,,,,,,,,,,,,,,,,,,,,,596.590
