EPIC,RA,Dec,Data Availability,KepMag,HIP,TYC,UCAC,2MASS,SDSS,Object type,Kepflag,pmra,e_pmra,pmdec,e_pmdec,plx,e_plx,Bmag,e_Bmag,Vmag,e_Vmag,umag,e_umag,gmag,e_gmag,rmag,e_rmag,imag,e_imag,zmag,e_zmag,Jmag,e_Jmag,Hmag,e_Hmag,Kmag,e_Kmag,Teff,logg,[Fe/H],Radius,mass,rho,Distance,E(B-V),Ang Sep (')
214864701,18 57 09.441,-25 27 54.41,0,7.945,93041,6864-601-1,323-198557,18570945-2527545,,STAR,BV,-0.230,1.410,-12.550,0.760,2.540,0.990,9.906,0.044,8.282,0.016,,,,,,,,,,,5.396,0.020,,,4.426,0.021,,,,,,,,,230.942
217136868,18 57 43.799,-21 06 23.96,0,3.279,93085,6294-2507-1,345-175727,,,STAR,BV,31.720,0.850,-13.330,0.520,8.930,0.530,4.697,0.014,3.502,0.009,,,,,,,,,,,,,,,,,,,,,,,,,232.046
216095111,18 54 29.604,-22 58 15.16,0,7.580,,,336-179301,18542961-2258153,,STAR,J,-6.600,1.800,-5.600,1.800,,,,,,,,,,,,,,,,,7.580,0.021,6.687,0.044,6.280,0.021,,,,,,,,,233.130
217142192,18 57 37.368,-21 05 50.53,0,7.669,,,345-175667,18573737-2105503,,STAR,J,-12.500,5.200,-7.700,3.800,,,,,,,,,,,,,,,,,7.669,0.023,6.681,0.094,6.047,0.027,,,,,,,,,233.585
214770551,18 57 29.238,-25 41 03.35,0,7.870,,,322-197389,18572922-2541035,,STAR,J,2.600,4.600,1.400,4.600,,,,,,,,,,,,,,,,,7.870,0.024,6.998,0.036,6.525,0.017,,,,,,,,,234.613
216886987,18 56 13.909,-21 32 53.37,0,6.511,,,343-178399,18561389-2132533,,STAR,J,,,,,,,,,,,,,,,,,,,,,6.511,0.024,5.581,0.036,5.034,0.018,,,,,,,,,235.638
217160628,18 57 19.197,-21 03 53.99,0,7.608,,,345-175497,18571919-2103540,,STAR,J,-2.000,3.500,-1.900,5.100,,,,,,,,,,,,,,,,,7.608,0.029,6.736,0.063,6.259,0.033,,,,,,,,,238.155
216219308,18 54 10.173,-22 44 41.43,0,4.566,92761,6860-863-1,337-175720,,,STAR,BV,2.590,0.450,-8.410,0.310,2.900,0.300,6.251,0.015,4.845,0.009,,,,,,,,,,,,,,,,,,,,,,,,,239.483
214246527,19 03 48.772,-26 59 01.27,0,6.291,,,316-223409,19034876-2659012,,STAR,J,6.200,1.600,-9.500,0.900,,,,,,,,,,,,,,,,,6.291,0.027,5.406,0.018,5.011,0.021,,,,,,,,,240.074
217427521,18 58 37.939,-20 35 38.59,0,7.332,,,348-167494,18583794-2035385,,STAR,J,-10.200,7.000,8.400,4.000,,,,,13.214,0.032,,,,,,,,,,,7.332,0.021,6.375,0.047,5.991,0.020,,,,,,,,,242.177
217057859,19 26 27.649,-21 14 45.41,0,7.781,95577,6309-2741-1,344-184863,,,STAR,gri,0.140,0.580,-22.420,0.410,2.750,0.650,8.534,0.019,7.010,0.011,,,9.475,0.030,8.428,0.040,7.055,0.060,,,,,,,,,,,,,,,,,245.491
217307837,18 57 28.315,-20 48 14.10,0,7.635,,,346-169020,18572832-2048141,,STAR,J,-4.600,2.000,-5.100,2.000,,,,,,,,,,,,,,,,,7.635,0.021,6.711,0.049,6.375,0.020,,,,,,,,,246.026
215178485,18 54 22.778,-24 46 08.36,0,7.403,92780,6864-1222-1,327-173897,18542278-2446083,,STAR,BV,2.050,1.000,-7.360,0.540,3.690,0.720,7.422,0.015,7.322,0.011,,,,,,,,,,,6.927,0.019,6.948,0.024,6.919,0.034,,,,,,,,,246.848
218167580,19 08 16.699,-19 17 25.03,0,5.705,93996,6291-1685-1,354-168838,19081670-1917250,,STAR,BV,5.570,0.450,-0.190,0.270,2.520,0.330,5.472,0.014,5.555,0.009,,,,,,,,,,,5.392,0.020,5.386,0.034,5.313,0.018,,,,,,,,,247.839
215420288,18 53 19.028,-24 15 23.57,0,7.316,,,329-174979,18531902-2415235,,STAR,J,9.000,3.500,-11.300,3.400,,,,,,,,,,,,,,,,,7.316,0.018,6.420,0.026,5.805,0.024,,,,,,,,,252.757
216858983,19 27 53.569,-21 35 52.67,0,6.494,,,343-191320,19275357-2135525,,STAR,J,17.500,4.600,23.700,15.900,,,,,,,,,,,,,,,,,6.494,0.020,5.609,0.024,5.107,0.016,,,,,,,,,252.923
217391953,18 57 20.479,-20 39 22.85,0,5.140,93057,6294-1245-1,347-163848,,,STAR,BV,-1.460,0.350,-5.750,0.220,1.580,0.260,5.140,0.014,5.054,0.009,,,,,,,,,,,,,,,,,,,,,,,,,253.106
217087047,18 55 27.532,-21 11 41.15,0,5.825,,,345-174415,18552753-2111411,,STAR,J,-0.700,1.100,-2.000,2.000,,,,,,,,,,,,,,,,,5.825,0.026,,,4.494,0.016,,,,,,,,,255.538
215968264,18 52 45.410,-23 12 16.65,0,7.874,,,334-190616,18524539-2312166,,STAR,J,1.200,2.300,2.400,2.300,,,,,,,,,,,,,,,,,7.874,0.023,6.924,0.042,6.492,0.027,,,,,,,,,255.850
218128135,19 18 20.610,-19 21 39.81,0,7.731,,6304-1595-1,354-173321,,,STAR,BV,2.800,1.500,4.400,1.400,,,9.606,0.037,8.050,0.015,,,,,,,,,,,,,,,,,,,,,,,,,259.244
218028328,19 20 31.201,-19 32 15.90,0,7.570,,,353-175298,19203119-1932158,,STAR,J,-11.000,4.300,-6.600,3.300,,,,,,,,,,,,,,,,,7.570,0.018,6.716,0.038,6.198,0.018,,,,,,,,,262.878
218158742,19 03 54.771,-19 18 22.70,0,7.616,,,354-166773,19035475-1918233,,STAR,J,,,,,,,,,,,,,,,,,,,,,7.616,0.020,6.607,0.024,5.996,0.024,,,,,,,,,264.281
213994647,19 06 56.411,-27 40 13.52,0,3.075,93864,6881-1777-1,312-239349,,,STAR,BV,-50.610,1.110,-249.800,0.660,26.820,0.860,4.477,0.014,3.295,0.009,,,,,,,,,,,,,,,,,,,,,,,,,265.310
217216235,19 27 26.331,-20 57 58.40,0,5.696,,,346-181080,19272632-2057584,,STAR,J,15.500,7.900,0.500,7.900,,,,,,,,,,,,,,,,,5.696,0.021,,,,,,,,,,,,,266.067
218354893,19 08 44.216,-18 57 10.03,0,6.227,94040,6291-976-1,356-178434,,,STAR,BV,22.420,0.630,2.280,0.420,5.080,0.580,8.144,0.017,6.555,0.010,,,,,,,,,,,,,,,,,,,,,,,,,266.878
217289673,19 27 08.672,-20 50 09.24,0,7.153,,,346-181029,19270867-2050092,,STAR,J,1.800,2.600,-3.100,7.100,,,,,,,,,,,,,,,,,7.153,0.018,6.187,0.036,5.882,0.021,,,,,,,,,267.073
217960034,19 00 36.072,-19 39 29.80,0,6.886,93336,6290-694-1,352-161280,,,STAR,BV,8.140,0.800,-10.350,0.570,1.250,0.590,8.768,0.020,7.207,0.011,,,,,,,,,,,,,,,,,,,,,,,,,267.711
216993438,18 54 00.095,-21 21 35.45,0,5.448,92747,6293-2525-1,344-171341,,,STAR,BV,2.060,0.370,-21.240,0.260,1.990,0.360,6.898,0.015,5.678,0.009,,,,,,,,,,,,,,,,,,,,,,,,,268.453
218125286,19 19 59.275,-19 21 58.62,0,7.270,95014,6304-934-1,354-173895,19195926-1921587,,STAR,BV,1.520,0.520,-1.280,0.350,-0.370,0.570,8.524,0.018,7.459,0.012,,,,,,,,,,,5.683,0.019,5.194,0.016,5.076,0.021,,,,,,,,,268.501
213949912,19 08 10.232,-27 47 49.36,0,6.790,,,312-239786,19081022-2747494,,STAR,J,7.300,1.700,4.200,1.800,,,,,,,,,,,,,,,,,6.790,0.024,5.847,0.055,5.369,0.018,,,,,,,,,269.595
218369781,19 14 40.481,-18 55 33.65,0,6.263,,,,19144048-1855336,,STAR,J,3.500,3.900,1.500,4.200,,,,,,,,,,,,,,,,,6.263,0.024,5.361,0.034,4.969,0.017,,,,,,,,,270.160
214128237,19 01 36.079,-27 18 08.83,0,7.402,,,314-229128,19013607-2718088,,STAR,J,-5.200,2.200,-12.600,3.400,,,,,,,,,,,,,,,,,7.402,0.020,6.540,0.033,6.031,0.021,,,,,,,,,270.707
215568551,19 30 54.836,-23 57 08.70,0,7.997,95967,6876-992-1,331-198733,19305484-2357086,,STAR,gri,19.640,1.240,-33.250,0.600,5.420,1.010,8.689,0.020,7.574,0.013,,,9.454,0.040,8.637,0.010,7.373,0.070,,,5.685,0.020,5.163,0.021,5.014,0.016,,,,,,,,,271.614
214365871,18 57 40.195,-26 40 25.19,0,7.864,,,317-214318,18574019-2640252,,STAR,J,1.600,4.600,4.600,4.600,,,,,,,,,,,,,,,,,7.864,0.023,6.967,0.059,6.441,0.018,,,,,,,,,271.858
218192263,19 03 03.801,-19 14 44.47,0,5.766,93537,6290-2062-1,354-166253,,,STAR,BV,1.540,0.540,-11.900,0.400,1.650,0.540,7.258,0.016,6.005,0.010,,,,,,,,,,,,,,,,,,,,,,,,,272.445
217529222,18 56 22.097,-20 24 55.01,0,7.793,,,348-166185,18562209-2024548,,STAR,J,3.200,2.300,-0.500,2.300,,,,,,,,,,,,,,,,,7.793,0.024,6.889,0.057,6.423,0.015,,,,,,,,,272.903
217394198,18 55 30.886,-20 39 08.62,0,6.209,,,347-162956,18553089-2039086,,STAR,J,-2.100,1.700,-9.000,1.700,,,,,,,,,,,,,,,,,6.209,0.026,,,4.818,0.021,,,,,,,,,273.229
213964589,19 16 57.092,-27 45 19.36,0,7.168,,,312-242230,19165708-2745194,,STAR,J,6.200,1.400,7.500,1.100,,,,,,,,,,,,,,,,,7.168,0.021,6.309,0.036,5.874,0.018,,,,,,,,,274.525
214508753,19 26 42.180,-26 19 06.24,0,7.846,95604,6884-1824-1,319-216190,19264217-2619062,,STAR,BV,5.850,1.130,-17.580,0.760,4.310,0.930,7.837,0.016,7.758,0.013,,,,,,,,,,,7.541,0.023,7.543,0.049,7.506,0.027,,,,,,,,,274.536
215388317,18 51 43.828,-24 19 25.18,0,6.248,,,329-174340,18514383-2419252,,STAR,J,-11.900,2.400,3.700,2.400,,,,,,,,,,,,,,,,,6.248,0.021,5.225,0.036,4.663,0.034,,,,,,,,,274.818
213901218,19 10 50.918,-27 56 21.36,0,7.677,,,311-246202,19105091-2756213,,STAR,J,-0.200,1.400,-2.600,3.000,,,,,,,,,,,,,,,,,7.677,0.029,6.798,0.029,6.406,0.024,,,,,,,,,274.827
216902932,18 53 08.313,-21 31 10.85,0,6.335,,,343-176435,18530830-2131106,,STAR,J,2.900,1.700,-2.500,2.400,,,,,,,,,,,,,,,,,6.335,0.018,5.385,0.036,4.891,0.018,,,,,,,,,275.096
215682489,18 51 21.145,-23 44 21.88,0,7.711,,,332-183327,18512113-2344218,,STAR,J,-2.300,2.200,17.600,2.900,,,,,,,,,,,,,,,,,7.711,0.020,6.767,0.040,6.351,0.020,,,,,,,,,275.414
215463065,19 31 06.680,-24 10 01.16,0,5.783,,,,19310667-2410011,,STAR,J,,,,,,,,,,,,,,,,,,,,,5.783,0.021,4.894,0.040,4.539,0.017,,,,,,,,,276.044
217393062,18 55 12.737,-20 39 15.96,0,7.543,,,347-162771,18551273-2039159,,STAR,J,-10.500,10.500,6.000,10.500,,,,,,,,,,,,,,,,,7.543,0.021,6.728,0.042,6.151,0.017,,,,,,,,,276.549
218428060,19 07 41.169,-18 49 14.12,0,7.935,,,356-177935,19074117-1849142,,STAR,J,2.700,2.300,1.900,2.400,,,,,,,,,,,,,,,,,7.935,0.021,6.978,0.036,6.577,0.020,,,,,,,,,277.054
215231751,18 51 51.746,-24 39 16.02,0,7.995,92576,6864-944-1,327-172768,18515175-2439160,,STAR,gri,-3.010,1.330,-12.400,0.880,3.780,0.980,9.254,0.026,8.074,0.014,,,9.720,0.010,8.517,0.040,7.255,0.020,,,5.810,0.020,5.275,0.023,5.072,0.021,,,,,,,,,277.598
217069250,19 29 04.688,-21 13 33.52,0,6.588,,,,19290468-2113335,,STAR,J,,,,,,,,,,,,,,,,,,,,,6.588,0.018,5.688,0.024,5.332,0.016,,,,,,,,,277.785
217265245,18 54 21.379,-20 52 45.60,0,7.680,,,346-167191,18542138-2052455,,STAR,J,2.400,3.900,-3.500,4.800,,,,,13.628,0.034,,,14.520,0.080,,,,,,,7.680,0.023,6.712,0.051,6.349,0.021,,,,,,,,,278.685
218354809,19 17 38.079,-18 57 10.47,0,4.702,94820,6304-334-1,356-182460,,,STAR,BV,-9.960,0.340,-10.600,0.180,6.770,0.270,5.895,0.015,4.878,0.009,,,,,,,,,,,,,,,,,,,,,,,,,278.808
214079168,19 01 23.489,-27 26 10.54,0,6.119,,,313-241321,19012350-2726106,,STAR,J,7.500,2.600,4.000,2.100,,,,,,,,,,,,,,,,,6.119,0.020,5.149,0.021,4.449,0.021,,,,,,,,,279.072
216677409,18 52 08.372,-21 55 17.50,0,7.789,92602,6293-2060-1,341-174338,18520837-2155174,,STAR,gri,43.810,0.530,-47.840,0.320,11.660,0.460,6.716,0.015,6.576,0.010,,,9.344,0.030,8.569,0.040,7.123,0.060,,,6.235,0.018,6.193,0.027,6.158,0.018,,,,,,,,,279.111
218134796,19 01 04.790,-19 20 57.14,0,7.316,,6290-1093-1,354-165039,19010478-1920571,,STAR,BV,-4.800,1.400,-33.400,1.400,,,8.638,0.018,7.519,0.012,,,,,,,,,,,5.674,0.021,5.204,0.021,5.012,0.020,,,,,,,,,279.894
218271463,19 03 06.995,-19 06 10.88,0,6.296,93543,6290-1216-1,355-174832,19030699-1906108,,STAR,BV,12.060,0.470,-3.080,0.340,12.460,0.410,6.833,0.015,6.357,0.010,,,,,,,,,,,5.452,0.021,5.266,0.031,5.182,0.016,,,,,,,,,279.941
214517639,18 55 15.923,-26 17 48.21,0,2.222,92855,,319-206211,,,STAR,BV,15.140,0.290,-53.430,0.190,14.320,0.290,1.888,0.990,2.044,0.990,,,,,,,,,,,,,,,,,,,,,,,,,280.642
218504327,19 08 57.078,-18 40 57.77,0,6.950,94062,6287-1535-1,357-176417,19085707-1840577,,STAR,BV,-5.050,0.650,-13.070,0.410,12.810,0.540,7.311,0.015,6.963,0.010,,,,,,,,,,,6.259,0.027,6.106,0.033,6.021,0.021,,,,,,,,,282.580
217005472,19 29 43.389,-21 20 19.54,0,7.997,95855,6310-1986-1,344-185755,19294337-2120195,,STAR,BV,1.630,0.830,-23.500,0.580,1.930,0.980,9.174,0.020,8.170,0.013,,,,,,,,,,,6.397,0.021,5.887,0.033,5.777,0.018,,,,,,,,,282.699
214468394,18 55 29.136,-26 25 01.48,0,7.934,,,318-218758,18552912-2625017,,STAR,J,-3.400,2.000,-6.100,2.000,,,,,,,,,,,,,,,,,7.934,0.024,7.026,0.033,6.434,0.020,,,,,,,,,282.860
218195146,19 01 25.247,-19 14 25.26,0,6.487,,,,19012524-1914252,,STAR,J,,,,,,,,,,,,,,,,,,,,,6.487,0.020,5.458,0.026,4.707,0.016,,,,,,,,,283.199
218198363,19 21 37.112,-19 14 04.00,0,6.392,95159,6305-1348-1,354-174463,19213711-1914042,,STAR,BV,2.520,0.360,-11.810,0.220,4.170,0.380,6.137,0.014,6.236,0.010,,,,,,,,,,,6.416,0.020,6.487,0.038,6.518,0.026,,,,,,,,,286.355
215549222,18 50 37.654,-23 59 18.49,0,7.833,,,331-183350,18503765-2359186,,STAR,J,0.000,50.000,0.000,50.000,,,,,,,,,,,,,,,,,7.833,0.020,6.804,0.034,6.162,0.024,,,,,,,,,286.656
214464290,18 55 01.238,-26 25 38.27,0,6.851,,,318-218465,18550123-2625383,,STAR,J,1.800,2.400,-7.300,2.500,,,,,,,,,,,,,,,,,6.851,0.020,5.794,0.021,5.297,0.021,,,,,,,,,288.088
213867506,19 06 19.431,-28 02 17.93,0,6.161,,,,19061942-2802179,,STAR,J,,,,,,,,,,,,,,,,,,,,,6.161,0.026,5.243,0.029,4.895,0.017,,,,,,,,,288.680
213838114,19 14 17.944,-28 07 32.94,0,5.801,,,,19141794-2807329,,STAR,J,,,,,,,,,,,,,,,,,,,,,5.801,0.019,4.946,0.026,4.570,0.021,,,,,,,,,288.775
213842862,19 15 18.442,-28 06 42.38,0,7.221,,,310-249409,19151844-2806423,,STAR,J,5.500,1.700,-6.700,2.400,,,,,,,,,,,,,,,,,7.221,0.026,6.245,0.023,5.817,0.023,,,,,,,,,290.161
217955874,18 57 52.185,-19 39 56.34,0,7.999,,,352-159684,18575218-1939562,,STAR,J,-14.700,4.700,-15.100,2.400,,,,,,,,,,,,,,,,,7.999,0.020,7.056,0.057,6.623,0.024,,,,,,,,,290.369
216386322,19 31 59.890,-22 26 28.06,0,5.957,,,,19315988-2226280,,STAR,J,,,,,,,,,,,,,,,,,,,,,5.957,0.019,5.100,0.036,4.661,0.038,,,,,,,,,291.058
216542065,18 50 50.493,-22 09 43.88,0,6.256,92480,6293-236-1,340-172785,18505048-2209438,,STAR,BV,-17.900,0.610,-34.930,0.370,14.170,0.430,6.655,0.015,6.279,0.010,,,,,,,,,,,5.521,0.020,5.340,0.026,5.277,0.016,,,,,,,,,292.130
218608148,19 12 15.813,-18 29 32.32,0,7.052,,,358-186689,19121579-1829324,,STAR,J,-14.000,1.600,3.100,3.500,,,,,,,,,,,,,,,,,7.052,0.019,6.114,0.023,5.640,0.018,,,,,,,,,292.365
217227258,18 53 00.044,-20 56 47.92,0,7.593,,,346-166384,18530004-2056480,,STAR,J,3.700,3.700,-0.600,2.800,,,,,,,,,,,,,,,,,7.593,0.023,6.692,0.042,6.221,0.021,,,,,,,,,292.709
216483615,18 50 40.122,-22 15 59.09,0,7.954,92469,6293-403-1,339-168790,18504012-2215591,,STAR,gri,0.350,0.970,-3.590,0.620,1.080,0.800,9.651,0.032,8.186,0.014,,,9.718,0.080,8.554,0.010,7.198,0.010,,,5.528,0.017,,,4.603,0.024,,,,,,,,,292.879
216162617,18 50 12.012,-22 50 53.46,0,6.990,92429,6859-150-1,336-176907,,,STAR,BV,0.070,0.650,-5.320,0.430,3.160,0.680,8.443,0.018,7.221,0.011,,,,,,,,,,,,,,,,,,,,,,,,,292.902
216221511,19 32 24.653,-22 44 26.37,0,7.639,96107,6889-1340-1,337-189853,19322466-2244264,,STAR,BV,-3.600,0.610,6.950,0.420,5.280,0.720,8.086,0.016,7.675,0.011,,,,,,,,,,,6.845,0.023,6.672,0.029,6.628,0.031,,,,,,,,,293.532
218436335,19 03 33.142,-18 48 19.92,0,7.359,,6290-699-1,356-175934,,,STAR,BV,3.400,1.400,-12.900,1.400,,,9.460,0.031,7.725,0.012,,,,,,,,,,,,,,,,,,,,,,,,,294.054
218173689,18 59 23.818,-19 16 45.68,0,6.270,93224,6290-2149-1,354-164112,,,STAR,BV,1.780,0.660,-27.740,0.440,3.200,0.490,8.145,0.017,6.589,0.010,,,,,,,,,,,,,,,,,,,,,,,,,296.072
216952930,19 31 00.623,-21 25 52.12,0,7.589,,6310-2230-1,343-192099,19310062-2125521,,STAR,BV,3.200,1.600,-4.200,1.600,,,8.526,0.016,7.760,0.011,,,,,,,,,,,6.263,0.020,5.908,0.042,5.804,0.024,,,,,,,,,296.638
217020461,19 30 54.045,-21 18 44.05,0,6.189,95965,6310-3134-1,344-186073,19305404-2118440,,STAR,BV,14.050,0.380,-21.810,0.250,4.210,0.430,6.222,0.014,6.112,0.010,,,,,,,,,,,5.771,0.023,5.706,0.034,5.678,0.020,,,,,,,,,298.211
213876671,19 19 05.984,-28 00 40.67,0,7.774,,,310-250345,19190598-2800408,,STAR,J,1.500,1.600,-2.500,3.000,,,,,,,,,,,,,,,,,7.774,0.020,6.930,0.036,6.497,0.023,,,,,,,,,298.245
216374470,18 50 03.354,-22 27 44.94,0,7.282,,,338-177504,18500335-2227449,,STAR,J,3.300,2.300,2.300,4.400,,,,,,,,,,,,,,,,,7.282,0.024,6.199,0.033,5.778,0.024,,,,,,,,,298.591
215238770,18 50 11.616,-24 38 21.07,0,7.875,,6863-351-1,327-172093,18501162-2438210,,STAR,BV,4.400,1.400,-4.500,1.300,,,9.172,0.023,8.072,0.014,,,,,,,,,,,5.851,0.020,5.315,0.027,5.115,0.021,,,,,,,,,299.396
217318435,18 52 47.197,-20 47 06.73,0,7.745,,,,18524719-2047067,,STAR,J,,,,,,,,,,,,,,,,,,,,,7.745,0.018,6.769,0.044,6.191,0.018,,,,,,,,,300.288
217693177,18 54 41.697,-20 07 40.79,0,6.670,,,350-163362,18544173-2007417,,STAR,J,-4.000,7.500,6.900,4.900,,,,,,,,,,,,,,,,,6.670,0.019,5.665,0.023,5.166,0.024,,,,,,,,,301.987
215008818,18 50 27.517,-25 08 21.77,0,7.352,,,325-191050,18502751-2508216,,STAR,J,-4.600,1.900,-1.400,1.900,,,,,,,,,,,,,,,,,7.352,0.023,6.379,0.031,5.993,0.027,,,,,,,,,304.521
217867300,18 55 36.262,-19 49 21.07,0,7.651,,,351-163134,18553626-1949210,,STAR,J,6.500,2.900,-6.000,2.700,,,,,,,,,,,,,,,,,7.651,0.020,6.641,0.046,6.189,0.027,,,,,,,,,305.015
213880706,19 20 36.877,-27 59 57.87,0,7.919,95075,6883-930-1,311-248627,,,STAR,gri,2.230,1.500,-4.130,1.000,0.760,1.370,10.441,0.062,8.847,0.021,,,10.007,0.010,8.590,0.020,7.024,0.060,,,,,,,,,,,,,,,,,305.416
217968380,19 26 25.767,-19 38 37.09,0,5.904,,,,19262576-1938370,,STAR,J,,,,,,,,,,,,,,,,,,,,,5.904,0.024,5.083,0.049,4.645,0.021,,,,,,,,,306.915
215735134,18 49 00.901,-23 38 23.57,0,7.756,,,332-182069,18490089-2338234,,STAR,J,5.400,4.700,1.000,4.700,,,,,,,,,,,,,,,,,7.756,0.030,6.728,0.042,6.195,0.021,,,,,,,,,307.183
214748093,19 31 16.553,-25 44 13.41,0,7.049,96012,6880-926-1,322-208096,,,STAR,BV,-15.170,0.690,-57.360,0.410,6.170,0.910,8.538,0.020,7.287,0.012,,,,,,,,,,,,,,,,,,,,,,,,,307.404
214319626,18 54 27.451,-26 47 34.52,0,7.915,,,317-212905,18542745-2647346,,STAR,J,8.300,3.200,-8.500,3.700,,,,,,,,,,,,,,,,,7.915,0.027,7.013,0.055,6.483,0.016,,,,,,,,,307.966
214478950,18 52 57.400,-26 23 27.56,0,7.708,,6868-376-1,319-205125,18525740-2623276,,STAR,BV,-14.000,1.600,-13.200,1.500,,,9.069,0.022,7.919,0.013,,,,,,,,,,,5.715,0.019,5.148,0.016,4.966,0.018,,,,,,,,,308.949
218337785,19 23 04.028,-18 59 02.31,0,7.691,,6305-1332-1,356-184572,19230402-1859022,,STAR,BV,41.000,1.400,-52.900,1.400,,,9.287,0.025,7.951,0.013,,,,,,,,,,,5.574,0.021,4.935,0.046,4.692,0.017,,,,,,,,,309.751
214059320,19 25 06.943,-27 29 26.73,0,6.592,,,313-248302,19250693-2729267,,STAR,J,3.000,5.600,-3.500,2.000,,,,,,,,,,,,,,,,,6.592,0.026,5.610,0.047,5.080,0.020,,,,,,,,,310.417
214782416,18 50 54.705,-25 39 21.74,0,7.163,,,322-194929,18505469-2539218,,STAR,J,-0.700,2.000,-9.000,2.100,,,,,,,,,,,,,,,,,7.163,0.026,6.162,0.057,5.753,0.026,,,,,,,,,310.634
216904491,19 32 15.820,-21 31 00.76,0,7.211,96096,6310-2525-1,343-192404,19321581-2131007,,STAR,BV,30.990,0.570,-1.340,0.390,8.050,0.600,7.424,0.015,7.183,0.010,,,,,,,,,,,6.753,0.020,6.732,0.042,6.665,0.023,,,,,,,,,310.762
217174674,19 31 24.602,-21 02 24.33,0,6.976,96021,6310-1886-1,345-188732,,,STAR,BV,-5.070,0.600,-29.250,0.370,1.590,0.630,8.764,0.017,7.277,0.010,,,,,,,,,,,,,,,,,,,,,,,,,311.843
216007894,18 48 42.034,-23 07 53.19,0,7.900,,,,18484203-2307531,,STAR,J,,,,,,,,,,,,,,,,,,,,,7.900,0.026,6.849,0.042,6.248,0.026,,,,,,,,,311.947
216173084,19 33 55.562,-22 49 44.70,0,7.149,,,336-193618,19335557-2249445,,STAR,J,-2.400,2.100,-10.100,1.100,,,,,,,,,,,,,,,,,7.149,0.026,6.318,0.061,5.827,0.023,,,,,,,,,313.599
218259984,18 58 06.226,-19 07 25.57,0,6.888,,,355-171907,18580623-1907254,,STAR,J,22.000,10.400,-62.900,12.800,,,,,,,,,,,,,,,,,6.888,0.029,5.843,0.034,5.386,0.024,,,,,,,,,314.153
217412945,18 51 52.083,-20 37 09.90,0,7.548,,,347-160792,18515208-2037100,,STAR,J,,,,,,,,,,,,,,,,,,,,,7.548,0.024,6.594,0.021,6.040,0.020,,,,,,,,,316.490
217898641,18 54 40.247,-19 46 02.38,0,7.654,,,352-157514,18544024-1946024,,STAR,J,-4.000,2.700,-0.200,2.700,,,,,,,,,,,,,,,,,7.654,0.021,6.704,0.034,6.328,0.021,,,,,,,,,316.770
218243736,18 57 35.706,-19 09 11.27,0,7.180,93077,6290-874-1,355-171536,18573570-1909111,,STAR,BV,0.890,0.720,1.350,0.510,-0.310,0.620,6.912,0.015,7.020,0.010,,,,,,,,,,,7.098,0.026,7.170,0.036,7.168,0.029,,,,,,,,,316.967
217711872,18 53 19.416,-20 05 42.79,0,7.891,,,350-162443,18531940-2005428,,STAR,J,0.800,5.100,-2.700,4.800,,,,,,,,,,,,,,,,,7.891,0.029,6.907,0.055,6.297,0.021,,,,,,,,,318.096
216545810,18 48 48.765,-22 09 20.06,0,6.034,,,340-171400,18484878-2209201,,STAR,J,12.200,4.200,18.700,13.600,,,,,,,,,,,,,,,,,6.034,0.019,5.157,0.017,4.568,0.018,,,,,,,,,319.496
217954302,18 54 44.553,-19 40 06.39,0,7.708,,,352-157571,18544455-1940066,,STAR,J,1.900,1.700,-1.600,1.700,,,,,,,,,,,,,,,,,7.708,0.023,6.767,0.055,6.397,0.023,,,,,,,,,320.168
213671853,19 07 30.842,-28 38 12.50,0,5.698,93925,6886-1547-1,307-255665,,,STAR,BV,-0.480,0.850,-9.120,0.590,2.570,0.890,7.622,0.016,6.027,0.010,,,,,,,,,,,,,,,,,,,,,,,,,320.720
215620050,19 34 33.940,-23 51 31.79,0,6.124,96274,6889-1323-1,331-199609,,,STAR,BV,3.790,0.600,-7.250,0.330,0.500,0.520,8.154,0.016,6.475,0.010,,,,,,,,,,,,,,,,,,,,,,,,,320.956
214267193,18 53 41.821,-26 55 45.94,0,7.678,,,316-219209,18534182-2655460,,STAR,J,-10.100,1.700,-5.200,1.700,,,,,,,,,,,,,,,,,7.678,0.020,6.717,0.024,6.358,0.017,,,,,,,,,321.020
214663559,18 50 39.463,-25 56 21.83,0,6.904,,,321-205216,18503946-2556219,,STAR,J,-6.500,2.100,14.100,2.100,,,,,,,,,,,,,,,,,6.904,0.019,5.927,0.033,5.501,0.020,,,,,,,,,321.286
214203920,18 54 18.625,-27 05 51.75,0,6.753,,,315-222440,18541863-2705519,,STAR,J,0.400,2.300,0.000,1.800,,,,,,,,,,,,,,,,,6.753,0.041,5.830,0.026,5.253,0.021,,,,,,,,,321.701
218368713,19 24 29.531,-18 55 40.94,0,7.739,95407,6305-1472-1,356-185081,19242952-1855409,,STAR,BV,-8.550,0.860,-13.960,0.520,1.820,0.810,8.907,0.019,7.910,0.012,,,,,,,,,,,6.111,0.018,5.611,0.033,5.511,0.016,,,,,,,,,323.539
214869583,19 33 09.404,-25 27 13.93,0,7.914,,6893-1022-1,323-210285,19330939-2527137,,STAR,BV,-20.500,1.500,-7.400,1.500,,,9.674,0.033,8.209,0.015,,,,,,,,,,,5.615,0.020,4.926,0.016,4.714,0.017,,,,,,,,,323.689
