MJD,BJD,FLUX2,CADENCENO,POS_CORR1,FLUX1,STARPOS,FLUX4,FLUX5,FLUX3,SAP_FLUX_ERR,BACKGROUND,TIME,SAP_QUALITY,POS_CORR2,SAP_FLUX,CAD
57311.11620652,57311.11500276389,8614.263114866086,115970,-0.2562478184700012,7995.97004527631,743.9059059434502,8828.383024088287,8859.302540767761,8762.10142344347,8859.302540767761,113.84132086712381,57311.11500276389,0,0.05834204703569412,8859.302540767761,115970
57311.13664012,57311.13543437993,8506.308555266764,115971,-0.2960723638534546,7785.42458521987,743.8701081189871,8804.314718170936,8850.862062036547,8717.907664251226,8850.862062036547,113.86162135912025,57311.13543437993,0,0.06143251806497574,8850.862062036547,115971
57311.15707372,57311.15586599613,8531.491043508659,115972,-0.3372402489185333,7851.671621634568,743.8364518373597,8810.187471768526,8853.969739870396,8729.130836835524,8853.969739870396,113.87861965013587,57311.15586599613,0,0.06268327683210373,8853.969739870396,115972
57311.17750732,57311.176297612474,8552.565271861331,115973,-0.37456852197647095,7904.58135595188,743.8042388725763,8815.20549633772,8857.255255448672,8738.564752126369,8857.255255448672,113.89315696384595,57311.176297612474,0,0.06712654232978821,8857.255255448672,115973
57311.19794092,57311.196729228985,8573.802589886025,115974,-0.4149083197116852,7955.082184280069,743.752989829789,8820.652597045531,8856.948087595896,8748.604908185198,8856.948087595896,113.90505085820737,57311.196729228985,0,0.06782746315002441,8856.948087595896,115974
57311.21837452,57311.21716084564,8536.146984904151,115975,0.3840148150920868,7755.171066890305,744.4569153495053,8815.3765571626,8864.095224399895,8732.013220899642,8864.095224399895,113.91100576649542,57311.21716084564,1048576,0.020035607740283012,8864.095224399895,115975
57311.23880812,57311.23759246245,8522.96746103037,115976,0.4329732358455658,7756.239674100459,744.5287575779751,8807.118667244204,8857.686202025823,8720.984785667119,8857.686202025823,113.91638017737347,57311.23759246245,0,0.016658155247569084,8857.686202025823,115976
57311.25924172,57311.25802407942,8540.806708084661,115977,0.3978636562824249,7799.0040454138125,744.5040270055308,8812.350801247712,8860.039944699887,8729.777337065267,8860.039944699887,113.92063538924508,57311.25802407942,0,0.01909194514155388,8860.039944699887,115977
57311.27967532,57311.278455696534,8558.500786883711,115978,0.3660908341407776,7838.272646285915,744.479089373443,8818.600908221513,8864.267460560997,8739.330064127274,8864.267460560997,113.92396910294242,57311.278455696534,0,0.0221536997705698,8864.267460560997,115978
57311.30010902,57311.298887413795,8579.695652549057,115979,0.335159569978714,7877.857513427399,744.4520825933243,8827.868983502769,8869.729052309269,8752.844653405826,8869.729052309269,113.92168227485989,57311.298887413795,0,0.02446666918694973,8869.729052309269,115979
57311.32054252,57311.31931893124,8594.02033090121,115980,0.3002474009990692,7914.613318532545,744.4244798018203,8825.271697477177,8864.289415931577,8756.596372959664,8864.289415931577,113.91561292565387,57311.31931893124,0,0.027055053040385246,8864.289415931577,115980
57311.34097612,57311.339750548825,8607.734530696584,115981,0.26267749071121216,7946.957654881256,744.3937506016625,8827.158641920954,8863.960654837963,8762.418171682959,8863.960654837963,113.9086277173913,57311.339750548825,0,0.028362533077597618,8863.960654837963,115981
57311.36140982,57311.36018226655,8512.571397577067,115982,0.23006732761859894,7532.9526191421655,744.3663599012444,8810.552949765844,8861.485358134083,8713.760527548526,8861.485358134083,113.90164250912873,57311.36018226655,0,0.031034747138619423,8861.485358134083,115982
57311.38184332,57311.38061378446,8529.722633539437,115983,0.19273130595684052,7600.078641538235,744.3320939786049,8811.623730628677,8859.357269066422,8720.561918885998,8859.357269066422,113.89534062924592,57311.38061378446,0,0.03233872726559639,8859.357269066422,115983
57311.40227692,57311.40104540251,8553.219516512112,115984,0.14975084364414215,7679.945554988603,744.2929408342576,8819.402712798108,8864.374360684564,8733.306182701255,8864.374360684564,113.8892712800399,57311.40104540251,0,0.03531287983059883,8864.374360684564,115984
57311.42271062,57311.421477120704,8573.252540591591,115985,0.1111326813697815,7752.917886998527,744.2506778047659,8823.742990449327,8865.073287937319,8743.340167754825,8865.073287937319,113.88364244543988,57311.421477120704,0,0.03609779104590416,8865.073287937319,115985
57311.44314412,57311.44190863908,8595.521680759139,115986,0.07381108403205872,7823.855755483586,744.2135776333511,8831.820906385039,8871.813939912006,8755.811106713742,8871.813939912006,113.87802190365998,57311.44190863908,0,0.03804713487625122,8871.813939912006,115986
57311.46357782,57311.46234035759,3586.4660696897836,115987,nan,3184.066051047781,744.88871844382,3759.248655106572,3788.399708539664,3701.3874537270744,3788.399708539664,113.87199335512908,57311.46234035759,1,nan,3788.399708539664,115987
57311.48401142,57311.48277197626,8516.283448633152,115988,0.44921472668647766,7736.271291874045,744.5423053931137,8805.876187741467,8856.935189913302,8718.690256837746,8856.935189913302,113.86585102910581,57311.48277197626,0,0.012857920490205288,8856.935189913302,115988
57311.50444492,57311.50320349511,8523.665783780853,115989,0.4405910074710846,7752.1434806866755,744.5338785916348,8809.927377800983,8861.355565006419,8723.273674799006,8861.355565006419,113.85801763119905,57311.50320349511,0,0.013302247039973736,8861.355565006419,115989
57311.52487862,57311.52363521409,8532.82002049944,115990,0.42172151803970337,7775.455304492651,744.5200007380224,8812.0259307294,8862.00712181376,8727.345045007056,8862.00712181376,113.84664916992188,57311.52363521409,0,0.015107406303286552,8862.00712181376,115990
57311.54531222,57311.54406683324,8543.779662934987,115991,0.3988416790962219,7802.580051525043,744.5032150450656,8814.49305788527,8861.775573553952,8732.324956080945,8861.775573553952,113.834716796875,57311.54406683324,0,0.016544871032238007,8861.775573553952,115991
57311.56574572,57311.564498352556,8557.609075708444,115992,0.373020201921463,7834.596838708512,744.4828501926129,8819.139099566459,8864.561069761297,8739.431257508453,8864.561069761297,113.8212834233823,57311.564498352556,0,0.019725551828742027,8864.561069761297,115992
57311.58617942,57311.58493007202,8572.044324973645,115993,0.344076544046402,7868.736302364285,744.4598144273939,8820.341601587657,8862.674679021135,8745.362077969241,8862.674679021135,113.80785004988961,57311.58493007202,0,0.02197188138961792,8862.674679021135,115993
57311.60661302,57311.60536169164,8584.877044563656,115994,0.3203175961971283,7895.468159995415,744.4413132225567,8823.13217905,8863.052964556,8751.900703936954,8863.052964556,113.7944166763969,57311.60536169164,0,0.02298858016729355,8863.052964556,115994
57311.62704662,57311.625793311425,8594.61506804944,115995,0.29835692048072815,7917.054732206431,744.4218853777368,8824.586520878725,8863.043114478573,8756.44661095453,8863.043114478573,113.78098330290422,57311.625793311425,0,0.024225929751992226,8863.043114478573,115995
57311.64748022,57311.64622493137,8607.227896005896,115996,0.2711106538772583,7941.877761824268,744.4008660397059,8829.143809359308,8866.10683058325,8763.779468671893,8866.10683058325,113.76905092985734,57311.64622493137,0,0.02586093172430992,8866.10683058325,115996
57311.66791382,57311.66665655147,8619.106937617846,115997,0.24115948379039764,7967.0340033020875,744.3763111052249,8833.180962963495,8869.379830971557,8770.20439084167,8869.379830971557,113.75824206808339,57311.66665655147,0,0.026023821905255318,8869.379830971557,115997
57311.68834742,57311.68708817173,8521.112324306256,115998,0.211736798286438,7565.238967337558,744.3500270131516,8811.53781586659,8861.199105830901,8717.32744821231,8861.199105830901,113.75009752356488,57311.68708817173,0,0.027863573282957077,8861.199105830901,115998
57311.70878102,57311.70751979215,8535.864793335111,115999,0.18102583289146423,7619.961500978692,744.3228200893628,8813.163221454788,8860.0281655907,8723.585708419096,8860.0281655907,113.74253347645636,57311.70751979215,0,0.03194713965058327,8860.0281655907,115999
57311.72921462,57311.72795141273,8550.462753558488,116000,0.1520310938358307,7673.098450236543,744.2952577023032,8817.704569609961,8862.657397833955,8731.171503703354,8862.657397833955,113.73809084684953,57311.72795141273,0,0.033468037843704224,8862.657397833955,116000
57311.74964822,57311.748383033475,8567.007598886568,116001,0.12058354914188385,7733.513592790275,744.2632588118121,8822.978335175228,8867.036467369542,8739.726796496503,8867.036467369542,113.7349797124448,57311.748383033475,0,0.03410530090332031,8867.036467369542,116001
57311.770081919996,57311.76881475436,8581.577475889637,116002,0.0924653708934784,7786.933596886127,744.2324282839629,8824.234608533587,8864.768884200064,8746.26154563426,8864.768884200064,113.73748911981997,57311.76881475436,0,0.03733818233013153,8864.768884200064,116002
57311.79051542,57311.78924627544,8605.629173366386,116003,0.061654917895793915,7848.912082951821,744.1998934795225,8837.396806637555,8877.29416834502,8762.727618105606,8877.29416834502,113.74203225840692,57311.78924627544,0,0.03755894675850868,8877.29416834502,116003
57311.81094902,57311.809677896665,8622.417217841768,116004,0.025149935856461525,7909.257671310195,744.166805192349,8842.719031885807,8882.05927606021,8771.32598648709,8882.05927606021,113.74749125605044,57311.809677896665,0,0.0387587733566761,8882.05927606021,116004
57311.83138262,57311.83010951805,8634.994939084638,116005,-0.011408659629523754,7961.0213492040975,744.1293397579169,8845.607937026925,8881.011376395152,8777.239980065622,8881.011376395152,113.7532322095788,57311.83010951805,0,0.04095359519124031,8881.011376395152,116005
57311.85181622,57311.850541139596,8526.254818838079,116006,-0.044316574931144714,7656.973283498183,744.0949718959647,8822.258778638163,8872.891330190801,8728.831449175279,8872.891330190801,113.7582898347274,57311.850541139596,0,0.04085860773921013,8872.891330190801,116006
57311.87224972,57311.870972661316,8539.62136551642,116007,-0.07832307368516922,7726.3589836825495,744.0608956354872,8819.652607958342,8864.54787919559,8731.7197129432,8864.54787919559,113.76331063975458,57311.870972661316,0,0.042278412729501724,8864.54787919559,116007
57311.89268342,57311.891404383176,8558.139810373516,116008,-0.11263080686330795,7790.856921693553,744.0296128166628,8826.200818410814,8866.326310881199,8742.340083183415,8866.326310881199,113.76819577424422,57311.891404383176,0,0.0458570197224617,8866.326310881199,116008
57311.91311702,57311.91183600521,8572.58902278248,116009,-0.14530743658542633,7847.188177088033,743.998906440939,8826.755975761413,8863.355062540422,8747.620414655807,8863.355062540422,113.77339205534562,57311.91183600521,0,0.04760557785630226,8863.355062540422,116009
57311.93355052,57311.932267527416,7261.04530945996,116010,-0.17939575016498566,6742.02173461777,744.1275327864427,7429.605332487863,7452.597605753479,7379.272240416455,7452.597605753479,113.77894559113875,57311.932267527416,1,0.04897037148475647,7452.597605753479,116010
57311.95398422,57311.95269924977,8505.301041281346,116011,0.45488864183425903,7690.939117811101,744.5236454977334,8806.436831274848,8858.716845306473,8716.36889226686,8858.716845306473,113.78249690843666,57311.95269924977,1048576,0.014105375856161118,8858.716845306473,116011
57311.97441782,57311.973130872284,8493.207359986105,116012,0.4964880049228668,7671.229569356678,744.5812765070542,8806.362455592516,8862.570422447468,8711.580998271256,8862.570422447468,113.78682775082795,57311.973130872284,0,0.01103926170617342,8862.570422447468,116012
nan,nan,nan,116013,nan,nan,nan,nan,nan,nan,nan,113.7931608117145,nan,98304,nan,nan,116013
nan,nan,nan,116014,nan,nan,nan,nan,nan,nan,nan,113.79959106445312,nan,98304,nan,nan,116014
nan,nan,nan,116015,nan,nan,nan,nan,nan,nan,nan,113.80777209738027,nan,98304,nan,nan,116015
57312.05615232,57312.054857464005,8556.941191345613,116016,0.3763449192047119,7829.44173735468,744.487255906665,8820.48651139342,8866.190075058967,8740.403961726282,8866.190075058967,113.81672801142153,57312.054857464005,0,0.017083454877138138,8866.190075058967,116016
57312.07658582,57312.07528898736,8570.200509391598,116017,0.34640052914619446,7864.696750476786,744.4632946669376,8820.95616611841,8863.792219915245,8744.827584648729,8863.792219915245,113.82717397938605,57312.07528898736,0,0.01908463053405285,8863.792219915245,116017
57312.09701942,57312.095720610865,8589.187451401694,116018,0.3186403512954712,7899.471366724381,744.4404775293455,8827.425348680137,8868.091727215782,8756.23599766499,8868.091727215782,113.83612989342731,57312.095720610865,0,0.02042481303215027,8868.091727215782,116018
57312.11745312,57312.11615233453,8600.295300308722,116019,0.29138070344924927,7925.161778193011,744.4178387377991,8829.366202797733,8868.209923836166,8761.311976151537,8868.209923836166,113.84507751464844,57312.11615233453,0,0.021511079743504524,8868.209923836166,116019
57312.13788672,57312.13658395836,8614.606657830558,116020,0.25788989663124084,7955.734858681875,744.3901033301278,8833.257702498302,8870.503313779865,8768.701991335694,8870.503313779865,113.85402513586956,57312.13658395836,0,0.024077551439404488,8870.503313779865,116020
57312.15832022,57312.15701548237,8515.849535855521,116021,0.22418823838233948,7547.6828329695445,744.3592488074809,8809.809916659084,8860.346856293992,8714.43957864792,8860.346856293992,113.86269146463145,57312.15701548237,0,0.028712447732686996,8860.346856293992,116021
57312.17875392,57312.17744720654,8537.363445713283,116022,0.1859239637851715,7617.481861989754,744.3255782913893,8816.03253159864,8863.755092590858,8725.993029745336,8863.755092590858,113.87135779339334,57312.17744720654,8192,0.029922185465693474,8863.755092590858,116022
57312.199187520004,57312.19787883088,8554.960410109696,116023,0.15137127041816711,7679.926988455232,744.2941082862692,8821.635675177919,8866.797372627912,8735.383902640635,8866.797372627912,113.87802190365998,57312.19787883088,0,0.03273288160562515,8866.797372627912,116023
57312.21962102,57312.218310355376,8567.583544597113,116024,0.12136704474687576,7733.534726735881,744.2630397113163,8822.33948712586,8865.173700166306,8740.22661852875,8865.173700166306,113.88427601689878,57312.218310355376,0,0.03498644381761551,8865.173700166306,116024
57312.24005472,57312.238742080044,8581.614972698459,116025,0.09381714463233948,7785.152813358764,744.2340639506315,8826.176542091978,8867.422372857249,8747.300955133494,8867.422372857249,113.89053013013756,57312.238742080044,0,0.034657061100006104,8867.422372857249,116025
57312.26048832,57312.25917370487,8604.769602867222,116026,0.06566604226827621,7843.4501546755455,744.2048692844317,8837.761363048041,8877.596319444525,8762.92482602609,8877.596319444525,113.89519931959069,57312.25917370487,0,0.03713172674179077,8877.596319444525,116026
57312.28092182,57312.27960522988,8619.209657528054,116027,0.03336498141288757,7898.26892676033,744.1716844765507,8841.816389941047,8880.137488035496,8769.608988920587,8880.137488035496,113.89986850904381,57312.27960522988,0,0.038400739431381226,8880.137488035496,116027
57312.30135552,57312.30003695504,8629.604194470152,116028,0.003909057471901178,7942.21751889382,744.1425916911638,8843.532103850559,8880.761931607385,8773.722041277822,8880.761931607385,113.9042557426121,57312.30003695504,0,0.04219047725200653,8880.761931607385,116028
57312.321789120004,57312.32046858039,8518.427048183406,116029,-0.025115644559264183,7619.009689766428,744.112735757592,8822.296760705827,8875.380177637511,8726.316279119988,8875.380177637511,113.91031713071077,57312.32046858039,0,0.04550798982381821,8875.380177637511,116029
57312.34222262,57312.34090010589,8529.029610573338,116030,-0.05426488444209099,7678.50392354053,744.084262352608,8819.050057856244,8867.783105439983,8727.67164352094,8867.783105439983,113.91715041450833,57312.34090010589,0,0.045513518154621124,8867.783105439983,116030
57312.36265632,57312.36133183156,8544.649941349573,116031,-0.08653727918863297,7743.368694802989,744.0534248996441,8821.018817073682,8863.960388151336,8734.566084601342,8863.960388151336,113.9240032693614,57312.36133183156,0,0.0469139963388443,8863.960388151336,116031
57312.38308992,57312.38176345739,8559.514804929417,116032,-0.11810504645109177,7800.765278049137,744.0238046407952,8824.727403065319,8865.270389668707,8741.519762810622,8865.270389668707,113.93311774212381,57312.38176345739,0,0.04472528398036957,8865.270389668707,116032
57312.40352342,57312.40219498341,8574.40974753494,116033,-0.1501675695180893,7853.802199757618,743.995299221468,8826.86538705122,8863.646817784918,8748.12824603957,8863.646817784918,113.94214762812075,57312.40219498341,0,0.046609558165073395,8863.646817784918,116033
57312.42395712,57312.42262670959,7322.933360295641,116034,-0.18438494205474854,6640.050421528194,744.1048791582824,7563.682437803956,7598.533173147029,7488.57017723489,7598.533173147029,113.95217431109884,57312.42262670959,1,0.045870158821344376,7598.533173147029,116034
57312.444390720004,57312.44305833594,8537.170355262713,116035,0.3942812383174896,7772.13145289104,744.4802829233133,8811.689892873706,8860.023063674109,8729.62771963285,8860.023063674109,113.96292910368547,57312.44305833594,1048576,0.013887578621506691,8860.023063674109,116035
57312.46482432,57312.46348996245,8526.501022709226,116036,0.43193259835243225,7761.524458537114,744.5284316851581,8809.793725260315,8860.463516657464,8723.842813437594,8860.463516657464,113.97603607177734,57312.46348996245,0,0.011892830953001976,8860.463516657464,116036
57312.48525792,57312.48392158914,8542.033734509905,116037,0.39773306250572205,7801.9624883611295,744.5033328717066,8812.77539931618,8860.000883326438,8730.360320430622,8860.000883326438,113.98914303986922,57312.48392158914,0,0.015034117735922337,8860.000883326438,116037
57312.50569152,57312.50435321599,8559.399064395995,116038,0.36172622442245483,7842.367002365365,744.4760949943287,8816.980214225558,8861.242134918833,8738.751912457281,8861.242134918833,114.00050752059273,57312.50435321599,0,0.017759716138243675,8861.242134918833,116038
57312.52612522,57312.524784943016,8579.015800794943,116039,0.3274180591106415,7884.57998061583,744.4481678731552,8821.756947728527,8863.281051605478,8748.686414502772,8863.281051605478,114.01109712020211,57312.524784943016,0,0.020265867933630943,8863.281051605478,116039
57312.54655872,57312.54521647022,8594.163147420368,116040,0.2924254238605499,7919.330986538069,744.4190491721049,8821.984779226319,8859.836016539137,8754.720846083055,8859.836016539137,114.02019666588825,57312.54521647022,0,0.02255977690219879,8859.836016539137,116040
57312.566992320004,57312.565648097596,8608.60815365613,116041,0.2579288184642792,7949.70068546527,744.3910329046678,8826.249971954447,8862.247502244421,8762.457337278976,8862.247502244421,114.03078626549762,57312.565648097596,0,0.024198876693844795,8862.247502244421,116041
57312.58742592,57312.58607972513,8509.71268298008,116042,0.22816744446754456,7533.389469525914,744.3652485758618,8806.578466025103,8856.8963071548,8710.373643185048,8856.8963071548,114.04240749193275,57312.58607972513,0,0.02523396536707878,8856.8963071548,116042
57312.60785952,57312.60651135284,8528.10703175798,116043,0.19766880571842194,7595.402173814067,744.3350819069119,8810.62258391139,8858.785927008492,8719.32394207515,8858.785927008492,114.05995609449303,57312.60651135284,0,0.027926277369260788,8858.785927008492,116043
57312.62829312,57312.626942980714,8544.116091897298,116044,0.16582663357257843,7650.659796836088,744.3074676340615,8815.394797323195,8861.803699185266,8727.69513775866,8861.803699185266,114.08113197658373,57312.626942980714,0,0.03227624297142029,8861.803699185266,116044
57312.64872682,57312.647374708766,8557.557439103093,116045,0.13747407495975494,7702.172835431113,744.2803208625862,8818.947227058961,8862.851657717194,8734.468217681484,8862.851657717194,114.10297261113706,57312.647374708766,0,0.03286239504814148,8862.851657717194,116045
57312.66916032,57312.667806237,8571.731506995256,116046,0.11193900555372238,7751.90993066382,744.2526052961584,8822.71168338249,8864.366789401356,8741.98949995321,8864.366789401356,114.12481324569039,57312.667806237,0,0.032943613827228546,8864.366789401356,116046
57312.689593920004,57312.6882378654,8590.722210285094,116047,0.08255693316459656,7809.4269161576185,744.223711719599,8830.486413679373,8871.140155980074,8753.15733804332,8871.140155980074,114.14665388024372,57312.6882378654,0,0.03176596015691757,8871.140155980074,116047
57312.71002762,57312.70866959396,8614.281808516302,116048,0.043612897396087646,7880.792335135973,744.1823662722925,8839.767438127588,8878.336428766057,8767.031935274827,8878.336428766057,114.16849451479705,57312.70866959396,0,0.03341735526919365,8878.336428766057,116048
57312.73046112,57312.72910112271,8638.325511416188,116049,-0.002662594662979245,7958.196327700778,744.1363746713117,8850.588801478136,8886.751476908737,8781.466744395855,8886.751476908737,114.19033514935037,57312.72910112271,0,0.03572594374418259,8886.751476908737,116049
57312.75089472,57312.74953275162,8523.687476987609,116050,-0.046276628971099854,7661.966208312822,744.0919826129215,8816.910965180425,8865.753827242359,8724.593332013837,8865.753827242359,114.2121757839037,57312.74953275162,8192,0.036957547068595886,8865.753827242359,116050
57312.77132842,57312.76996448071,8544.199036845483,116051,-0.08729764074087143,7745.4444127082825,744.0519310469349,8819.944613868236,8863.046865371794,8733.565974038578,8863.046865371794,114.23401641845703,57312.76996448071,0,0.0396542027592659,8863.046865371794,116051
57312.79176192,57312.79039600998,7605.567824855965,116052,-0.12825141847133636,7048.738433375466,744.1350253616991,7785.181898865921,7809.919318686864,7730.653808652674,7809.919318686864,114.25418289847995,57312.79039600998,1,0.0438886433839798,7809.919318686864,116052
57312.812195520004,57312.81082763942,8581.120877231748,116053,-0.16763335466384888,7880.848159458326,743.9805904669184,8826.425613341515,8861.064880086833,8750.176530185401,8861.064880086833,114.27338177224864,57312.81082763942,0,0.047132398933172226,8861.064880086833,116053
57312.83262922,57312.83125936901,8591.902190720848,116054,-0.1925097107887268,7917.92509145322,743.9590876682972,8828.141634358877,8861.854564251395,8754.698159884714,8861.854564251395,114.29225623089334,57312.83125936901,0,0.04696741700172424,8861.854564251395,116054
57312.85306272,57312.85169089881,8605.405423453683,116055,-0.21638010442256927,7955.691544429115,743.93836768691,8833.532321202172,8866.019949768403,8762.642294792791,8866.019949768403,114.30854963219684,57312.85169089881,0,0.049982186406850815,8866.019949768403,116055
57312.87349632,57312.872122528766,8614.298519240232,116056,-0.24791811406612396,7992.408304525458,743.9109596409345,8830.806669899215,8862.534774757836,8763.50907541398,8862.534774757836,114.32447317372198,57312.872122528766,0,0.04907519370317459,8862.534774757836,116056
57312.89393002,57312.89255425889,8625.93830481069,116057,-0.27838507294654846,8028.978558685469,743.8854622537262,8832.036499593862,8860.90618829157,8768.700055190771,8860.90618829157,114.33873516580333,57312.89255425889,0,0.050500016659498215,8860.90618829157,116057
57312.91436352,57312.91298578922,8517.354821540699,116058,-0.30232343077659607,7804.621253644697,743.8660766983958,8812.226857626354,8858.811469658955,8726.564841439229,8858.811469658955,114.35148952318275,57312.91298578922,0,0.05070130154490471,8858.811469658955,116058
57312.93479712,57312.93341741969,8443.554326805293,116059,0.5447171330451965,7529.690370245186,744.5818982337623,8795.376881374039,8855.7568390903,8690.404188191766,8855.7568390903,114.36189170505689,57312.93341741969,1048576,0.00503450958058238,8855.7568390903,116059
57312.95523082,57312.95384915035,8566.687184422077,116060,0.5999029278755188,7936.498414427889,744.6618673273549,8820.594273465023,8861.829091602196,8746.33204740339,8861.829091602196,114.37297622017239,57312.95384915035,0,0.0017701706383377314,8861.829091602196,116060
57312.97566442,57312.974280781185,8584.894055613824,116061,0.5579788684844971,7982.753049109599,744.6294079099702,8823.290807011352,8862.470916593695,8753.365187380394,8862.470916593695,114.38406073528787,57312.974280781185,0,0.003542843274772167,8862.470916593695,116061
57312.99609802,57312.9947124122,8474.399384242979,116062,0.5253527164459229,7626.311024053869,744.6032197519403,8801.155096551936,8858.818396875342,8702.387870587108,8858.818396875342,114.39514525040336,57312.9947124122,0,0.003410914447158575,8858.818396875342,116062
57313.01653162,57313.015144043384,8497.2628160505,116063,0.48991453647613525,7681.148109426439,744.5767290632156,8807.712997865987,8862.841116610689,8713.536036313762,8862.841116610689,114.40622976551886,57313.015144043384,0,0.005067962687462568,8862.841116610689,116063
57313.03696522,57313.03557567475,8512.56859633186,116064,0.4610940217971802,7724.185123377519,744.5512962869631,8807.05979012905,8859.756770740858,8718.116945773123,8859.756770740858,114.41731428063434,57313.03557567475,0,0.006956246215850115,8859.756770740858,116064
57313.05739882,57313.05600730629,8530.673850762938,116065,0.4292810261249542,7766.842161555934,744.5269710272563,8812.375027050919,8863.067721434989,8727.207258623583,8863.067721434989,114.42736716892408,57313.05600730629,0,0.009020479395985603,8863.067721434989,116065
57313.07783242,57313.07643893801,8548.078102149999,116066,0.39187902212142944,7811.883221326979,744.4997741625233,8816.842367215835,8863.77865260941,8734.90173410474,8863.77865260941,114.43149268108866,57313.07643893801,0,0.011160525493323803,8863.77865260941,116066
57313.09826602,57313.09687056991,8560.941713154538,116067,0.3602445423603058,7845.993808082007,744.4759591573292,8816.966339243148,8860.534027829266,8739.35347631942,8860.534027829266,114.43217501433,57313.09687056991,0,0.014172589406371117,8860.534027829266,116067
57313.11869972,57313.11730230197,8583.299394340032,116068,0.3259785771369934,7890.420484505957,744.4466520308418,8824.8493461963,8865.767883183653,8752.214193547508,8865.767883183653,114.4321925951087,57313.11730230197,0,0.016556235030293465,8865.767883183653,116068
57313.13913322,57313.137733834235,8597.804076056062,116069,0.2933941185474396,7923.622506941126,744.4186870504043,8825.689790441336,8864.205467118312,8758.21215416697,8864.205467118312,114.43221017588739,57313.137733834235,0,0.018660346046090126,8864.205467118312,116069
57313.15956682,57313.158165466666,8610.712033453898,116070,0.2575525939464569,7953.162561601334,744.3899999055092,8827.886780769384,8864.166656017018,8764.092121166272,8864.166656017018,114.4322277566661,57313.158165466666,0,0.02002728544175625,8864.166656017018,116070
57313.18000052,57313.178597199265,8516.442077006888,116071,0.2250807285308838,7545.680175993619,744.3614494866256,8811.244945924853,8861.424636060075,8715.653792537303,8861.424636060075,114.43807021431302,57313.178597199265,0,0.023348726332187653,8861.424636060075,116071
57313.20043402,57313.199028732066,8533.714553112517,116072,0.1859077662229538,7616.105099642943,744.3265104104919,8811.271983985138,8858.090495418608,8721.658229278954,8858.090495418608,114.463855245839,57313.199028732066,0,0.024554280564188957,8858.090495418608,116072
57313.22086762,57313.219460365035,8557.162829844647,116073,0.14428859949111938,7693.229130276865,744.286740454264,8820.096862399398,8863.894671818269,8735.291303782094,8863.894671818269,114.48964027736498,57313.219460365035,0,0.026632104068994522,8863.894671818269,116073
57313.24130132,57313.239892098165,8577.721554329735,116074,0.1016298234462738,7771.880779747142,744.2430473371775,8824.233951607393,8865.50027892417,8744.931317124034,8865.50027892417,114.51542530889097,57313.239892098165,0,0.03000548668205738,8865.50027892417,116074
57313.26173482,57313.2603236315,8602.90734922137,116075,0.05904268100857735,7853.5542606006675,744.1969205975056,8832.431346517522,8871.587361761935,8758.594272677872,8871.587361761935,114.54121034041695,57313.2603236315,0,0.03075425699353218,8871.587361761935,116075
57313.28216842,57313.280755265005,8622.445126466311,116076,0.020358655601739883,7917.1180942677765,744.1597397171324,8841.010326023294,8877.959975492366,8770.069069917123,8877.959975492366,114.56699537194294,57313.280755265005,0,0.034104712307453156,8877.959975492366,116076
57313.30260212,57313.30118699868,8510.888707353251,116077,-0.017501866444945335,7600.817887347677,744.1216696411931,8817.299703767234,8870.353095752953,8720.737094654509,8870.353095752953,114.59278040346892,57313.30118699868,0,0.034530382603406906,8870.353095752953,116077
57313.32303562,57313.32161853255,8526.973347536257,116078,-0.056064680218696594,7683.015451141026,744.0819907695727,8814.30099025155,8861.629851473159,8724.02345147877,8861.629851473159,114.6185654349949,57313.32161853255,0,0.03598621487617493,8861.629851473159,116078
57313.34346922,57313.342050166604,8547.810050902188,116079,-0.093265600502491,7757.356510970903,744.0481913702578,8820.669579319765,8862.15146587916,8735.504222911435,8862.15146587916,114.64435046652089,57313.342050166604,0,0.03738674148917198,8862.15146587916,116079
57313.36390282,57313.362481800825,8562.986286195277,116080,-0.12651357054710388,7816.3837327335195,744.01695295463,8823.551486362581,8861.677410784398,8742.287957866807,8861.677410784398,114.67080025050952,57313.362481800825,0,0.03844567388296127,8861.677410784398,116080
57313.38433642,57313.382913435235,8575.422415980442,116081,-0.15687134861946106,7866.508078119029,743.9895072743824,8823.600625017232,8858.959365051307,8746.413741878127,8858.959365051307,114.69725003449813,57313.382913435235,0,0.04048736393451691,8858.959365051307,116081
57313.40477002,57313.40334506982,8587.946538487606,116082,-0.19085079431533813,7914.888228996941,743.9609628645842,8824.349803338411,8857.776586630669,8750.855018822343,8857.776586630669,114.72369981848675,57313.40334506982,0,0.0422029122710228,8857.776586630669,116082
57313.42520362,57313.423776704585,5395.239404196514,116083,nan,4544.828385699684,744.8368988637551,5746.335718682298,5797.654904962322,5651.094388155158,5797.654904962322,114.74946726923403,57313.423776704585,1,nan,5797.654904962322,116083
57313.44563722,57313.44420833954,8519.118616317539,116084,0.6535111665725708,7757.271241197456,744.6846573014404,8810.571199663182,8857.61846142408,8726.180012420988,8857.61846142408,114.77523471998131,57313.44420833954,1048576,-0.0006247123819775879,8857.61846142408,116084
57313.46607082,57313.46463997468,8493.697211705461,116085,0.7214425802230835,7752.959108474827,744.7627784788527,8801.596097641514,8851.064868069216,8712.198866635314,8851.064868069216,114.79602316151495,57313.46463997468,0,-0.005680473055690527,8851.064868069216,116085
