EPIC,RA,Dec,Data Availability,KepMag,HIP,TYC,UCAC,2MASS,SDSS,Object type,Kepflag,pmra,e_pmra,pmdec,e_pmdec,plx,e_plx,Bmag,e_Bmag,Vmag,e_Vmag,umag,e_umag,gmag,e_gmag,rmag,e_rmag,imag,e_imag,zmag,e_zmag,Jmag,e_Jmag,Hmag,e_Hmag,Kmag,e_Kmag,Teff,logg,[Fe/H],Radius,mass,rho,Distance,E(B-V),Ang Sep (')
210354563,04 14 18.292,+12 20 53.14,0,6.617,19767,675-519-1,512-006773,04141824+1220532,,STAR,BV,340.220,1.110,-61.560,0.990,26.750,1.030,7.403,0.017,6.746,0.012,,,,,,,,,,,5.425,0.020,5.121,0.021,5.038,0.020,,,,,,,,,459.417
210754593,04 28 36.999,+19 10 49.54,0,3.346,20889,1273-1104-1,546-009607,,,STAR,BV,106.190,0.380,-37.840,0.300,22.240,0.250,4.539,0.014,3.522,0.009,,,,,,,,,,,,,,,,,,,,,,,,,459.524
210950988,04 25 25.015,+22 11 59.99,0,5.290,20641,1277-1627-1,561-010014,,,STAR,BV,111.970,0.460,-47.710,0.340,22.030,0.350,5.505,0.014,5.263,0.009,,,,,,,,,,,,,,,,,,,,,,,,,460.939
210427655,04 22 03.518,+14 04 37.91,0,5.708,20400,680-995-1,521-007999,,,STAR,BV,113.180,0.570,-21.930,0.480,22.530,0.550,6.023,0.015,5.708,0.010,,,,,,,,,,,,,,,,,,,,,,,,,461.428
211093773,03 34 26.627,+24 27 51.83,0,6.148,16664,1802-1524-1,573-008119,03342663+2427522,,STAR,BV,5.240,4.190,-32.290,5.310,7.600,1.340,6.177,0.014,6.070,0.010,,,,,,,,,,,5.597,0.020,5.566,0.024,5.540,0.017,,,,,,,,,462.744
210956961,04 25 22.165,+22 17 37.94,0,4.259,20635,1277-1626-1,562-010189,,,STAR,BV,105.100,0.280,-45.040,0.190,21.190,0.210,4.340,0.014,4.195,0.009,,,,,,,,,,,,,,,,,,,,,,,,,462.858
210999410,04 23 44.178,+22 57 53.28,0,6.617,20513,1816-1393-1,565-010466,,,STAR,BV,2.560,0.660,-13.530,0.550,1.040,0.680,8.799,0.023,7.001,0.011,,,,,,,,,,,,,,,,,,,,,,,,,463.163
210802573,03 24 00.906,+19 54 25.42,0,6.485,15838,1241-1078-1,550-006632,,,STAR,BV,9.970,0.550,6.850,0.570,2.780,0.690,8.457,0.020,6.825,0.011,,,9.431,0.120,,,,,,,,,,,,,,,,,,,,,463.179
211173515,03 44 01.954,+25 52 58.77,0,7.950,,1803-101-1,580-008914,03440195+2552587,,STAR,BV,-7.000,1.400,-3.000,1.200,,,9.282,0.025,8.155,0.014,,,,,,,,,,,5.887,0.020,5.369,0.046,5.176,0.023,,,,,,,,,465.556
211173268,04 08 39.020,+25 52 39.97,0,6.921,19341,1818-148-1,580-010467,,,STAR,BV,-3.630,0.750,-2.050,0.620,2.770,0.750,8.591,0.017,7.197,0.010,,,,,,,,,,,,,,,,,,,,,,,,,465.650
210313737,03 48 16.267,+11 08 35.87,0,5.246,17771,661-1403-1,506-005811,03481627+1108357,,STAR,BV,26.000,0.710,-28.840,0.570,7.190,0.760,4.942,0.014,5.076,0.009,,,,,,,,,,,5.282,0.029,5.372,0.040,5.397,0.016,,,,,,,,,465.798
211183024,03 45 59.375,+26 04 35.62,0,7.895,,1803-81-1,581-008826,,,STAR,BV,12.100,1.200,-11.500,1.100,,,9.876,0.039,8.236,0.015,,,,,,,,,,,,,,,,,,,,,,,,,467.348
211188948,04 04 46.508,+26 12 02.07,0,7.913,,1818-56-1,582-010438,,,STAR,BV,3.000,1.400,-5.600,1.300,,,9.902,0.047,8.256,0.016,,,,,,,,,,,,,,,,,,,,,,,,,467.367
210512432,04 26 20.741,+15 37 05.76,0,4.496,20713,1265-1176-1,529-008497,,,STAR,BV,114.310,0.720,-32.190,0.510,20.370,0.600,4.724,0.014,4.472,0.009,,,,,,,,,,,,,,,,,,,,,,,,,467.625
210861734,03 24 26.115,+20 48 12.56,0,6.190,15870,1245-387-1,555-006753,03242611+2048125,,STAR,BV,0.280,0.430,-10.350,0.370,10.450,0.370,6.033,0.014,6.061,0.010,,,,,,,,,,,6.096,0.020,6.146,0.018,6.142,0.018,,,,,,,,,467.892
211189468,04 06 04.548,+26 12 42.48,0,7.471,19136,1818-71-1,582-010528,04060453+2612424,,STAR,BV,-34.360,1.280,-25.210,1.160,14.100,1.150,8.056,0.017,7.545,0.011,,,,,,,,,,,6.536,0.020,6.352,0.047,6.244,0.018,,,,,,,,,472.855
210853356,04 28 42.173,+20 40 38.76,0,7.821,20897,1277-1313-1,554-009563,04284216+2040387,,STAR,BV,4.040,0.840,-8.050,0.640,4.040,0.640,7.856,0.016,7.744,0.013,,,,,,,,,,,7.302,0.023,7.304,0.017,7.248,0.018,,,,,,,,,473.288
210664191,04 29 30.351,+17 51 47.39,0,6.850,20948,1269-557-1,540-009480,04293033+1751475,,STAR,BV,106.060,0.890,-32.830,0.650,21.550,0.810,7.346,0.015,6.900,0.011,,,,,,,,,,,6.045,0.029,5.887,0.033,5.809,0.023,,,,,,,,,475.318
210640991,04 29 20.554,+17 32 41.77,0,6.943,20935,1269-294-1,538-009208,04292055+1732418,,STAR,BV,105.490,0.790,-31.210,0.590,23.210,0.680,7.515,0.016,7.013,0.011,,,,,,,,,,,6.027,0.026,5.774,0.040,5.724,0.020,,,,,,,,,475.736
210383795,04 19 47.302,+13 05 09.03,0,7.188,20204,675-39-1,516-007645,,,STAR,BV,-17.650,1.190,-10.830,0.930,3.350,1.000,8.953,0.026,7.484,0.014,,,,,,,,,,,,,,,,,,,,,,,,,475.995
211156198,04 13 27.877,+25 32 57.57,0,6.283,,,,04132787+2532575,,STAR,J,,,,,,,,,,,,,,,,,,,,,6.283,0.032,5.251,0.029,4.907,0.020,,,,,,,,,477.085
210559378,04 28 26.370,+16 21 34.82,0,4.761,20877,1265-1168-1,532-008514,,,STAR,BV,7.910,0.590,18.140,0.340,17.470,0.420,6.104,0.015,4.969,0.009,,,,,,,,,,,,,,,,,,,,,,,,,479.913
210914621,04 28 00.783,+21 37 11.65,0,5.725,20842,1277-1628-1,559-009725,,,STAR,BV,97.930,0.520,-41.700,0.420,21.220,0.410,5.985,0.014,5.710,0.009,,,,,,,,,,,,,,,,,,,,,,,,,480.459
210872830,03 23 19.302,+20 58 13.95,0,7.283,,1245-245-1,555-006721,03231930+2058140,,STAR,BV,-16.400,1.300,-7.800,1.300,,,8.423,0.018,7.448,0.012,,,,,,,,,,,5.595,0.024,5.166,0.021,5.050,0.020,,,,,,,,,485.547
210798162,04 30 17.972,+19 50 26.07,0,7.014,21008,1273-583-1,550-010101,04301795+1950261,,STAR,BV,94.990,0.780,-28.130,0.560,21.230,0.610,7.567,0.016,7.079,0.011,,,,,,,,,,,6.105,0.024,5.890,0.033,5.843,0.023,,,,,,,,,486.544
210572957,03 23 18.927,+16 33 56.62,0,7.643,15777,1233-129-1,533-006112,03231892+1633567,,STAR,BV,-3.460,1.340,-34.740,1.260,2.560,1.140,9.029,0.025,7.860,0.014,,,,,,,,,,,5.813,0.027,5.274,0.034,5.114,0.016,,,,,,,,,488.018
210989874,04 26 18.464,+22 48 48.89,0,4.285,20711,1816-1893-1,565-010635,,,STAR,BV,108.810,0.300,-46.800,0.250,21.210,0.250,4.540,0.014,4.268,0.009,,,,,,,,,,,,,,,,,,,,,,,,,488.987
210533748,04 28 34.496,+15 57 43.85,0,3.669,20885,1265-1170-1,530-008817,,,STAR,BV,104.970,0.350,-15.140,0.210,21.130,0.270,4.790,0.014,3.830,0.009,,,,,,,,,,,,,,,,,,,,,,,,,489.597
210857712,03 22 45.240,+20 44 31.44,0,4.840,15737,1245-1185-1,554-006353,,,STAR,BV,-51.590,0.680,-16.060,0.560,10.270,0.600,6.322,0.015,5.077,0.009,,,,,,,,,,,,,,,,,,,,,,,,,489.889
210573548,03 23 06.030,+16 34 29.63,0,7.962,,1233-635-1,533-006102,03230602+1634297,,STAR,BV,-8.300,1.200,-7.400,1.200,,,9.703,0.036,8.253,0.017,,,,,,,,,,,5.684,0.024,,,4.844,0.023,,,,,,,,,490.836
210546296,04 28 59.771,+16 09 32.75,0,6.491,20916,1265-791-1,531-008851,04285976+1609327,,STAR,BV,88.760,1.040,-23.560,0.630,20.650,0.790,7.121,0.016,6.578,0.010,,,,,,,,,,,5.527,0.026,5.305,0.044,5.220,0.020,,,,,,,,,491.325
210528045,04 28 39.741,+15 52 15.18,0,3.427,20894,1265-1172-1,530-008822,,,STAR,BV,108.420,0.620,-26.740,0.370,21.690,0.460,3.576,0.014,3.381,0.009,,,,,,,,,,,,,,,,,,,,,,,,,492.717
211197070,03 43 46.019,+26 22 52.05,0,7.128,17407,1807-1679-1,582-009026,,,STAR,BV,-12.660,0.880,-12.080,0.720,5.350,0.800,8.553,0.019,7.353,0.012,,,,,,,,,,,,,,,,,,,,,,,,,494.661
210460257,04 26 36.371,+14 42 49.61,0,4.521,20732,680-993-1,524-008247,,,STAR,BV,-9.520,0.260,-31.440,0.180,7.830,0.220,5.662,0.014,4.686,0.009,,,,,,,,,,,,,,,,,,,,,,,,,495.509
210303813,04 07 08.733,+10 47 58.87,0,7.935,19217,670-257-1,504-006614,04070873+1047589,,STAR,BV,29.830,0.790,-81.380,0.580,15.460,0.640,8.443,0.020,7.988,0.016,,,,,,,,,,,7.087,0.023,6.955,0.033,6.861,0.017,,,,,,,,,497.140
210292138,03 59 40.498,+10 19 49.42,0,6.306,18658,662-633-1,502-006071,03594051+1019495,,STAR,BV,140.620,1.270,-6.480,0.920,24.980,1.210,6.757,0.015,6.344,0.010,,,,,,,,,,,5.565,0.018,5.391,0.029,5.323,0.016,,,,,,,,,502.198
210377627,03 30 52.378,+12 56 12.04,0,3.920,16369,656-1725-1,515-005573,,,STAR,BV,18.250,0.480,-1.920,0.440,9.530,0.430,5.237,0.014,4.122,0.009,,,,,,,,,,,,,,,,,,,,,,,,,502.517
210774199,03 21 01.308,+19 28 34.54,0,7.849,15612,1241-146-1,548-006419,03210130+1928347,,STAR,BV,62.430,1.160,-57.680,0.790,6.530,0.830,8.531,0.019,7.950,0.014,,,,,,,,,,,6.917,0.024,6.697,0.017,6.646,0.018,,,,,,,,,502.519
211221812,03 55 06.924,+27 03 52.41,0,7.887,18330,1821-1046-1,586-010027,03550691+2703524,,STAR,BV,5.940,0.840,-7.910,0.670,3.540,0.770,9.130,0.020,8.074,0.013,,,,,,,,,,,6.236,0.024,5.775,0.026,5.656,0.020,,,,,,,,,504.505
210852765,04 31 05.074,+20 40 05.67,0,6.153,,,554-009697,04310506+2040056,,STAR,J,5.900,3.100,-0.500,3.500,,,,,,,,,,,,,,,,,6.153,0.037,5.161,0.051,4.699,0.026,,,,,,,,,505.754
210547132,04 30 05.241,+16 10 18.13,0,7.303,,1265-843-1,531-008908,,,STAR,BV,22.500,0.700,17.100,0.700,,,9.520,0.035,7.694,0.013,,,,,,,,,,,,,,,,,,,,,,,,,505.974
211001399,04 27 17.447,+22 59 46.80,0,5.672,20789,1816-1892-1,565-010697,04271744+2259469,,STAR,BV,-0.710,0.370,-14.460,0.350,8.630,0.340,5.411,0.014,5.514,0.009,,,,,,,,,,,5.654,0.021,5.712,0.018,5.737,0.020,,,,,,,,,506.202
210810001,04 31 38.983,+20 01 12.16,0,7.812,,,551-009858,04313897+2001121,,STAR,J,-2.900,1.900,5.400,2.200,,,,,,,,,,,,,,,,,7.812,0.029,6.865,0.051,6.532,0.020,,,,,,,,,506.808
211201300,04 10 49.862,+26 28 51.43,0,5.382,19513,1822-2315-1,583-010975,,,STAR,BV,-28.610,0.430,-35.710,0.350,15.890,0.430,5.715,0.014,5.387,0.009,,,,,,,,,,,,,,,,,,,,,,,,,510.453
211064214,04 24 50.474,+23 59 46.73,0,7.734,,,570-010940,04245046+2359467,,STAR,J,-10.300,2.700,3.200,3.100,,,,,,,,,,,,,,,,,7.734,0.019,6.807,0.020,6.454,0.024,,,,,,,,,511.171
211205109,03 42 29.761,+26 34 19.84,0,7.895,17324,1807-2015-1,583-008980,03422976+2634199,,STAR,BV,68.690,1.230,-48.590,1.000,2.950,0.990,9.509,0.028,8.159,0.014,,,,,,,,,,,5.516,0.024,,,4.591,0.016,,,,,,,,,511.663
210548567,04 30 33.633,+16 11 38.44,0,4.814,21029,1265-1169-1,531-008941,,,STAR,BV,104.560,0.320,-25.900,0.220,23.150,0.310,4.937,0.014,4.761,0.009,,,,,,,,,,,,,,,,,,,,,,,,,512.030
211090011,04 23 30.401,+24 24 19.45,0,7.114,20491,1820-1157-1,573-011379,04233039+2424196,,STAR,BV,93.620,0.790,-44.540,0.620,19.640,0.600,7.625,0.016,7.168,0.011,,,,,,,,,,,6.285,0.021,6.141,0.016,6.092,0.016,,,,,,,,,512.525
211083449,04 23 57.769,+24 18 13.76,0,7.913,20531,1816-1890-1,572-011209,04235778+2418138,,STAR,BV,2.750,2.280,-16.000,1.810,-1.240,1.990,8.195,0.018,7.904,0.014,,,,,,,,,,,7.449,0.018,7.390,0.018,7.348,0.017,,,,,,,,,513.315
211178824,03 37 11.038,+25 59 27.94,0,7.161,16879,1802-61-1,580-008522,03371099+2559285,,STAR,BV,237.760,0.700,-272.090,0.560,26.900,0.560,7.993,0.017,7.302,0.011,,,,,,,,,,,5.878,0.018,5.518,0.026,5.413,0.017,,,,,,,,,513.501
211083249,04 23 59.762,+24 18 03.56,0,6.395,20533,1816-1891-1,572-011213,04235976+2418036,,STAR,BV,5.610,0.690,-13.780,0.540,3.590,0.610,6.499,0.015,6.337,0.010,,,,,,,,,,,5.945,0.019,5.952,0.026,5.934,0.023,,,,,,,,,513.554
211225428,03 59 05.453,+27 11 50.84,0,7.503,18621,1821-1179-1,586-010295,03590544+2711508,,STAR,BV,5.300,0.980,-11.050,0.880,4.590,0.980,7.570,0.015,7.435,0.010,,,,,,,,,,,7.024,0.020,7.023,0.024,6.994,0.021,,,,,,,,,513.654
210545633,04 30 46.796,+16 08 55.31,0,6.435,21053,1265-763-1,531-008957,04304677+1608554,,STAR,BV,97.690,0.540,-22.650,0.360,24.090,0.400,6.927,0.015,6.484,0.010,,,,,,,,,,,5.627,0.023,5.448,0.026,5.383,0.018,,,,,,,,,515.881
210461752,04 28 23.403,+14 44 27.51,0,5.892,20873,681-1152-1,524-008327,,,STAR,BV,109.510,1.740,-20.480,1.260,17.370,1.500,6.213,0.014,5.894,0.010,,,,,,,,,,,,,,,,,,,,,,,,,517.387
210513593,04 30 08.598,+15 38 16.22,0,5.673,20995,1265-1175-1,529-008644,,,STAR,BV,107.320,0.820,-24.520,0.580,21.820,0.790,5.961,0.014,5.666,0.010,,,,,,,,,,,,,,,,,,,,,,,,,517.723
210466011,04 28 47.057,+14 49 10.27,0,7.977,20898,681-911-1,525-008458,04284706+1449101,,STAR,BV,-8.100,0.890,0.250,0.640,4.430,0.740,8.268,0.017,7.971,0.012,,,,,,,,,,,7.211,0.019,7.148,0.027,7.105,0.026,,,,,,,,,520.250
247509802,04 30 02.941,+22 16 13.66,0,7.780,,,562-010465,04300296+2216136,,STAR,J,3.400,0.900,-5.000,1.200,,,,,,,,,,,,,,,,,6.080,0.032,5.083,0.021,4.705,0.018,,,,,,,,,521.203
247171140,04 33 00.808,+19 20 53.96,0,7.974,,1274-566-1,547-009726,,,STAR,gri,11.200,1.100,-32.000,1.000,,,8.555,0.019,7.403,0.012,,,9.385,0.030,8.791,0.040,7.370,0.040,,,,,,,,,,,,,,,,,522.203
246795385,04 30 38.890,+15 41 30.76,0,5.472,21039,1265-1174-1,529-008665,,,STAR,BV,103.970,0.640,-24.840,0.370,22.260,0.490,5.705,0.014,5.449,0.009,,,,,,,,,,,,,,,,,,,,,,,,,523.327
210285818,04 01 46.178,+09 59 53.25,0,5.716,,,500-006478,04014614+0959528,,STAR,JHK,5.600,1.000,1.100,1.000,,,,,8.447,0.030,,,,,,,,,,,5.560,0.023,5.638,0.044,5.622,0.018,,,,,,,,,525.769
210285812,04 01 46.136,+09 59 52.84,0,5.813,18805,659-402-1,,04014614+0959528,,STAR,BV,5.260,0.880,-0.720,0.790,5.710,0.770,5.685,0.014,5.691,0.009,,,,,,,,,,,5.560,0.023,5.638,0.044,5.622,0.018,,,,,,,,,525.774
246806928,04 31 20.786,+15 48 55.77,0,7.824,,1265-482-1,530-008945,04312079+1548558,,STAR,BV,-19.300,1.300,-24.900,1.300,,,8.291,0.018,7.866,0.013,,,,,,,,,,,6.982,0.020,6.816,0.034,6.784,0.018,,,,,,,,,530.156
247031436,04 33 32.835,+18 01 00.57,0,7.028,,,541-009500,04333297+1801004,,STAR,BV,12.400,2.500,-16.700,2.500,,,6.985,0.040,6.930,0.030,,,,,,,,,,,5.915,0.035,5.813,0.029,5.786,0.023,,,,,,,,,531.625
247031423,04 33 33.049,+18 01 00.19,0,7.047,21251,1270-86-2,541-009503,04333297+1801004,,STAR,BV,12.290,0.780,-18.280,0.590,7.450,0.690,7.038,0.015,6.959,0.011,,,,,,,,,,,5.915,0.035,5.813,0.029,5.786,0.023,,,,,,,,,531.676
247428966,04 32 07.907,+21 37 56.48,0,6.969,21158,1278-971-1,559-009982,04320790+2137564,,STAR,BV,-1.880,0.750,-4.050,0.630,25.840,0.590,7.708,0.015,7.085,0.011,,,,,,,,,,,5.907,0.020,5.675,0.018,5.593,0.017,,,,,,,,,534.988
210286464,04 05 41.583,+10 02 13.66,0,6.553,19103,670-36-1,501-006603,,,STAR,BV,-15.420,0.580,6.060,0.470,7.360,0.510,7.750,0.017,6.730,0.011,,,,,,,,,,,,,,,,,,,,,,,,,535.057
211232452,04 00 05.007,+27 33 18.33,0,7.606,,1821-2305-1,588-010872,,,STAR,BV,0.500,1.500,-7.200,1.300,,,9.547,0.023,7.939,0.011,,,,,,,,,,,,,,,,,,,,,,,,,536.205
246810368,04 31 51.757,+15 51 05.62,0,5.985,21137,1265-1173-1,530-008987,04315174+1551057,,STAR,BV,106.350,0.510,-32.440,0.390,22.140,0.580,6.331,0.015,5.994,0.010,,,,,,,,,,,5.306,0.019,5.227,0.024,5.146,0.016,,,,,,,,,536.430
246743637,04 31 07.191,+15 06 18.14,0,5.951,21082,1265-1177-1,526-008686,,,STAR,BV,43.900,0.670,-52.280,0.420,5.960,0.560,7.983,0.017,6.303,0.010,,,,,,,,,,,,,,,,,,,,,,,,,543.234
246856197,04 33 38.087,+16 19 24.02,0,6.633,21257,1266-985-1,532-008769,04333808+1619241,,STAR,BV,13.580,0.830,-17.050,0.560,13.000,0.740,6.764,0.015,6.583,0.010,,,,,,,,,,,6.170,0.021,6.146,0.023,6.100,0.024,,,,,,,,,552.080
247975966,04 22 34.943,+25 37 45.54,0,5.509,20430,1820-1416-1,579-011289,,,STAR,BV,19.420,0.280,-17.160,0.190,11.200,0.270,5.344,0.014,5.378,0.009,,,,,,,,,,,,,,,,,,,,,,,,,554.853
247584516,04 31 35.787,+22 50 42.15,0,7.553,21120,1829-625-1,565-010934,04313579+2250421,,STAR,BV,24.900,0.820,-31.470,0.670,5.810,0.710,7.707,0.016,7.509,0.012,,,,,,,,,,,7.037,0.019,6.910,0.033,6.904,0.017,,,,,,,,,554.875
246648345,04 29 32.686,+13 53 40.96,0,7.510,20952,681-881-1,520-008135,04293266+1353409,,STAR,BV,176.070,1.000,-14.130,0.630,7.080,0.890,8.935,0.021,7.735,0.012,,,,,,,,,,,5.394,0.018,,,4.660,0.016,,,,,,,,,557.366
246946353,04 35 02.368,+17 12 04.43,0,6.381,21365,1270-1295-1,537-009287,,,STAR,BV,-6.770,0.630,-2.000,0.480,4.140,0.570,8.672,0.023,6.787,0.011,,,9.701,0.010,,,,,,,,,,,,,,,,,,,,,559.626
247236354,04 35 40.007,+19 58 07.76,0,7.150,21403,1274-808-1,550-010428,04354001+1958078,,STAR,BV,-9.880,1.040,-50.170,0.550,15.020,0.810,7.803,0.017,7.243,0.011,,,,,,,,,,,6.244,0.024,6.025,0.017,5.994,0.034,,,,,,,,,562.625
247227122,04 35 42.560,+19 52 54.45,0,6.174,21408,1274-357-1,550-010433,,,STAR,BV,-22.660,1.030,-16.590,0.590,7.470,0.770,7.078,0.015,6.335,0.010,,,,,,,,,,,,,,,,,,,,,,,,,562.667
247650685,04 31 13.174,+23 20 45.83,0,6.700,21094,1829-173-1,567-010867,,,STAR,BV,18.840,0.800,-35.970,0.570,4.580,0.640,8.773,0.022,7.060,0.011,,,,,,,,,,,,,,,,,,,,,,,,,563.778
247214390,04 36 34.709,+19 45 36.12,0,7.376,21465,1274-663-1,549-010195,04363470+1945358,,STAR,BV,-11.260,2.010,-1.830,1.450,3.670,1.430,7.724,0.016,7.386,0.011,,,,,,,,,,,6.645,0.019,6.588,0.018,6.524,0.023,,,,,,,,,574.194
246635986,04 30 37.363,+13 43 27.85,0,5.403,21036,681-1153-1,519-007956,,,STAR,BV,107.250,0.440,-18.940,0.290,22.120,0.350,5.654,0.014,5.386,0.009,,,,,,,,,,,,,,,,,,,,,,,,,576.097
246778300,04 34 35.309,+15 30 16.63,0,7.797,21317,1266-278-1,528-009001,04343529+1530166,,STAR,BV,100.030,1.350,-28.350,0.890,22.000,1.050,8.525,0.018,7.911,0.013,,,,,,,,,,,6.745,0.018,6.552,0.031,6.445,0.026,,,,,,,,,580.543
246875074,04 35 55.239,+16 30 33.49,0,0.782,21421,,533-009331,,,STAR,BV,63.450,0.840,-188.940,0.650,48.940,0.770,2.937,0.040,1.160,0.030,,,,,,,,,,,,,,,,,,,,,,,,,580.900
247086981,04 37 14.779,+18 32 34.92,0,6.311,21517,1270-424-1,543-010097,,,STAR,BV,-1.970,0.800,-5.910,0.560,2.400,0.710,7.304,0.016,6.497,0.010,,,,,,,,,,,,,,,,,,,,,,,,,582.020
246721980,04 33 50.917,+14 50 39.92,0,4.668,21273,681-1151-1,525-008714,,,STAR,BV,103.200,1.000,-26.480,0.490,20.610,0.570,4.879,0.014,4.639,0.009,,,,,,,,,,,,,,,,,,,,,,,,,585.706
247417331,04 36 13.956,+21 32 11.55,0,7.415,21436,1278-607-1,558-010503,04361396+2132116,,STAR,BV,19.170,0.840,-42.550,0.610,30.680,0.810,8.266,0.017,7.562,0.012,,,,,,,,,,,6.379,0.019,6.083,0.033,5.994,0.026,,,,,,,,,588.176
247564692,04 34 45.442,+22 41 32.33,0,6.700,21341,1829-914-1,564-010706,04344543+2241324,,STAR,BV,41.930,1.000,-28.340,0.670,6.270,0.830,7.250,0.016,6.765,0.011,,,,,,,,,,,5.805,0.018,5.665,0.038,5.593,0.026,,,,,,,,,591.174
